N	2gram	Losev_Prob_4	Problemy
1	и в	20	35
2	как бы	4	31
3	и не	28	27
4	что он	8	24
5	в его	3	21
6	но в	8	19
7	не может	5	18
8	как и	6	18
9	о себе	3	17
10	в нем	5	16
11	то есть	27	16
12	то же	7	15
13	и все	8	15
14	но и	14	14
15	для него	3	14
16	может быть	9	14
17	все это	9	14
18	и его	10	14
19	в этом	9	14
20	к нему	3	13
21	он не	2	13
22	у достоевского	4	12
23	прежде всего	11	12
24	и с	7	12
25	и к	3	12
26	в другом	3	12
27	в пределах	2	11
28	в то	4	11
29	не в	13	10
30	самом деле	3	10
31	не только	24	10
32	то что	15	10
33	в отношении	4	9
34	на самом	5	9
35	так и	10	8
36	потому что	15	8
37	все же	2	8
38	как мы	3	8
39	и для	4	8
40	так же	5	7
41	а в	4	7
42	и наконец	4	7
43	точки зрения	14	7
44	с ним	4	7
45	с его	2	7
46	вовсе не	21	7
47	еще не	7	7
48	себе и	3	7
49	для себя	2	7
50	в виде	22	7
51	таким образом	8	7
52	что в	3	6
53	к тому	3	6
54	но это	6	6
55	что они	2	6
56	и что	2	6
57	у меня	2	6
58	в самом	2	6
59	и на	3	6
60	он с	2	6
61	в одном	4	6
62	но не	5	6
63	только в	23	6
64	в конце	2	5
65	в том	20	5
66	да и	5	5
67	так что	6	5
68	и даже	9	5
69	с ними	2	5
70	в романах	2	5
71	как в	5	5
72	к своему	2	5
73	и то	2	5
74	в себе	12	5
75	и это	2	5
76	все время	2	4
77	с другой	7	4
78	или иной	13	4
79	но все	3	4
80	на его	2	4
81	же и	3	4
82	всяком случае	4	4
83	той или	14	4
84	но как	3	4
85	его в	2	4
86	так как	5	4
87	сознания и	3	4
88	как раз	4	4
89	в них	5	4
90	он как	3	4
91	по себе	11	4
92	так чтобы	2	4
93	во всем	2	4
94	по своему	6	4
95	тот же	2	4
96	нет и	2	4
97	в своей	4	4
98	только на	2	4
99	и прежде	2	4
100	в той	8	4
101	а не	7	4
102	что не	4	4
103	и без	6	4
104	во всяком	8	4
105	тем что	3	4
106	как будто	11	4
107	что это	2	4
108	в чем	2	4
109	тотчас же	2	4
110	за собой	2	3
111	уже в	4	3
112	и вдруг	2	3
113	но так	2	3
114	и от	6	3
115	и говорит	2	3
116	ни было	2	3
117	тому же	2	3
118	нет в	2	3
119	в виду	6	3
120	с ее	2	3
121	из них	3	3
122	другой стороны	6	3
123	все эти	16	3
124	но только	2	3
125	это не	7	3
126	сказать что	7	3
127	и во	4	3
128	даже и	13	3
129	говорить о	2	3
130	в начале	3	3
131	мы должны	3	3
132	этого не	2	3
133	в котором	2	3
134	с тем	4	3
135	с этим	4	3
136	этом смысле	3	3
137	в ее	5	3
138	это и	4	3
139	том что	12	3
140	было бы	14	3
141	со всеми	2	3
142	за пределы	2	3
143	во всех	4	3
144	что и	3	3
145	обойтись без	2	3
146	только что	2	3
147	как символ	6	3
148	уже не	5	3
149	не менее	10	2
150	времени и	4	2
151	это уже	3	2
152	в этих	5	2
153	для этого	2	2
154	столь же	2	2
155	вообще не	3	2
156	ни в	17	2
157	без всякого	4	2
158	что его	4	2
159	она в	2	2
160	при этом	6	2
161	хотя и	5	2
162	чтобы все	2	2
163	время как	2	2
164	в своем	3	2
165	не просто	16	2
166	но эта	2	2
167	только так	2	2
168	и по	2	2
169	есть только	2	2
170	в ней	7	2
171	к ней	2	2
172	ни на	3	2
173	о том	5	2
174	и ни	5	2
175	нет ни	4	2
176	всех этих	6	2
177	уже и	3	2
178	для его	2	2
179	однако в	2	2
180	будто бы	2	2
181	в жизни	3	2
182	с собой	3	2
183	меня в	2	2
184	то в	2	2
185	здесь в	5	2
186	но именно	2	2
187	кажется что	2	2
188	одной из	4	2
189	конечно не	3	2
190	друг друга	2	2
191	и этот	3	2
192	себя в	2	2
193	вместе с	5	2
194	бы и	3	2
195	говорит о	2	2
196	совсем другое	2	2
197	жизнь и	4	2
198	все равно	3	2
199	чтобы не	2	2
200	и он	2	2
201	и как	3	2
202	хотя бы	7	2
203	с точки	11	2
204	в которой	2	2
205	или в	5	2
206	можно было	4	2
207	с другими	3	2
208	мы можем	3	2
209	сам по	6	2
210	за ним	2	2
211	и вообще	6	2
212	из этого	3	2
213	в каждой	3	2
214	если и	3	2
215	это было	2	2
