N	2gram	Propp_Isto_1	StatiiOP
1	и в	28	29
2	том что	7	27
3	в том	9	27
4	в этом	8	21
5	но и	10	19
6	что в	12	19
7	не только	12	19
8	о том	9	17
9	что он	10	13
10	в его	5	13
11	то что	9	11
12	все это	4	11
13	к тому	6	10
14	таким образом	8	10
15	т е	10	10
16	в своем	5	9
17	и т	25	9
18	так и	9	9
19	и не	9	9
20	потому что	4	9
21	он не	2	9
22	и пр	4	8
23	как раз	2	8
24	но в	8	8
25	но все	4	7
26	с тем	4	7
27	так например	6	7
28	в ней	7	7
29	в котором	3	7
30	я не	3	7
31	вместе с	6	7
32	того как	3	7
33	об этом	4	6
34	в одном	5	6
35	вовсе не	2	6
36	вопрос о	5	6
37	до сих	5	6
38	одним из	2	6
39	все же	10	6
40	т д	22	6
41	и что	10	6
42	и его	3	6
43	и на	4	6
44	прежде всего	10	5
45	была бы	2	5
46	в качестве	5	5
47	было бы	7	5
48	как бы	2	5
49	сих пор	5	5
50	а не	15	5
51	того что	4	5
52	между тем	2	5
53	в русской	2	5
54	именно в	3	4
55	должен был	3	4
56	в частности	2	4
57	с другой	6	4
58	раньше чем	4	4
59	к этому	2	4
60	не в	9	4
61	для него	2	4
62	в нем	2	4
63	дело в	3	4
64	ничего не	2	4
65	при помощи	2	4
66	в другом	3	4
67	связи с	4	4
68	и с	4	4
69	не менее	6	3
70	на вопрос	2	3
71	борьбы с	2	3
72	самого начала	2	3
73	же как	2	3
74	что это	8	3
75	в этих	7	3
76	с этим	4	3
77	в образе	3	3
78	по себе	3	3
79	так что	4	3
80	но это	4	3
81	в начале	3	3
82	но не	5	3
83	в пользу	2	3
84	одной из	2	3
85	например в	5	3
86	у меня	3	3
87	никогда не	14	3
88	и даже	4	3
89	из них	3	3
90	другой стороны	5	3
91	по его	2	3
92	подчеркнуть что	2	3
93	как в	2	3
94	в их	3	3
95	а с	2	3
96	еще и	2	3
97	тем что	3	3
98	с самого	2	3
99	за то	2	3
100	и он	3	3
101	и по	3	3
102	хотя бы	4	3
103	так же	7	3
104	пять лет	2	3
105	и здесь	7	3
106	на нее	2	3
107	xix века	2	3
108	не то	4	3
109	но они	2	2
110	во время	3	2
111	есть еще	2	2
112	ни было	2	2
113	и другие	4	2
114	если бы	8	2
115	и др	7	2
116	по этому	2	2
117	в какой	3	2
118	связь с	4	2
119	утверждать что	3	2
120	в тех	2	2
121	что и	6	2
122	к своему	2	2
123	не должен	5	2
124	народа в	2	2
125	тем не	6	2
126	очень мало	2	2
127	его как	2	2
128	в ее	2	2
129	нас не	3	2
130	а затем	2	2
131	говорит о	2	2
132	по существу	5	2
133	как и	4	2
134	то ни	2	2
135	и как	2	2
136	в этой	6	2
137	что они	5	2
138	в то	3	2
139	не дает	2	2
140	может быть	25	2
141	где нет	2	2
142	не по	2	2
143	и потому	2	2
144	еще в	2	2
145	на то	4	2
146	даже в	4	2
147	только в	11	2
148	ее в	5	2
149	с той	2	2
150	бы то	2	2
151	также и	3	2
152	в некоторых	2	2
153	дело не	5	2
154	со стороны	2	2
155	или менее	5	2
156	не на	2	2
157	не может	15	2
158	этому поводу	2	2
159	в особенности	2	2
160	то же	12	2
161	от степени	2	2
162	все эти	4	2
163	при этом	3	2
164	там где	4	2
165	в отличие	2	2
166	они не	4	2
167	более или	5	2
168	что такое	2	2
169	на этот	2	2
170	что этот	2	2
171	сказать что	5	2
172	к сожалению	3	2
173	это время	2	2
174	в себе	2	2
175	этот вопрос	7	2
176	на это	2	2
177	в которую	3	2
178	его в	6	2
179	как он	2	2
180	так как	6	2
181	только с	2	2
182	как это	3	2
183	отличие от	2	2
184	в области	2	2
185	царей и	3	2
186	этой мысли	2	2
187	это было	2	2
