N	2gram	Bakhtin_Fr_3	Istorich
1	и в	40	26
2	так как	4	18
3	потому что	2	13
4	что в	12	12
5	таким образом	10	12
6	в том	8	12
7	и на	8	12
8	в этом	15	12
9	связь с	6	11
10	мы видели	3	11
11	может быть	9	11
12	с другой	2	10
13	том что	4	10
14	и не	13	10
15	не только	13	10
16	представление о	2	9
17	что он	2	9
18	еще не	3	9
19	но и	11	9
20	в нем	5	8
21	все же	2	8
22	вместе с	3	8
23	все эти	8	8
24	и это	2	8
25	например в	2	7
26	и его	17	7
27	у него	8	7
28	о том	4	7
29	но в	8	7
30	то что	5	6
31	мы уже	13	6
32	как в	3	6
33	так в	4	6
34	не может	3	6
35	связан с	3	6
36	в более	3	6
37	и с	8	6
38	как он	2	6
39	мы не	2	6
40	очень часто	2	5
41	у нас	4	5
42	как и	11	5
43	мы видим	5	5
44	связаны с	5	5
45	в ней	4	5
46	в его	13	5
47	так и	3	5
48	то же	7	5
49	тем что	3	5
50	в то	6	5
51	только в	3	5
52	там где	3	5
53	есть и	2	4
54	это не	2	4
55	из этих	2	4
56	но здесь	2	4
57	прежде всего	16	4
58	с его	3	4
59	здесь мы	2	4
60	но это	3	4
61	до сих	4	4
62	все что	2	4
63	на его	2	4
64	в книге	2	4
65	как бы	3	4
66	что и	3	4
67	сих пор	4	4
68	на землю	2	4
69	как мы	10	4
70	а также	4	4
71	в других	3	4
72	но как	2	4
73	ее не	2	3
74	связана с	2	3
75	и ее	2	3
76	и другие	2	3
77	если бы	3	3
78	в частности	3	3
79	в них	9	3
80	и от	3	3
81	в одном	7	3
82	к этому	6	3
83	они не	3	3
84	кроме того	3	3
85	еще в	3	3
86	один из	4	3
87	другими словами	3	3
88	в своей	6	3
89	из этого	2	3
90	данном случае	2	3
91	а в	3	3
92	при этом	3	3
93	и других	6	3
94	и вот	2	3
95	и наконец	3	3
96	в своих	5	3
97	в данном	4	3
98	их в	3	3
99	сказать что	3	3
100	в себе	3	3
101	не было	5	3
102	него и	2	3
103	далеко не	2	3
104	о чем	2	2
105	и как	3	2
106	в этих	6	2
107	в эту	4	2
108	в своем	7	2
109	но он	2	2
110	того же	2	2
111	здесь и	5	2
112	с этим	2	2
113	вовсе не	12	2
114	можно сказать	2	2
115	мы знаем	2	2
116	с рождением	3	2
117	он был	3	2
118	по отношению	3	2
119	но все	3	2
120	одна из	3	2
121	но не	2	2
122	в последнем	2	2
123	было бы	4	2
124	и сам	2	2
125	не так	3	2
126	ни одной	2	2
127	и др	7	2
128	даже в	4	2
129	здесь нет	2	2
130	отношению к	2	2
131	жизни и	4	2
132	своего рода	2	2
133	ни в	4	2
134	и до	8	2
135	в форме	2	2
136	или же	2	2
137	он не	9	2
138	и они	2	2
139	мы находим	3	2
140	а не	5	2
141	должны быть	2	2
142	можно было	3	2
143	и далее	2	2
144	говорит он	2	2
145	он и	7	2
146	видно что	4	2
147	в этой	3	2
148	здесь не	3	2
