N	2gram	Vygotskiy__1	Istorich
1	и в	23	24
2	что он	7	21
3	не только	16	21
4	может быть	14	14
5	не может	12	14
6	в этих	2	13
7	что в	14	13
8	как в	4	12
9	в этом	17	12
10	но и	14	11
11	том что	21	10
12	а в	2	10
13	и что	5	10
14	мы видим	4	10
15	с другой	10	9
16	не в	4	9
17	все же	3	9
18	о том	6	9
19	потому что	6	9
20	показывает что	3	8
21	все это	6	8
22	другой стороны	9	8
23	то же	8	8
24	а не	3	8
25	так как	7	8
26	с собой	2	7
27	один из	2	7
28	в том	24	7
29	мы видели	2	7
30	в первую	3	7
31	во всех	3	7
32	то что	17	7
33	вместе с	9	7
34	таким образом	26	7
35	тем что	6	6
36	всех этих	2	6
37	с этой	6	6
38	об этом	3	6
39	как и	14	6
40	так же	16	6
41	но не	4	6
42	показывают что	3	6
43	он не	5	6
44	и все	5	6
45	того что	15	6
46	он показывает	2	6
47	только в	6	6
48	как он	3	6
49	что это	3	6
50	ответ на	3	6
51	одной стороны	9	5
52	представляют собой	2	5
53	так и	5	5
54	с одной	8	5
55	что она	4	5
56	в чем	4	5
57	ничего не	3	5
58	там где	2	5
59	но в	5	5
60	на вопрос	2	4
61	никогда не	2	4
62	что у	2	4
63	в состоянии	2	4
64	вовсе не	3	4
65	он может	2	4
66	по существу	4	4
67	но все	2	4
68	представляет собой	11	4
69	при этом	4	4
70	тех случаях	2	4
71	же как	6	4
72	как бы	11	4
73	в их	3	4
74	то и	3	4
75	если не	3	4
76	и не	9	4
77	ее на	4	4
78	не имеет	2	4
79	мы не	7	4
80	точки зрения	26	4
81	в данном	2	4
82	мы должны	5	4
83	на первый	2	4
84	мы можем	6	4
85	уже в	3	3
86	с его	4	3
87	не столько	4	3
88	в качестве	9	3
89	в них	2	3
90	превращается в	3	3
91	тогда когда	3	3
92	представление о	2	3
93	вопрос о	7	3
94	на то	5	3
95	что они	3	3
96	и если	3	3
97	том чтобы	3	3
98	себе и	2	3
99	связано с	2	3
100	когда он	2	3
101	с ней	2	3
102	сих пор	4	3
103	ее в	2	3
104	данном случае	2	3
105	в свете	4	3
106	как мы	5	3
107	должны были	3	3
108	и наконец	2	3
109	и даже	2	3
110	и его	6	3
111	приходит к	3	3
112	хотя и	2	3
113	из этих	3	3
114	связи с	3	3
115	что мы	5	3
116	в конце	2	3
117	того как	2	3
118	перед нами	5	2
119	тому что	5	2
120	того кто	2	2
121	или даже	2	2
122	и от	3	2
123	лежит в	2	2
124	к этому	4	2
125	прежде всего	10	2
126	и ее	7	2
127	в то	7	2
128	ни в	4	2
129	в ее	2	2
130	что его	2	2
131	выше и	2	2
132	в силу	6	2
133	но тем	2	2
134	то время	5	2
135	она не	3	2
136	было бы	4	2
137	в самом	7	2
138	нас к	8	2
139	в котором	4	2
140	тем более	5	2
141	и тем	6	2
142	от всех	3	2
143	на него	2	2
144	уже не	2	2
145	нами в	2	2
146	при переходе	2	2
147	на этот	3	2
148	в которой	3	2
149	это положение	4	2
150	как это	2	2
151	его не	3	2
152	время как	4	2
153	почти всегда	2	2
154	что этот	2	2
155	которые не	3	2
156	сказать что	11	2
157	в основе	8	2
158	в одной	3	2
159	он в	3	2
160	с этим	6	2
161	и на	8	2
162	этот вопрос	3	2
163	во всем	3	2
164	об этой	3	2
165	в один	2	2
166	его на	2	2
167	что эти	2	2
168	все эти	4	2
169	и это	3	2
170	если это	2	2
171	до сих	4	2
