N	2gram	Bakhtin_Fr_3	Istorich
1	и в	40	22
2	в этом	15	17
3	что в	12	15
4	не только	13	14
5	мы видели	3	13
6	но и	11	12
7	и не	13	12
8	может быть	9	11
9	в этих	6	11
10	еще не	3	10
11	таким образом	10	10
12	но в	8	10
13	что он	2	9
14	в нем	5	9
15	что и	3	9
16	вместе с	3	9
17	в том	8	9
18	с этим	2	8
19	том что	4	8
20	мы видим	5	8
21	как мы	10	8
22	с другой	2	7
23	к этому	6	7
24	но не	2	7
25	то что	5	7
26	из них	4	7
27	и здесь	4	7
28	так как	4	7
29	там где	3	7
30	связи с	6	6
31	в них	9	6
32	это не	2	6
33	мы уже	13	6
34	связь с	6	6
35	а в	3	6
36	то же	7	6
37	в течение	2	6
38	а не	5	6
39	так в	4	6
40	во время	8	6
41	если бы	3	6
42	не менее	2	5
43	в частности	3	5
44	до сих	4	5
45	есть и	2	5
46	один из	4	5
47	все же	2	5
48	в свете	3	5
49	он не	9	5
50	здесь мы	2	5
51	сих пор	4	5
52	к нему	2	5
53	в этой	3	5
54	и другие	2	4
55	у нас	4	4
56	в дальнейшем	2	4
57	только в	3	4
58	на этом	2	4
59	они не	3	4
60	одним из	2	4
61	отношение к	8	4
62	и его	17	4
63	и на	8	4
64	в данном	4	4
65	не может	3	4
66	но он	2	4
67	тем что	3	4
68	и они	2	4
69	все эти	8	4
70	в других	3	4
71	и с	8	4
72	связана с	2	3
73	мы еще	6	3
74	и от	3	3
75	и все	9	3
76	представление о	2	3
77	прежде всего	16	3
78	очень часто	2	3
79	и к	3	3
80	как и	11	3
81	и как	3	3
82	но это	3	3
83	они и	2	3
84	все что	2	3
85	у него	8	3
86	было бы	4	3
87	мы увидим	2	3
88	на его	2	3
89	в его	13	3
90	в целом	2	3
91	данном случае	2	3
92	в связи	5	3
93	и у	2	3
94	сказать что	3	3
95	потому что	2	3
96	он и	7	3
97	и ее	2	3
98	из этих	2	3
99	далеко не	2	3
100	о том	4	3
101	здесь не	3	3
102	их в	3	3
103	одном из	2	3
104	не было	5	2
105	всех этих	3	2
106	и есть	3	2
107	и др	7	2
108	характерно для	2	2
109	что было	2	2
110	здесь и	5	2
111	и так	2	2
112	связь и	2	2
113	в одном	7	2
114	вовсе не	12	2
115	но конечно	2	2
116	можно сказать	2	2
117	мы знаем	2	2
118	ни в	4	2
119	но все	3	2
120	одна из	3	2
121	как в	3	2
122	при этом	3	2
123	например в	2	2
124	одного из	2	2
125	и о	4	2
126	за него	2	2
127	в ней	4	2
128	и потому	4	2
129	в этот	2	2
130	в котором	2	2
131	даже в	4	2
132	к жизни	2	2
133	отношению к	2	2
134	и это	2	2
135	жизни и	4	2
136	связан с	3	2
137	на землю	2	2
138	так и	3	2
139	только на	4	2
140	по отношению	3	2
141	в своем	7	2
142	в особенности	5	2
143	не раз	2	2
144	той же	8	2
145	еще более	4	2
146	на самом	3	2
147	и вот	2	2
148	из этой	2	2
149	образом в	2	2
150	и даже	4	2
151	и для	5	2
152	не видит	4	2
153	роль в	4	2
154	между тем	3	2
155	точки зрения	2	2
156	в другом	3	2
157	в то	6	2
158	во все	3	2
159	видно что	4	2
160	него и	2	2
161	с того	2	2
162	а также	4	2
