N	2gram	Vygotskiy__5	Istorich
1	что он	25	24
2	не только	16	18
3	может быть	9	17
4	никогда не	5	15
5	и в	16	15
6	но и	6	14
7	так как	16	14
8	так же	15	13
9	что в	16	12
10	а в	3	12
11	то что	26	12
12	в этих	3	11
13	мы знаем	3	11
14	и не	12	11
15	в этом	25	11
16	что они	5	10
17	его в	2	10
18	то же	8	10
19	с тем	3	9
20	еще не	4	9
21	все же	3	9
22	и здесь	2	9
23	в другом	6	9
24	потому что	21	9
25	связи с	3	8
26	он не	8	8
27	должны были	2	8
28	мы видим	4	8
29	мы можем	6	8
30	том что	15	7
31	в нем	7	7
32	вместе с	4	7
33	сих пор	3	7
34	таким образом	19	7
35	не в	6	7
36	ничего не	5	7
37	так что	4	6
38	до сих	3	6
39	в его	11	6
40	как бы	5	6
41	то это	2	6
42	что и	3	6
43	и что	12	6
44	в том	18	6
45	только в	10	6
46	но в	6	6
47	и есть	7	5
48	с этим	3	5
49	прежде всего	3	5
50	в одном	3	5
51	этом случае	3	5
52	к тому	6	5
53	видим что	2	5
54	но все	2	5
55	как в	5	5
56	было бы	10	5
57	же как	7	5
58	в котором	2	5
59	так и	7	5
60	что она	2	5
61	не может	18	5
62	а не	10	5
63	к нему	3	5
64	можно было	5	5
65	представления о	2	5
66	представляет собой	7	5
67	к которому	4	5
68	с одной	3	4
69	и другие	2	4
70	его и	3	4
71	но они	2	4
72	вопрос о	12	4
73	показывает что	5	4
74	у него	6	4
75	но это	3	4
76	в этой	6	4
77	при этом	4	4
78	одной из	3	4
79	но он	7	4
80	в область	2	4
81	в ней	2	4
82	что эти	2	4
83	того как	5	4
84	они не	3	4
85	и с	3	4
86	тем что	5	4
87	и на	6	4
88	мы должны	8	4
89	все эти	4	4
90	к этой	3	4
91	как она	3	4
92	в качестве	4	3
93	в состоянии	4	3
94	и его	3	3
95	уже на	2	3
96	как это	8	3
97	предположить что	2	3
98	одной стороны	3	3
99	говорит что	5	3
100	но если	6	3
101	по мере	2	3
102	о том	8	3
103	ребенка в	5	3
104	отношению к	12	3
105	когда он	2	3
106	установить что	2	3
107	в их	3	3
108	все это	2	3
109	по отношению	12	3
110	в себя	3	3
111	стоит в	4	3
112	того что	16	3
113	мы не	3	3
114	раньше чем	3	3
115	тому как	4	3
116	он в	3	3
117	подобно тому	4	3
118	как будто	2	3
119	что мы	4	3
120	представляют собой	2	3
121	как он	6	3
122	же мы	2	2
123	на вопрос	5	2
124	я не	2	2
125	зависит от	4	2
126	самого начала	5	2
127	и более	3	2
128	могут быть	4	2
129	он должен	5	2
130	себя и	2	2
131	с другой	4	2
132	мы могли	7	2
133	это не	4	2
134	но с	2	2
135	в жизни	2	2
136	не знает	5	2
137	и эти	2	2
138	что у	2	2
139	в новой	4	2
140	именно в	4	2
141	по существу	3	2
142	как и	8	2
143	мы видели	3	2
144	в силу	10	2
145	такой же	4	2
146	является не	2	2
147	совершается в	2	2
148	но не	10	2
149	и может	3	2
150	того чтобы	17	2
151	вместо того	3	2
152	и из	2	2
153	на его	2	2
154	в сущности	13	2
155	чтобы понять	2	2
156	хотя бы	5	2
157	момент когда	2	2
158	ее в	3	2
159	принадлежит к	2	2
160	из них	2	2
161	во всех	2	2
162	и их	4	2
163	приводит к	7	2
164	в свете	4	2
165	показать что	3	2
166	он имеет	3	2
167	другой стороны	2	2
168	той же	4	2
169	а с	2	2
170	с самого	5	2
171	совершенно ясно	2	2
172	самом деле	3	2
173	тем самым	8	2
174	в системе	4	2
175	до лет	3	2
176	и по	4	2
177	ребенка и	4	2
178	происходит в	2	2
179	другом месте	4	2
180	и то	4	2
181	сказать что	13	2
182	находится в	2	2
183	состоит в	6	2
184	в тот	2	2
185	он делает	2	2
186	его на	2	2
187	что эта	3	2
188	тот момент	2	2
189	на нее	2	2
190	их в	2	2
191	в которой	5	2
192	тому же	2	2
193	в виду	2	2
