N	2gram	Bakhtin_Pr_3	Problemy
1	и в	53	43
2	и не	15	29
3	может быть	12	23
4	как бы	14	22
5	не может	2	18
6	у достоевского	17	14
7	но и	7	14
8	как и	11	14
9	точки зрения	4	13
10	в этом	8	13
11	что он	4	13
12	в нем	10	12
13	слова и	3	12
14	в каждом	4	11
15	не в	2	11
16	не только	4	11
17	прежде всего	15	10
18	и на	18	10
19	но в	5	10
20	в его	8	10
21	как мы	5	10
22	никогда не	2	9
23	в большинстве	4	9
24	еще не	5	9
25	в сущности	10	9
26	он не	3	9
27	с самим	5	8
28	большинстве случаев	4	8
29	то же	6	8
30	с точки	2	8
31	и его	10	8
32	слово в	2	8
33	перед нами	5	7
34	о себе	2	7
35	до сих	5	7
36	в самом	2	7
37	к себе	6	7
38	в то	5	7
39	то что	9	7
40	сих пор	5	7
41	а не	11	7
42	в этих	5	6
43	в том	14	6
44	при этом	3	6
45	к одному	2	6
46	и наконец	2	6
47	и все	10	6
48	что я	2	6
49	здесь не	4	6
50	так сказать	5	6
51	да и	2	5
52	же время	5	5
53	хотя и	4	5
54	все это	8	5
55	по отношению	2	5
56	таким образом	6	5
57	все эти	9	5
58	а в	2	5
59	и с	6	5
60	самим собою	4	5
61	но здесь	2	5
62	вовсе не	3	5
63	о том	2	5
64	но не	5	5
65	было бы	5	5
66	в той	2	5
67	в себе	5	5
68	я не	4	4
69	что в	2	4
70	с другой	2	4
71	но это	3	4
72	их в	2	4
73	но он	2	4
74	человека в	3	4
75	так как	7	4
76	то есть	48	4
77	с его	2	4
78	в них	2	4
79	более того	6	4
80	в своей	3	4
81	и до	5	4
82	достоевского в	3	4
83	героев достоевского	2	4
84	во всех	12	4
85	себе самому	6	4
86	между ними	2	4
87	мы не	4	4
88	только в	4	4
89	далеко не	2	4
90	и это	3	4
91	произведениях достоевского	3	4
92	не менее	3	3
93	себя и	2	3
94	это не	6	3
95	в одной	2	3
96	есть и	2	3
97	он сам	4	3
98	тому же	2	3
99	есть в	3	3
100	более или	3	3
101	за всеми	2	3
102	кроме того	3	3
103	уже говорили	2	3
104	и их	2	3
105	в их	2	3
106	и даже	2	3
107	для достоевского	3	3
108	творчестве достоевского	5	3
109	во всем	2	3
110	его в	2	3
111	с ним	2	3
112	между тем	2	3
113	в жизни	8	3
114	не знает	4	3
115	и к	5	3
116	по существу	5	3
117	того же	2	3
118	здесь в	10	3
119	тот же	2	3
120	со всеми	8	3
121	мы уже	5	3
122	наконец в	2	3
123	что и	3	3
124	так и	6	3
125	или менее	3	3
126	к самому	4	3
127	в себя	6	3
128	также и	4	3
129	и для	4	3
130	той же	5	3
131	ничего не	6	3
132	в рассказе	2	3
133	тем что	2	3
134	могут быть	4	3
135	и ее	6	3
136	в эту	3	3
137	например у	3	2
138	уже в	2	2
139	в конце	3	2
140	человека и	7	2
141	в образе	3	2
142	для понимания	2	2
143	тем не	2	2
144	мы и	2	2
145	времени и	2	2
146	мы здесь	3	2
147	что это	2	2
148	например в	5	2
149	из подполья	5	2
150	и др	14	2
151	и мысли	2	2
152	отношение к	6	2
153	значение в	4	2
154	в форме	6	2
155	и без	3	2
156	достоевского и	6	2
157	здесь мы	2	2
158	очень хорошо	3	2
159	мы наблюдаем	3	2
160	особенно в	4	2
161	в своих	2	2
162	сказать что	10	2
163	и так	3	2
164	его творчества	6	2
165	из них	4	2
166	как он	2	2
167	человек и	2	2
168	произведений достоевского	2	2
169	с этим	2	2
170	конечно в	2	2
171	а затем	4	2
172	одна из	7	2
173	по своему	6	2
174	с их	2	2
175	ивана карамазова	4	2
176	конечно не	4	2
177	не могу	3	2
178	и особенно	3	2
179	но к	3	2
180	быть и	2	2
181	ее в	3	2
182	как в	7	2
183	еще более	5	2
184	и они	2	2
185	том что	5	2
186	хотя бы	2	2
187	почти всегда	3	2
188	в таком	2	2
189	значение для	2	2
190	мы можем	5	2
191	в творчестве	8	2
192	а между	2	2
193	все его	2	2
