N	2gram	Vygotskiy__5	Problema
1	и в	30	44
2	вовсе не	3	37
3	и не	6	35
4	не есть	4	35
5	то есть	13	34
6	может быть	11	28
7	потому что	23	25
8	по себе	7	25
9	то что	37	23
10	в том	27	21
11	только в	5	19
12	а не	8	18
13	в этом	14	17
14	для нас	3	16
15	сказать что	9	16
16	даже и	2	16
17	если мы	16	16
18	когда мы	6	15
19	и даже	2	14
20	художественного произведения	3	14
21	не только	16	14
22	и то	9	14
23	не в	8	13
24	и т	7	13
25	т д	3	13
26	то же	7	13
27	так что	3	12
28	той или	2	12
29	но в	5	12
30	том что	21	12
31	не является	2	11
32	в басне	2	11
33	то это	4	10
34	но и	6	10
35	в виду	4	10
36	у нас	4	10
37	как и	6	10
38	так и	3	10
39	это не	3	9
40	и тем	6	9
41	в нем	7	9
42	и с	2	9
43	же самое	5	9
44	как бы	19	9
45	так как	9	9
46	что он	17	9
47	в то	2	9
48	никак не	6	9
49	в его	4	9
50	что и	3	9
51	в данном	3	9
52	и это	8	9
53	таким образом	20	9
54	перед нами	2	8
55	что в	24	8
56	или иной	2	8
57	ни в	3	8
58	есть нечто	3	8
59	того что	8	8
60	что мы	11	8
61	было бы	5	8
62	он не	3	8
63	художественное произведение	5	8
64	как раз	13	8
65	как мы	5	8
66	в себе	5	8
67	связи с	2	8
68	с другой	9	7
69	данном случае	3	7
70	не может	9	7
71	все эти	2	7
72	мы находим	2	7
73	и что	23	7
74	мы должны	3	7
75	это и	2	7
76	указывает на	4	7
77	и потому	5	7
78	на самом	2	7
79	мы не	3	7
80	никогда не	9	6
81	для этого	9	6
82	можно сказать	2	6
83	и если	6	6
84	в целом	5	6
85	жизни и	6	6
86	и только	3	6
87	но только	3	6
88	сами по	2	6
89	ясно что	6	6
90	и к	4	6
91	о том	10	6
92	все же	7	6
93	мы можем	7	6
94	сам по	3	6
95	в нашем	2	5
96	в конце	4	5
97	нас не	2	5
98	что они	5	5
99	с тем	8	5
100	и есть	5	5
101	в ней	4	5
102	с той	2	5
103	другой стороны	5	5
104	все это	2	5
105	в своем	6	5
106	а в	4	5
107	точки зрения	7	5
108	и здесь	6	5
109	что здесь	3	5
110	есть не	4	5
111	этом случае	2	5
112	в таком	3	5
113	еще не	5	5
114	и о	3	5
115	гораздо более	2	5
116	в своей	4	5
117	как в	3	5
118	так же	13	5
119	только на	4	5
120	и его	6	5
121	которое мы	3	5
122	едва ли	2	5
123	тому что	8	4
124	иное как	2	4
125	мы могли	4	4
126	это значит	2	4
127	при этом	8	4
128	время как	2	4
129	совершенно не	6	4
130	отличается от	2	4
131	заключается в	8	4
132	есть только	2	4
133	в искусстве	6	4
134	что даже	2	4
135	могли бы	4	4
136	это будет	2	4
137	не что	2	4
138	на первый	2	4
139	что иное	2	4
140	мы уже	6	4
141	в ее	3	4
142	на этот	3	4
143	или в	6	4
144	можно было	3	4
145	тем что	6	4
146	в каком	3	4
147	дело в	2	4
148	как только	4	3
149	он является	2	3
150	уже в	6	3
151	же как	2	3
152	и другие	3	3
153	что это	8	3
154	формы и	3	3
155	что у	3	3
156	только о	2	3
157	именно потому	3	3
158	прежде всего	4	3
159	есть то	2	3
160	на то	17	3
161	к тому	8	3
162	и как	7	3
163	но все	2	3
164	находятся в	3	3
165	это есть	3	3
166	в этой	5	3
167	для него	3	3
168	когда в	2	3
169	в самом	14	3
170	отношения к	2	3
171	чем не	2	3
172	с этой	2	3
173	в которых	2	3
174	конце концов	2	3
175	и ни	2	3
176	если бы	11	3
177	само по	2	3
178	об этом	3	3
179	художественном произведении	2	3
180	о которых	2	3
181	же в	2	3
182	но не	7	3
183	в качестве	2	3
184	одно и	3	3
185	быть и	2	3
186	из этого	2	3
187	и все	4	3
188	все равно	2	3
189	из того	3	3
190	в той	3	3
191	самом деле	8	3
192	хотя бы	3	3
193	отличие от	2	3
194	этот вопрос	4	3
195	это же	2	3
196	как будто	6	3
197	если же	2	3
198	идет речь	3	3
199	ничего не	2	3
200	что их	2	2
201	именно в	6	2
202	в частности	4	2
203	в этих	3	2
204	в отношении	2	2
205	того же	2	2
206	что все	6	2
207	и можно	2	2
208	до сих	5	2
209	совсем не	2	2
210	такое что	2	2
211	в нашей	2	2
212	по поводу	3	2
213	о чем	4	2
214	со своим	2	2
215	и следовательно	2	2
216	тем же	3	2
217	искусства и	5	2
218	в котором	2	2
219	при таком	3	2
220	друг от	2	2
221	из них	2	2
222	для чего	2	2
223	и до	2	2
224	образом и	2	2
225	от того	4	2
226	в их	3	2
227	во внимание	5	2
228	по мнению	6	2
229	с одной	12	2
230	от нас	2	2
231	что оно	6	2
232	что дело	2	2
233	как на	11	2
234	нас и	2	2
235	в результате	4	2
236	в основе	7	2
237	с этим	2	2
238	мы сейчас	3	2
239	бы в	5	2
240	как это	7	2
241	мы имеем	8	2
242	с которой	2	2
243	является в	2	2
244	а как	2	2
245	это в	3	2
246	бы мы	3	2
247	этого необходимо	2	2
248	для ее	3	2
249	по существу	2	2
250	и при	2	2
251	от него	4	2
252	что при	3	2
253	когда она	3	2
254	деле если	2	2
255	с теми	3	2
256	от друга	2	2
257	мы говорили	4	2
258	во всех	2	2
259	себе не	2	2
260	он только	3	2
261	по сравнению	4	2
262	когда он	5	2
263	и именно	4	2
264	вместе с	12	2
265	сих пор	5	2
266	к самому	2	2
267	мы только	2	2
268	только что	4	2
269	в отличие	2	2
270	а с	5	2
271	героя в	3	2
272	из которых	4	2
273	и для	6	2
274	с точки	2	2
275	первый план	3	2
276	он в	2	2
277	могут быть	8	2
278	заставляет нас	3	2
279	как она	4	2
280	в другом	3	2
281	сравнению с	4	2
282	в которой	3	2
283	же не	2	2
