N	2gram	Bakhtin_Pr_3	Komedia
1	и в	53	22
2	том что	5	12
3	в том	14	11
4	но и	7	11
5	не только	4	10
6	из них	4	10
7	в то	5	10
8	как и	11	9
9	может быть	12	9
10	таким образом	6	8
11	и не	15	8
12	и его	10	8
13	о том	2	8
14	и других	9	7
15	что в	2	6
16	в конце	3	6
17	что он	4	6
18	тому же	2	6
19	и по	3	6
20	то же	6	6
21	не в	2	6
22	а в	2	6
23	в которой	2	6
24	уже в	2	5
25	с другой	2	5
26	прежде всего	15	5
27	при этом	3	5
28	в его	8	5
29	один из	6	5
30	на его	3	5
31	в истории	3	5
32	так и	6	5
33	как в	7	5
34	до нас	2	5
35	все это	8	5
36	нового времени	8	5
37	и даже	2	5
38	потому что	5	5
39	между тем	2	5
40	именно в	2	4
41	в их	2	4
42	к этому	4	4
43	несмотря на	2	4
44	как мы	5	4
45	на протяжении	5	4
46	же время	5	4
47	а также	4	4
48	и особенно	3	4
49	в нем	10	4
50	что и	3	4
51	тем что	2	4
52	точки зрения	4	4
53	так как	7	4
54	но в	5	4
55	мы можем	5	4
56	место в	2	3
57	казалось бы	3	3
58	главным образом	3	3
59	не менее	3	3
60	и одновременно	4	3
61	в них	2	3
62	в образе	3	3
63	новое время	4	3
64	по своему	6	3
65	здесь в	10	3
66	тот же	2	3
67	одной из	4	3
68	в начале	2	3
69	и у	7	3
70	да и	2	3
71	хотя и	4	3
72	он не	3	3
73	отношение к	6	3
74	на землю	4	3
75	по отношению	2	3
76	здесь мы	2	3
77	мы не	4	3
78	его творчества	6	3
79	и на	18	3
80	в более	4	3
81	в этом	8	3
82	и с	6	3
83	могут быть	4	3
84	и ее	6	3
85	только в	4	3
86	и все	10	3
87	его в	2	3
88	как это	2	3
89	ничего не	6	3
90	в сознании	2	3
91	времени и	2	2
92	для всех	2	2
93	связанные с	3	2
94	и без	3	2
95	здесь и	4	2
96	и во	4	2
97	на все	2	2
98	для ее	3	2
99	вовсе не	3	2
100	образом в	2	2
101	тем не	2	2
102	мы найдем	3	2
103	его творчество	2	2
104	мы видели	2	2
105	одна из	7	2
106	но не	5	2
107	того же	2	2
108	в себя	6	2
109	это еще	2	2
110	до сих	5	2
111	еще не	5	2
112	было бы	5	2
113	и из	3	2
114	в самом	2	2
115	в новое	4	2
116	см например	2	2
117	и тем	2	2
118	то что	9	2
119	наряду с	5	2
120	вместе с	2	2
121	ее в	3	2
122	или менее	3	2
123	в сущности	10	2
124	не может	2	2
125	в форме	6	2
126	которую можно	3	2
127	правда в	2	2
128	почти всегда	3	2
129	но это	3	2
130	но он	2	2
131	что касается	2	2
132	в своих	2	2
133	в себе	5	2
134	по своей	9	2
135	как будто	2	2
136	в области	3	2
137	или по	3	2
138	сих пор	5	2
