N	2gram	Bakhtin_Fr_7	Formalny
1	и в	41	38
2	в этом	15	27
3	может быть	4	23
4	и его	9	21
5	таким образом	19	20
6	и не	7	20
7	прежде всего	11	15
8	не в	9	15
9	не может	3	14
10	в нем	7	13
11	но и	9	13
12	с его	2	11
13	в том	11	11
14	вовсе не	7	11
15	в его	12	10
16	в связи	2	10
17	с помощью	6	10
18	и с	4	9
19	как и	14	9
20	при этом	3	9
21	в процессе	2	9
22	не только	5	9
23	что и	5	8
24	так и	10	8
25	тем что	3	8
26	точки зрения	5	8
27	что в	9	7
28	для него	6	7
29	по существу	8	7
30	в своей	3	7
31	этом отношении	2	7
32	как мы	11	7
33	уже не	2	7
34	с точки	3	7
35	не было	3	6
36	все время	2	6
37	в результате	2	6
38	то что	8	6
39	и ее	2	6
40	в ней	5	6
41	в этой	13	6
42	было бы	4	6
43	вместе с	5	6
44	в их	3	6
45	то же	13	6
46	все эти	13	6
47	а не	2	6
48	он не	4	6
49	только в	6	6
50	а в	5	6
51	что он	3	5
52	именно в	2	5
53	же время	9	5
54	в реальном	2	5
55	во всех	3	5
56	с этим	2	5
57	и для	5	5
58	еще более	2	5
59	всего этого	2	5
60	в то	10	5
61	бы в	2	5
62	во всяком	2	5
63	как о	3	4
64	оно не	2	4
65	к этому	5	4
66	к тому	2	4
67	мы видели	5	4
68	в большинстве	2	4
69	здесь и	2	4
70	в сущности	4	4
71	как бы	7	4
72	и к	5	4
73	из них	3	4
74	как в	5	4
75	в особенности	2	4
76	и наконец	4	4
77	ничего не	4	4
78	так как	3	4
79	но в	8	4
80	одного из	2	3
81	место в	4	3
82	и др	2	3
83	и может	2	3
84	и здесь	4	3
85	и как	2	3
86	но все	4	3
87	но именно	3	3
88	например в	3	3
89	значительной степени	2	3
90	не есть	2	3
91	жизни и	3	3
92	и их	3	3
93	и до	6	3
94	только на	2	3
95	все это	10	3
96	на самом	2	3
97	большинстве случаев	2	3
98	к нему	5	3
99	такой же	3	3
100	в значительной	2	3
101	того что	2	3
102	особенно в	2	3
103	роль в	2	3
104	мы не	2	3
105	или в	2	3
106	и на	4	3
107	хотя и	4	3
108	и все	14	3
109	его в	3	3
110	что это	4	3
111	так сказать	3	3
112	в области	2	3
113	это было	2	3
114	от этого	3	3
115	уже в	5	2
116	сам он	3	2
117	явления и	2	2
118	и другие	3	2
119	никогда не	2	2
120	по этому	3	2
121	в этих	2	2
122	в качестве	9	2
123	характерно что	2	2
124	перед нами	2	2
125	это не	6	2
126	в одной	2	2
127	в конце	8	2
128	не просто	2	2
129	а только	2	2
130	и нового	2	2
131	его как	2	2
132	до конца	2	2
133	с самого	2	2
134	том что	4	2
135	но это	3	2
136	совсем не	3	2
137	кроме того	3	2
138	мы в	2	2
139	конце концов	4	2
140	он был	3	2
141	в самый	2	2
142	отношение к	2	2
143	во второй	2	2
144	ни в	6	2
145	всего в	5	2
146	во всей	2	2
147	на этом	5	2
148	нигде не	2	2
149	и других	2	2
150	находится в	2	2
151	в той	3	2
152	тем самым	3	2
153	в эпоху	7	2
154	не имеет	3	2
155	и по	3	2
156	должно быть	4	2
157	с ними	3	2
158	и то	2	2
159	их в	2	2
160	ничем не	3	2
161	и от	8	2
162	и это	5	2
163	в чем	2	2
164	потому что	5	2
165	в которой	2	2
166	с ним	2	2
167	та же	4	2
168	в плане	5	2
169	в виду	4	2
