N	2gram	Vygotskiy__1	StatiiOP
1	и в	23	25
2	в этом	17	24
3	в том	24	20
4	что в	14	19
5	что он	7	19
6	может быть	14	19
7	тем что	6	19
8	что это	3	16
9	том что	21	15
10	в этой	7	14
11	и пр	2	13
12	в его	14	12
13	то что	17	12
14	не только	16	12
15	в этих	2	11
16	прежде всего	10	10
17	таким образом	26	10
18	и не	9	10
19	но и	14	9
20	все это	6	8
21	в своих	5	8
22	о том	6	8
23	было бы	4	7
24	с этим	6	7
25	не может	12	7
26	точки зрения	26	7
27	в то	7	7
28	из этих	3	6
29	в конце	2	6
30	не в	4	6
31	только в	6	6
32	как бы	11	6
33	как в	4	6
34	как на	4	6
35	а в	2	6
36	и на	8	6
37	в области	3	6
38	между тем	9	6
39	то же	8	5
40	независимо от	6	5
41	в них	2	5
42	потому что	6	5
43	с другой	10	5
44	на то	5	5
45	ни в	4	5
46	об этом	3	5
47	говорит что	4	5
48	в котором	4	5
49	связано с	2	5
50	и это	3	5
51	ответ на	3	5
52	а не	3	5
53	того что	15	5
54	другой стороны	9	5
55	он не	5	5
56	так и	5	5
57	но в	5	5
58	этом отношении	4	4
59	с тем	7	4
60	всяком случае	3	4
61	связана с	2	4
62	в смысле	2	4
63	как и	14	4
64	мы видим	4	4
65	в качестве	9	4
66	можно сказать	5	4
67	в общем	3	4
68	если бы	5	4
69	и к	4	4
70	и тем	6	4
71	в своей	4	4
72	в целом	20	4
73	в речи	2	4
74	из этого	5	4
75	всего в	2	4
76	в течение	2	4
77	лишь в	6	4
78	из которых	3	4
79	с точки	18	4
80	в чем	4	4
81	и с	9	4
82	время как	4	4
83	можно назвать	2	4
84	сказать что	11	4
85	во всяком	3	4
86	в каком	3	4
87	все же	3	4
88	в которой	3	4
89	что эти	2	4
90	то время	5	4
91	ничего не	3	4
92	на вопрос	2	3
93	что все	4	3
94	уже в	3	3
95	с его	4	3
96	и более	5	3
97	тому что	5	3
98	в какой	5	3
99	к этому	4	3
100	же время	2	3
101	показывает что	3	3
102	всех этих	2	3
103	с этой	6	3
104	для него	2	3
105	тем более	5	3
106	и что	5	3
107	на этом	2	3
108	одной стороны	9	3
109	и если	3	3
110	несмотря на	2	3
111	и наконец	2	3
112	все эти	4	3
113	на эти	3	3
114	не является	9	3
115	в словах	2	3
116	в их	3	3
117	как раз	4	3
118	что этот	2	3
119	уже не	2	3
120	что мы	5	3
121	и его	6	3
122	что для	5	3
123	связан с	5	3
124	в виде	2	3
125	этого рода	2	3
126	говорить о	2	3
127	в другом	7	3
128	связи с	3	3
129	так как	7	3
130	более и	2	2
131	а с	4	2
132	все время	6	2
133	все более	3	2
134	никогда не	2	2
135	он может	2	2
136	для этого	5	2
137	точку зрения	2	2
138	что у	2	2
139	не столько	4	2
140	в одной	3	2
141	тогда когда	3	2
142	одного из	3	2
143	этих двух	3	2
144	вовсе не	3	2
145	в такой	3	2
146	и ее	7	2
147	что отдельные	2	2
148	самого начала	8	2
149	что именно	3	2
150	от них	2	2
151	к тому	4	2
152	как мы	5	2
153	что его	2	2
154	но все	2	2
155	такой же	3	2
156	что они	3	2
157	что если	2	2
158	но не	4	2
159	в свою	4	2
160	до сих	4	2
161	только тогда	2	2
162	к слову	6	2
163	в самом	7	2
164	в сущности	6	2
165	во всех	3	2
166	том чтобы	3	2
167	нас к	8	2
168	слова как	2	2
169	речь идет	2	2
170	один из	2	2
171	должен быть	4	2
172	в развитии	12	2
173	вместе с	9	2
174	сих пор	4	2
175	ее в	2	2
176	является как	2	2
177	только что	4	2
178	в отношении	10	2
179	начиная с	2	2
180	с одной	8	2
181	и других	3	2
182	на нее	2	2
183	от того	6	2
184	мы находим	3	2
185	заключается в	8	2
186	самом деле	3	2
187	с самого	8	2
188	для того	15	2
189	к этим	2	2
190	его не	3	2
191	той же	2	2
192	мы не	7	2
193	в которых	3	2
194	в результате	4	2
195	то и	3	2
196	одно из	2	2
197	могут быть	3	2
198	к сожалению	2	2
199	этого слова	4	2
200	что эта	2	2
201	не имеет	2	2
202	заметить что	2	2
203	в новом	3	2
