N	2gram	Tiupa_Narr_1	KulturaY
1	в том	8	30
2	и в	11	24
3	потому что	5	23
4	том что	7	21
5	что в	3	17
6	того чтобы	4	17
7	для того	3	16
8	в этом	12	14
9	точки зрения	5	14
10	может быть	15	13
11	все же	4	12
12	в его	6	12
13	и не	23	12
14	не в	6	11
15	только в	12	11
16	в самом	6	10
17	у нас	3	10
18	не только	31	10
19	хотя бы	2	10
20	если бы	7	9
21	то что	9	9
22	прежде всего	4	9
23	язык как	2	9
24	отношению к	3	9
25	самом деле	3	9
26	того что	4	9
27	о том	4	9
28	по отношению	3	8
29	то же	8	8
30	уже не	8	8
31	а не	13	8
32	как раз	6	8
33	не менее	3	7
34	с другой	2	7
35	связи с	2	7
36	в качестве	14	7
37	как бы	6	7
38	вместе с	2	7
39	не может	8	7
40	это не	3	7
41	в области	2	7
42	так и	5	7
43	именно в	3	6
44	что он	3	6
45	зависимости от	2	6
46	при этом	19	6
47	в ней	4	6
48	но и	27	6
49	другой стороны	2	6
50	мы имеем	3	6
51	в зависимости	2	5
52	к тому	6	5
53	но не	4	5
54	еще не	4	5
55	что не	2	5
56	всяком случае	2	5
57	слово это	2	5
58	этом отношении	3	5
59	в той	2	5
60	а в	13	5
61	и его	10	5
62	в результате	2	5
63	во всяком	2	5
64	между тем	3	5
65	так сказать	2	5
66	с ним	2	5
67	и с	3	5
68	с его	4	4
69	в частности	14	4
70	переход от	2	4
71	в этих	2	4
72	к себе	4	4
73	на то	2	4
74	в нем	4	4
75	же в	2	4
76	в пределах	2	4
77	из них	4	4
78	один из	6	4
79	тем не	3	4
80	в целом	3	4
81	сих пор	2	4
82	со стороны	8	4
83	до сих	2	4
84	как в	4	4
85	и тогда	2	4
86	внимание на	4	4
87	тем самым	5	4
88	роль в	2	4
89	с ними	2	4
90	и на	5	4
91	в данном	11	4
92	из этих	4	4
93	и является	2	4
94	если не	2	3
95	казалось бы	2	3
96	состоит в	10	3
97	на себя	4	3
98	или иной	4	3
99	можно сказать	5	3
100	сводится к	3	3
101	в первом	4	3
102	ли не	2	3
103	в соответствии	5	3
104	соответствии с	4	3
105	в этой	6	3
106	в противовес	3	3
107	свою очередь	2	3
108	в свою	2	3
109	в сущности	2	3
110	по мере	2	3
111	оно не	2	3
112	в своем	3	3
113	в связи	2	3
114	в особенности	2	3
115	не было	3	3
116	и даже	2	3
117	и он	6	3
118	в таком	2	3
119	и то	3	3
120	хотя и	4	3
121	в речи	4	3
122	в себе	6	3
123	через посредство	2	3
124	здесь не	2	3
125	как это	3	3
126	в одном	4	3
127	для них	2	2
128	о чем	4	2
129	никогда не	4	2
130	по большей	3	2
131	не является	3	2
132	и все	3	2
133	что касается	2	2
134	этого не	2	2
135	не всегда	3	2
136	по себе	4	2
137	большей части	3	2
138	событие и	4	2
139	идет о	3	2
140	так называемая	2	2
141	в то	4	2
142	и того	2	2
143	как и	13	2
144	и как	3	2
145	в москве	2	2
146	а на	2	2
147	же время	4	2
148	такова что	2	2
149	когда в	3	2
150	в своей	5	2
151	никак не	2	2
152	о нем	3	2
153	речь идет	3	2
154	если в	2	2
155	к жизни	2	2
156	и тем	4	2
157	в современной	3	2
158	дело не	2	2
159	он не	3	2
160	и для	2	2
161	иначе говоря	8	2
162	все равно	2	2
163	в слове	3	2
164	не мог	6	2
165	лишь в	3	2
166	во втором	6	2
167	между ними	2	2
168	не имеет	2	2
169	слов в	2	2
170	или в	6	2
171	по своим	2	2
172	также и	3	2
173	и еще	2	2
174	может служить	3	2
175	до конца	2	2
176	тогда как	10	2
177	ничего не	2	2
178	с языком	2	2
179	но в	7	2
180	это было	2	2
