N	2gram	Losev_Dial_1	FransuaR
1	и в	18	40
2	прежде всего	10	16
3	в этом	12	15
4	не только	13	13
5	и не	30	13
6	в его	3	13
7	что в	13	12
8	вовсе не	7	12
9	как и	2	11
10	но и	7	11
11	как мы	4	10
12	в них	3	9
13	и все	3	9
14	может быть	17	9
15	он не	3	9
16	отношение к	5	8
17	в том	9	8
18	все эти	2	8
19	в эпоху	2	8
20	и с	5	8
21	но в	6	8
22	в своем	5	7
23	то же	10	7
24	он и	2	7
25	в виду	5	7
26	в этих	5	6
27	к этому	2	6
28	же время	4	6
29	в самом	3	6
30	в своей	2	6
31	в то	6	6
32	мы видим	4	5
33	как раз	4	5
34	в нем	16	5
35	то что	13	5
36	не было	6	5
37	а не	14	5
38	и для	2	5
39	в основе	3	5
40	в особенности	5	5
41	для него	2	5
42	том что	9	4
43	здесь в	2	4
44	до сих	2	4
45	было бы	12	4
46	в ней	3	4
47	из них	2	4
48	и потому	3	4
49	даже в	3	4
50	ни в	15	4
51	один из	3	4
52	в мире	2	4
53	жизни и	3	4
54	сих пор	2	4
55	в их	3	4
56	все это	11	4
57	еще более	3	4
58	только на	3	4
59	о том	4	4
60	и о	3	4
61	в данном	3	4
62	и даже	13	4
63	также и	7	4
64	и вы	3	4
65	так как	11	4
66	поэтому и	2	3
67	всех этих	3	3
68	они были	2	3
69	если бы	12	3
70	в частности	2	3
71	и от	2	3
72	об этом	4	3
73	но это	8	3
74	для этого	2	3
75	еще не	2	3
76	и есть	16	3
77	вплоть до	3	3
78	никак не	6	3
79	и следовательно	2	3
80	как бы	11	3
81	что и	3	3
82	другими словами	2	3
83	дело не	2	3
84	так и	9	3
85	как в	2	3
86	не может	12	3
87	а в	5	3
88	на самом	3	3
89	мы находим	7	3
90	самом деле	3	3
91	для того	2	3
92	и как	7	3
93	но все	3	3
94	можно было	5	3
95	сказать что	10	3
96	же и	2	3
97	нуждается в	3	3
98	в себе	11	3
99	всего необходимо	2	3
100	в другом	2	3
101	во всем	2	3
102	только в	3	3
103	связанные с	2	3
104	в конце	4	3
105	не менее	2	2
106	есть и	5	2
107	не был	2	2
108	еще и	3	2
109	о чем	2	2
110	сравнению с	2	2
111	чем он	2	2
112	хотя бы	6	2
113	с другой	6	2
114	это не	9	2
115	и так	2	2
116	из этих	2	2
117	быть в	2	2
118	что он	11	2
119	и вот	6	2
120	или иной	3	2
121	можно сказать	6	2
122	говорят о	2	2
123	все же	5	2
124	это и	4	2
125	в дальнейшем	5	2
126	это есть	9	2
127	на этом	2	2
128	но не	4	2
129	мы увидим	2	2
130	конечно не	3	2
131	к нему	8	2
132	той или	7	2
133	думать что	3	2
134	в котором	4	2
135	в корне	2	2
136	в разных	3	2
137	этом отношении	2	2
138	именно в	2	2
139	и у	2	2
140	форму и	2	2
141	что для	3	2
142	образ и	4	2
143	потому что	14	2
144	с этим	2	2
145	даже и	3	2
146	точки зрения	17	2
147	ко всему	2	2
148	и еще	3	2
149	но как	2	2
150	по сравнению	2	2
151	как он	4	2
152	и это	2	2
153	ни от	2	2
154	но конечно	2	2
155	как о	2	2
