N	2gram	Bakhtin_Pr_1	StatiiOP
1	и в	38	44
2	в том	8	36
3	и т	14	30
4	что в	7	30
5	том что	3	29
6	в этом	15	21
7	вовсе не	2	19
8	то что	8	18
9	не только	9	18
10	было бы	8	17
11	а в	6	17
12	о том	4	17
13	и не	42	16
14	а не	5	16
15	может быть	26	15
16	в данном	4	14
17	в области	11	14
18	как в	4	13
19	можно было	4	13
20	не в	7	12
21	у нас	2	11
22	самом деле	6	11
23	того чтобы	2	11
24	точки зрения	8	11
25	ясно что	3	10
26	для того	2	10
27	что он	2	10
28	но и	9	10
29	но в	4	10
30	только в	13	10
31	с другой	7	9
32	если бы	3	9
33	в то	4	9
34	как и	7	9
35	того что	2	9
36	т п	13	9
37	также и	3	9
38	так и	5	9
39	в его	43	9
40	например в	3	8
41	во всех	11	8
42	все же	6	8
43	не может	27	8
44	и его	16	8
45	это не	5	8
46	с точки	6	8
47	я не	2	7
48	прежде всего	13	7
49	по поводу	2	7
50	в самом	7	7
51	другой стороны	4	7
52	таким образом	10	7
53	этом отношении	2	7
54	сказать что	4	7
55	но это	3	6
56	что и	2	6
57	в своей	7	6
58	данном случае	4	6
59	на самом	4	6
60	дело в	2	6
61	хотя бы	4	6
62	не менее	4	5
63	никогда не	5	5
64	была бы	2	5
65	совершенно не	7	5
66	в котором	2	5
67	в нем	15	5
68	в целом	3	5
69	все это	3	5
70	то же	5	5
71	этой области	2	5
72	и даже	3	5
73	в слове	3	5
74	тем что	2	5
75	могут быть	5	5
76	все эти	5	5
77	там где	6	5
78	что это	2	4
79	в частности	2	4
80	столь же	2	4
81	или иного	2	4
82	в ее	4	4
83	же время	3	4
84	и что	2	4
85	того или	2	4
86	как бы	22	4
87	на то	2	4
88	в россии	2	4
89	не было	2	4
90	не имеет	9	4
91	как это	2	4
92	к которому	4	4
93	том как	2	4
94	в основе	5	3
95	поэтому в	2	3
96	в какой	2	3
97	и с	17	3
98	не является	3	3
99	в применении	3	3
100	должна быть	4	3
101	в каждом	2	3
102	в тех	3	3
103	ни в	11	3
104	да и	3	3
105	в начале	2	3
106	чем в	2	3
107	но не	12	3
108	еще не	7	3
109	что не	4	3
110	и для	11	3
111	или иное	2	3
112	в ней	4	3
113	не все	2	3
114	должен быть	2	3
115	и тем	3	3
116	отношению к	19	3
117	ни с	2	3
118	в истории	2	3
119	по отношению	21	3
120	и только	4	3
121	в виде	2	3
122	о значении	4	3
123	с одной	3	3
124	что оно	2	3
125	но с	3	3
126	в двух	2	3
127	лишь в	2	3
128	применении к	3	3
129	должны быть	4	3
130	в таком	3	3
131	в чем	2	3
132	конечно и	4	3
133	как к	2	3
134	то или	2	3
135	в другом	2	3
136	и вообще	2	3
137	здесь совершенно	3	3
138	вопроса о	3	3
139	без всякой	2	3
140	между тем	7	3
141	произведения в	5	2
142	иных случаях	3	2
143	что все	2	2
144	бы не	2	2
145	а как	3	2
146	в этих	2	2
147	материала и	2	2
148	области изучения	2	2
149	в своем	5	2
150	вообще не	7	2
151	и во	2	2
152	иногда и	3	2
153	таком положении	2	2
154	имеем дело	3	2
155	не всегда	6	2
156	по существу	2	2
157	и более	2	2
158	при этом	5	2
159	случае не	2	2
160	она не	2	2
161	одной стороны	3	2
162	со всеми	3	2
163	несмотря на	3	2
164	за пределы	12	2
165	работ по	3	2
166	совпадает с	2	2
167	и потому	4	2
168	тем не	3	2
169	отношение к	10	2
170	конечно не	5	2
171	отношения к	6	2
172	на него	3	2
173	тем самым	4	2
174	и у	2	2
175	есть только	2	2
176	он должен	2	2
177	в других	4	2
178	и те	2	2
179	ничего не	6	2
180	не знает	3	2
181	в своих	2	2
182	дело с	6	2
183	а иногда	2	2
184	в м	6	2
185	он не	3	2
186	что эта	2	2
187	в себе	4	2
188	говорить о	3	2
189	о котором	2	2
190	в равной	2	2
191	и все	3	2
192	его в	9	2
193	и это	3	2
194	в иных	3	2
195	к нему	10	2
196	отметить что	7	2
197	мы имеем	2	2
198	то есть	46	2
