N	2gram	Propp_Isto_3	Problema
1	и не	12	28
2	не только	14	24
3	только в	4	23
4	в виде	2	22
5	вовсе не	2	21
6	в том	9	20
7	и в	22	20
8	ни в	2	17
9	все эти	4	16
10	то что	7	15
11	потому что	3	15
12	у нас	4	14
13	было бы	3	14
14	но и	12	14
15	точки зрения	2	14
16	не в	4	13
17	том что	8	12
18	прежде всего	3	11
19	как будто	2	11
20	не менее	5	10
21	тем не	5	10
22	в качестве	2	10
23	так и	2	10
24	и его	4	10
25	при помощи	3	10
26	может быть	11	9
27	и даже	2	9
28	в этом	17	9
29	если бы	6	8
30	что он	9	8
31	таким образом	10	8
32	во всяком	2	8
33	и все	3	8
34	но в	10	8
35	с другой	7	7
36	это не	6	7
37	еще не	10	7
38	и потому	2	7
39	то же	6	7
40	а не	6	7
41	сказать что	3	7
42	и с	4	7
43	в ней	2	7
44	здесь не	3	7
45	всех этих	2	6
46	и от	3	6
47	так что	5	6
48	а также	2	6
49	для нас	4	6
50	как и	3	6
51	но это	3	6
52	что здесь	6	6
53	при этом	2	6
54	другой стороны	7	6
55	в данном	4	6
56	мы имеем	19	6
57	но не	7	5
58	на самом	2	5
59	хотя и	2	5
60	в нем	9	5
61	можно сказать	2	5
62	да и	2	5
63	и о	2	5
64	жизни и	2	5
65	вместе с	9	5
66	данном случае	3	5
67	как в	2	5
68	так же	3	5
69	то и	6	5
70	не может	4	5
71	в них	6	5
72	так как	7	5
73	уже не	7	5
74	или в	11	5
75	в этих	11	5
76	о том	3	5
77	с тем	2	4
78	и есть	2	4
79	и для	2	4
80	в одном	2	4
81	и ее	3	4
82	уже давно	2	4
83	в этой	5	4
84	только не	2	4
85	что она	5	4
86	всяком случае	2	4
87	не имеет	2	4
88	и т	16	4
89	же в	2	4
90	с этим	8	4
91	а в	6	4
92	что не	2	4
93	солнца и	3	4
94	в то	2	4
95	в связи	3	3
96	к тому	3	3
97	и более	2	3
98	независимо от	2	3
99	можно ли	3	3
100	о себе	3	3
101	если не	2	3
102	точно так	2	3
103	в жизни	2	3
104	с собой	2	3
105	и к	3	3
106	как мы	8	3
107	здесь мы	5	3
108	и как	3	3
109	но все	2	3
110	связи с	6	3
111	себе и	2	3
112	совершенно не	2	3
113	себе в	2	3
114	между прочим	3	3
115	в его	3	3
116	но она	2	3
117	то это	2	3
118	что и	9	3
119	что в	15	3
120	в своем	2	3
121	т д	15	3
122	не было	2	3
123	все равно	3	3
124	к нему	5	3
125	в самых	2	3
126	и на	4	3
127	тем что	4	3
128	из них	7	3
129	имеем в	4	3
130	в другом	2	3
131	мы должны	7	3
132	нет ничего	2	3
133	мы сейчас	2	3
134	а если	3	3
135	как это	4	3
136	мы можем	6	3
137	но они	2	2
138	все время	2	2
139	в частности	5	2
140	не раз	2	2
141	на все	2	2
142	и говорит	9	2
143	стороны и	3	2
144	тому же	2	2
145	что они	8	2
146	они и	3	2
147	то время	2	2
148	не что	3	2
149	для них	3	2
150	в пределах	4	2
151	здесь на	2	2
152	на его	3	2
153	они могут	2	2
154	он не	5	2
155	к ней	4	2
156	относится к	2	2
157	не вполне	6	2
158	время как	2	2
159	никто не	2	2
160	в котором	2	2
161	все же	5	2
162	не будем	3	2
163	с ней	6	2
164	если он	2	2
165	а именно	4	2
166	только на	2	2
167	будем здесь	2	2
168	дело с	2	2
169	можно только	3	2
170	там же	2	2
171	и что	2	2
172	мы здесь	4	2
173	и он	2	2
174	есть только	2	2
175	друг друга	6	2
176	в других	4	2
177	с ними	3	2
178	а то	2	2
179	то мы	2	2
180	у меня	5	2
181	что иное	3	2
182	и то	2	2
183	за ним	3	2
184	во все	2	2
185	или по	5	2
186	далеко не	3	2
187	но этот	2	2
188	его в	3	2
189	и это	2	2
190	очень много	2	2
191	в чем	3	2
192	иное как	3	2
193	но по	3	2
194	еще более	2	2
195	однако это	3	2
