N	2gram	Bakhtin_Fr_4	Istorich
1	и в	29	24
2	что он	4	21
3	не только	10	21
4	может быть	2	14
5	не может	2	14
6	в этих	2	13
7	как в	2	12
8	в этом	11	12
9	и здесь	3	12
10	но и	9	11
11	это не	5	10
12	у него	5	10
13	том что	3	10
14	мы видим	3	10
15	и другие	2	9
16	с другой	4	9
17	все же	3	9
18	о том	2	9
19	еще не	4	8
20	все это	4	8
21	другой стороны	3	8
22	то же	10	8
23	или в	2	8
24	так как	7	8
25	один из	4	7
26	в том	7	7
27	мы видели	7	7
28	то что	4	7
29	к нему	3	7
30	что здесь	3	7
31	таким образом	20	7
32	тем что	4	6
33	всех этих	3	6
34	как и	12	6
35	так же	7	6
36	но не	2	6
37	мы увидим	2	6
38	в нем	5	6
39	он не	3	6
40	и все	13	6
41	того что	3	6
42	во время	10	6
43	только в	2	6
44	как он	2	6
45	что это	5	6
46	одной стороны	2	5
47	так и	11	5
48	с одной	2	5
49	в чем	3	5
50	с ним	2	5
51	там где	3	5
52	но в	12	5
53	никогда не	2	4
54	что у	3	4
55	вовсе не	9	4
56	при этом	3	4
57	есть и	4	4
58	одной из	2	4
59	мы уже	10	4
60	своего рода	6	4
61	как бы	8	4
62	в их	2	4
63	и не	16	4
64	в других	2	4
65	точки зрения	4	4
66	на первый	2	4
67	мы можем	3	4
68	уже в	2	3
69	с его	4	3
70	не столько	2	3
71	в другой	2	3
72	в качестве	3	3
73	в них	7	3
74	превращается в	3	3
75	но они	4	3
76	в образе	4	3
77	в различных	2	3
78	в дальнейшем	3	3
79	что они	2	3
80	после этого	2	3
81	кроме того	2	3
82	между прочим	2	3
83	его в	9	3
84	как мы	10	3
85	и наконец	2	3
86	и даже	3	3
87	и по	5	3
88	и его	8	3
89	но это	4	3
90	не случайно	3	3
91	хотя и	2	3
92	связи с	2	3
93	в конце	9	3
94	и этим	2	3
95	перед нами	4	2
96	сам он	2	2
97	того же	5	2
98	и так	3	2
99	но здесь	2	2
100	к этому	2	2
101	прежде всего	8	2
102	в литературе	4	2
103	женщины и	3	2
104	в то	10	2
105	все в	2	2
106	ни в	2	2
107	в ее	3	2
108	если кто	3	2
109	связаны с	2	2
110	связанные с	4	2
111	то время	2	2
112	тот же	3	2
113	и тот	2	2
114	здесь и	3	2
115	на его	2	2
116	и эта	2	2
117	но оно	2	2
118	и о	5	2
119	ни с	2	2
120	что из	2	2
121	в котором	2	2
122	если в	2	2
123	и др	4	2
124	от всех	2	2
125	другими словами	2	2
126	со стороны	2	2
127	но конечно	3	2
128	им в	2	2
129	здесь не	3	2
130	уже не	2	2
131	в особенности	2	2
132	имеется в	3	2
133	там же	3	2
134	мы здесь	2	2
135	и у	2	2
136	в которой	4	2
137	друг друга	2	2
138	он стал	2	2
139	сказать что	5	2
140	в основе	2	2
141	из них	6	2
142	в одной	2	2
143	но он	6	2
144	и на	11	2
145	они не	2	2
146	в один	2	2
147	все эти	9	2
148	и это	2	2
149	конечно не	4	2
150	это конечно	2	2
151	не видят	3	2
