N	2gram	Propp_Isto_5	Problema
1	и в	25	30
2	в своей	2	22
3	мифа о	2	19
4	то что	7	18
5	не только	13	18
6	том что	8	17
7	в этом	10	17
8	но и	13	13
9	таким образом	9	13
10	потому что	7	13
11	в том	6	12
12	в его	12	12
13	и не	11	12
14	а именно	4	12
15	о том	7	12
16	у него	2	11
17	так что	2	11
18	в виде	9	10
19	для нас	5	10
20	точки зрения	2	10
21	в этой	3	10
22	все же	10	9
23	сказать что	2	9
24	и вообще	3	9
25	только в	7	9
26	и все	3	9
27	вовсе не	2	8
28	на небо	6	8
29	никогда не	3	7
30	что он	22	7
31	как и	7	7
32	в дальнейшем	4	7
33	связи с	8	7
34	но не	5	7
35	может быть	17	7
36	вместе с	22	7
37	говорит о	2	7
38	в связи	4	7
39	не в	6	7
40	с другой	9	6
41	прежде всего	6	6
42	можно сказать	2	6
43	уже не	11	6
44	и как	3	6
45	несмотря на	2	6
46	и для	2	6
47	как бы	2	6
48	в нем	7	6
49	что и	6	6
50	другой стороны	8	6
51	и что	8	6
52	а в	3	6
53	и его	9	6
54	и на	8	6
55	можно найти	2	6
56	его в	9	6
57	при помощи	7	6
58	так как	11	6
59	не менее	4	5
60	с тем	8	5
61	что в	8	5
62	что у	4	5
63	в которой	4	5
64	тем не	4	5
65	так же	5	5
66	миф о	5	5
67	еще в	2	5
68	не может	6	5
69	а не	2	5
70	что этот	2	5
71	но он	2	5
72	того как	4	5
73	и с	3	5
74	мы можем	2	5
75	если не	4	4
76	в частности	7	4
77	тогда когда	2	4
78	человека и	2	4
79	все еще	4	4
80	ясно что	5	4
81	об этом	2	4
82	но все	5	4
83	того же	2	4
84	и сам	2	4
85	этот мотив	6	4
86	в качестве	7	4
87	огонь и	3	4
88	оказывается что	2	4
89	и он	6	4
90	или в	6	4
91	в то	3	4
92	что от	2	3
93	он видит	4	3
94	не всегда	4	3
95	же в	2	3
96	в ее	4	3
97	что его	3	3
98	после того	3	3
99	только тогда	2	3
100	еще не	8	3
101	одной стороны	7	3
102	для того	3	3
103	он не	4	3
104	в русской	3	3
105	находит в	2	3
106	и тем	4	3
107	с одной	7	3
108	того что	2	3
109	к нему	3	3
110	в других	2	3
111	от этого	4	3
112	в ней	5	3
113	с ним	4	3
114	землю и	2	2
115	уже и	2	2
116	это уже	2	2
117	этого мифа	2	2
118	как в	6	2
119	это не	6	2
120	с этой	2	2
121	уже в	2	2
122	один из	2	2
123	представление о	17	2
124	к этому	2	2
125	по себе	2	2
126	на то	2	2
127	от них	2	2
128	то же	4	2
129	как мы	5	2
130	в европе	3	2
131	по существу	2	2
132	мы и	2	2
133	что здесь	3	2
134	в свою	3	2
135	бросается в	2	2
136	до сих	2	2
137	в это	2	2
138	жизни и	2	2
139	в данном	3	2
140	в целях	3	2
141	мы имеем	14	2
142	но для	2	2
143	в роли	3	2
144	говорится что	3	2
145	отношению к	2	2
146	но уже	3	2
147	ли он	2	2
148	из них	2	2
149	когда он	2	2
150	на него	8	2
151	наряду с	4	2
152	ее в	2	2
153	данном случае	2	2
154	по отношению	2	2
155	дает ему	3	2
156	или же	3	2
157	все эти	8	2
158	и они	2	2
159	мы не	5	2
160	они не	3	2
161	здесь как	2	2
162	самом деле	2	2
163	именно на	2	2
164	того чтобы	3	2
165	его не	3	2
166	огонь в	2	2
167	тем что	10	2
168	о сотворении	2	2
169	это время	2	2
170	его на	4	2
171	в таких	3	2
172	ничего не	2	2
173	сих пор	2	2
