N	2gram	Vygotskiy__1	FransuaR
1	и в	23	29
2	таким образом	26	20
3	и не	9	16
4	и все	5	13
5	в этой	7	13
6	как и	14	12
7	но в	5	12
8	так и	5	11
9	и на	8	11
10	в этом	17	11
11	то же	8	10
12	как мы	5	10
13	в то	7	10
14	не только	16	10
15	вовсе не	3	9
16	в конце	2	9
17	но и	14	9
18	все эти	4	9
19	и с	9	9
20	же время	2	8
21	прежде всего	10	8
22	в его	14	8
23	и его	6	8
24	как бы	11	8
25	в них	2	7
26	мы видели	2	7
27	так же	16	7
28	в том	24	7
29	так как	7	7
30	в сущности	6	6
31	что это	3	5
32	в своей	4	5
33	и до	2	5
34	сказать что	11	5
35	перед нами	5	4
36	только для	3	4
37	с его	4	4
38	в нашем	2	4
39	что он	7	4
40	один из	2	4
41	то что	17	4
42	жизни и	2	4
43	все это	6	4
44	с помощью	13	4
45	с другой	10	4
46	связана с	2	4
47	связан с	5	4
48	в результате	4	4
49	тем что	6	4
50	точки зрения	26	4
51	в которой	3	4
52	все время	6	3
53	всех этих	2	3
54	в частности	2	3
55	в качестве	9	3
56	в своем	3	3
57	превращается в	3	3
58	самого начала	8	3
59	что у	2	3
60	в ее	2	3
61	а затем	5	3
62	все же	3	3
63	с самого	8	3
64	том что	21	3
65	и как	5	3
66	мы видим	4	3
67	такой же	3	3
68	мы можем	6	3
69	того что	15	3
70	той же	2	3
71	он не	5	3
72	образом и	3	3
73	другой стороны	9	3
74	в известной	2	3
75	при этом	4	3
76	и других	3	3
77	и вот	2	3
78	того чтобы	17	3
79	для того	15	3
80	и даже	2	3
81	все остальные	4	3
82	в себе	6	3
83	по своей	5	3
84	там где	2	3
85	в чем	4	3
86	уже в	3	2
87	в основу	2	2
88	связи с	3	2
89	к этому	4	2
90	в этих	2	2
91	поэтому в	2	2
92	к тому	4	2
93	и к	4	2
94	на первый	2	2
95	ни в	4	2
96	из этого	5	2
97	что они	3	2
98	именно в	6	2
99	на этом	2	2
100	но не	4	2
101	как известно	3	2
102	то время	5	2
103	одной стороны	9	2
104	не может	12	2
105	о чем	2	2
106	и мы	3	2
107	может быть	14	2
108	том же	2	2
109	хотя и	2	2
110	никогда не	2	2
111	уже не	2	2
112	в котором	4	2
113	с таким	3	2
114	в словах	2	2
115	как в	4	2
116	в ту	2	2
117	в их	3	2
118	как раз	4	2
119	с одной	8	2
120	о природе	4	2
121	от всех	3	2
122	на их	2	2
123	и наконец	2	2
124	с точки	18	2
125	между ними	2	2
126	не столько	4	2
127	как на	4	2
128	в слове	2	2
129	в своих	5	2
130	и то	3	2
131	их в	4	2
132	и при	2	2
133	в основе	8	2
134	в одной	3	2
135	которое не	2	2
136	этого рода	2	2
137	только в	6	2
138	в один	2	2
139	но этот	2	2
140	о том	6	2
141	как он	3	2
142	и это	3	2
143	дело в	2	2
144	учения о	6	2
145	в новом	3	2
