N	2gram	Vygotskiy__3	FransuaR
1	и в	25	41
2	мы уже	5	18
3	таким образом	17	17
4	в нем	2	16
5	и его	2	13
6	но и	4	13
7	как мы	8	12
8	в этом	14	12
9	все это	6	11
10	уже говорили	5	11
11	все эти	7	11
12	прежде всего	4	10
13	в самом	3	10
14	не только	6	10
15	так как	12	10
16	то что	15	10
17	и на	6	9
18	и все	4	9
19	о том	5	9
20	никогда не	4	8
21	в этой	5	8
22	в них	2	7
23	том что	20	7
24	как бы	10	7
25	как и	15	7
26	что в	17	7
27	в его	15	7
28	связаны с	3	7
29	что он	6	6
30	мы видим	3	6
31	один из	6	6
32	вместе с	14	6
33	с помощью	42	6
34	или в	2	6
35	сказать что	4	6
36	в то	4	6
37	то же	2	5
38	с его	2	5
39	в одном	2	5
40	так же	17	5
41	а также	2	5
42	из них	4	5
43	так и	5	5
44	в своем	4	5
45	и что	10	5
46	той же	4	5
47	еще в	2	5
48	тем что	8	5
49	в себе	2	5
50	во всем	3	5
51	там где	4	5
52	что это	5	5
53	уже в	7	4
54	все время	2	4
55	с другой	6	4
56	но они	2	4
57	и от	2	4
58	именно в	5	4
59	и как	5	4
60	не в	6	4
61	все что	2	4
62	тот же	2	4
63	одной стороны	5	4
64	в котором	3	4
65	все же	6	4
66	не может	6	4
67	с одной	5	4
68	как в	9	4
69	того чтобы	8	4
70	одним из	5	4
71	а в	4	4
72	в результате	3	4
73	в основе	16	4
74	о котором	2	4
75	того же	6	4
76	с ним	4	4
77	мы увидим	4	3
78	перед нами	10	3
79	с этой	3	3
80	с этим	4	3
81	первый план	2	3
82	на первый	2	3
83	мы будем	2	3
84	но это	5	3
85	было бы	10	3
86	и сам	3	3
87	в начале	2	3
88	и их	3	3
89	не мог	4	3
90	в ряде	4	3
91	в него	3	3
92	и особенно	2	3
93	и для	2	3
94	этом отношении	3	3
95	при этом	5	3
96	и не	10	3
97	того что	10	3
98	между ними	3	3
99	с другими	2	3
100	в плане	2	3
101	только в	10	3
102	в чем	2	3
103	потому что	6	3
104	говорили что	2	3
105	не могут	4	2
106	всех этих	2	2
107	в частности	4	2
108	в этих	2	2
109	все они	2	2
110	для этого	2	2
111	значение в	3	2
112	и во	2	2
113	одного и	4	2
114	человека и	5	2
115	помощью которых	7	2
116	конечно в	2	2
117	если мы	3	2
118	в корне	2	2
119	для нас	2	2
120	для всего	2	2
121	в том	23	2
122	так что	2	2
123	связи с	9	2
124	что они	10	2
125	на этом	3	2
126	но не	6	2
127	есть и	2	2
128	как известно	3	2
129	со всеми	6	2
130	может быть	13	2
131	в своей	2	2
132	хотя и	2	2
133	он не	4	2
134	и потому	2	2
135	в развитии	24	2
136	мы видели	6	2
137	где они	2	2
138	другой стороны	3	2
139	которых мы	2	2
140	как это	7	2
141	из того	2	2
142	заключается в	9	2
143	и у	6	2
144	внимание на	2	2
145	мы не	9	2
146	от всех	2	2
147	каждый из	2	2
148	и то	2	2
149	как они	2	2
150	их в	3	2
151	между тем	3	2
152	говорит он	4	2
153	точки зрения	6	2
154	на его	2	2
155	из этих	4	2
156	что мы	7	2
157	как он	3	2
158	бы в	2	2
159	в области	7	2
160	тогда когда	4	2
161	в эту	2	2
162	как она	3	2
