N	2gram	Bakhtin_fo_1	Myshleni
1	с помощью	2	42
2	в процессе	4	27
3	и в	50	25
4	в том	9	23
5	на основе	2	22
6	том что	4	20
7	и речи	5	20
8	что в	5	17
9	так же	6	17
10	таким образом	11	17
11	в основе	5	16
12	с тем	3	16
13	как и	8	15
14	то что	6	15
15	в его	13	15
16	в этом	25	14
17	вместе с	3	14
18	может быть	11	13
19	в целом	2	13
20	между собой	4	13
21	так как	6	12
22	в качестве	3	12
23	как бы	2	10
24	и не	14	10
25	того что	2	10
26	было бы	2	10
27	что и	3	10
28	только в	4	10
29	связи с	6	9
30	как в	6	9
31	мы не	3	9
32	ни в	8	9
33	того чтобы	5	8
34	не является	2	8
35	тем что	2	8
36	как мы	14	8
37	уже в	2	7
38	все эти	9	7
39	что мы	2	7
40	по себе	2	7
41	для того	5	7
42	самого начала	2	6
43	с другой	2	6
44	с самого	2	6
45	не в	5	6
46	же как	2	6
47	и у	5	6
48	один из	3	6
49	не может	6	6
50	в связи	5	6
51	и на	8	6
52	потому что	4	6
53	в основном	5	6
54	мы должны	2	6
55	от этого	2	6
56	в отношении	3	6
57	но не	5	6
58	того же	8	6
59	со всеми	3	6
60	не только	9	6
61	все же	6	6
62	в отличие	2	6
63	точки зрения	5	6
64	все это	4	6
65	слова и	2	6
66	отличие от	2	6
67	так и	12	5
68	именно в	3	5
69	и как	10	5
70	для него	2	5
71	одной стороны	2	5
72	при этом	3	5
73	уже говорили	3	5
74	на этой	4	5
75	с одной	3	5
76	и по	2	5
77	с ее	6	5
78	человека и	11	5
79	если бы	5	5
80	мы уже	11	5
81	и к	2	5
82	входит в	3	5
83	могут быть	5	5
84	в основу	3	4
85	не могут	3	4
86	в частности	6	4
87	никогда не	2	4
88	в своем	4	4
89	прежде всего	15	4
90	к тому	3	4
91	время как	5	4
92	отнюдь не	5	4
93	но и	8	4
94	друг друга	3	4
95	а в	3	4
96	сказать что	3	4
97	в то	9	4
98	с ним	2	4
99	тогда когда	2	4
100	стадии развития	2	4
101	с этим	6	4
102	и все	6	4
103	и того	6	4
104	то время	4	4
105	одного и	5	4
106	еще не	5	4
107	мы говорили	3	4
108	он не	5	4
109	по сравнению	2	4
110	связь между	2	4
111	речи в	2	4
112	той же	2	4
113	во всяком	3	4
114	и это	4	4
115	там где	2	4
116	но на	4	3
117	в свою	2	3
118	как оно	2	3
119	связаны с	3	3
120	в самом	8	3
121	имеет место	3	3
122	в котором	4	3
123	и их	8	3
124	значение в	5	3
125	этот процесс	5	3
126	по отношению	3	3
127	в которых	2	3
128	этом отношении	3	3
129	в результате	6	3
130	их в	3	3
131	во всем	2	3
132	его в	3	3
133	как он	2	3
134	как она	2	3
135	сравнению с	2	3
136	не как	2	3
137	в жизни	6	3
138	к этому	3	3
139	мы видим	3	3
140	или иной	2	3
141	эта форма	2	3
142	наряду с	5	3
143	этот тип	2	3
144	если мы	2	3
145	между ними	3	3
146	место в	2	2
147	то же	11	2
148	мы будем	2	2
149	в этих	3	2
150	и характер	2	2
151	для нас	2	2
152	но все	5	2
153	мы и	4	2
154	смысле слова	2	2
155	в новое	3	2
156	хотя и	3	2
157	той или	2	2
158	в нем	24	2
159	человека мы	2	2
160	этой проблемы	2	2
161	и других	3	2
162	того и	2	2
163	на себя	2	2
164	в начале	3	2
165	между двумя	6	2
166	но они	3	2
167	с его	9	2
168	всех этих	5	2
169	к жизни	2	2
170	но по	2	2
171	из нее	2	2
172	в них	4	2
173	к другому	2	2
174	и во	7	2
175	в одном	3	2
176	ясно что	2	2
177	об этом	2	2
178	же в	3	2
179	в другую	2	2
180	в таком	3	2
181	одна из	2	2
182	с их	2	2
183	и может	2	2
184	и потому	3	2
185	а также	2	2
186	оно не	2	2
187	отношению к	5	2
188	этого момента	2	2
189	в своей	2	2
190	в течение	2	2
191	внутренне не	3	2
192	уже не	2	2
193	и эта	2	2
194	и для	4	2
195	и его	16	2
196	или в	3	2
197	с другими	3	2
198	и то	4	2
199	вступает в	2	2
200	в каком	2	2
201	в себе	3	2
202	в чем	2	2
203	с необходимостью	2	2
204	а как	3	2
