N	2gram	Vygotskiy__7	FransuaR
1	и в	26	40
2	и его	12	17
3	прежде всего	7	16
4	в этом	29	15
5	мы уже	3	13
6	не только	24	13
7	и не	18	13
8	в его	4	13
9	что в	12	12
10	вовсе не	2	12
11	как и	15	11
12	но и	11	11
13	таким образом	23	10
14	как мы	14	10
15	в сущности	9	9
16	может быть	7	9
17	он не	3	9
18	во время	2	8
19	отношение к	2	8
20	в том	18	8
21	и до	2	8
22	все эти	6	8
23	и с	5	8
24	той же	8	8
25	но в	4	8
26	то же	8	7
27	в виду	5	7
28	в этих	2	6
29	к этому	2	6
30	в самом	9	6
31	во всех	6	6
32	в своей	3	6
33	и других	2	6
34	в той	4	6
35	связи с	4	6
36	в то	3	6
37	до конца	5	6
38	мы видим	3	5
39	со всеми	2	5
40	как раз	3	5
41	в нем	2	5
42	то что	24	5
43	а не	6	5
44	и для	5	5
45	в основе	3	5
46	в своих	2	5
47	для него	3	5
48	в нашем	4	4
49	и во	4	4
50	у нас	2	4
51	том что	17	4
52	до сих	3	4
53	было бы	6	4
54	в ней	3	4
55	в основном	3	4
56	и потому	3	4
57	даже в	2	4
58	ни в	2	4
59	один из	2	4
60	сих пор	3	4
61	в их	2	4
62	все это	3	4
63	только на	3	4
64	о том	4	4
65	и о	3	4
66	в данном	5	4
67	того чтобы	19	4
68	из всех	5	4
69	также и	2	4
70	и здесь	2	4
71	так как	14	4
72	в области	4	4
73	если бы	5	3
74	и от	4	3
75	и к	7	3
76	об этом	3	3
77	в ее	6	3
78	мы видели	3	3
79	но это	3	3
80	в начале	5	3
81	в этой	3	3
82	для этого	3	3
83	еще не	4	3
84	но именно	2	3
85	и есть	2	3
86	никак не	5	3
87	и следовательно	5	3
88	как бы	6	3
89	и наконец	4	3
90	что и	3	3
91	вместе с	12	3
92	так и	3	3
93	как в	4	3
94	во всей	2	3
95	по отношению	6	3
96	не может	11	3
97	а в	2	3
98	на самом	3	3
99	мы находим	3	3
100	самом деле	6	3
101	для того	18	3
102	ко всем	2	3
103	между ними	3	3
104	к этой	2	3
105	можно было	2	3
106	связь между	6	3
107	сказать что	8	3
108	тем что	9	3
109	одно из	5	3
110	нуждается в	3	3
111	в отличие	2	3
112	в себе	9	3
113	во всем	3	3
114	только в	8	3
115	в конце	4	3
116	в свете	4	3
117	отличие от	2	3
118	слова в	5	2
119	не менее	4	2
120	связана с	3	2
121	уже в	2	2
122	представление о	7	2
123	о чем	4	2
124	сравнению с	8	2
125	с другой	4	2
126	это не	3	2
127	перехода от	4	2
128	из этих	3	2
129	одного из	2	2
130	образом в	2	2
131	что было	2	2
132	что он	8	2
133	можно сказать	5	2
134	момент в	3	2
135	мы знаем	2	2
136	все же	6	2
137	это и	4	2
138	мы остановимся	3	2
139	это есть	4	2
140	но не	3	2
141	все что	6	2
142	как известно	2	2
143	из важнейших	3	2
144	в первой	3	2
145	речи так	3	2
146	на его	2	2
147	к нему	3	2
148	и той	2	2
149	одним из	2	2
150	из этого	2	2
151	том же	2	2
152	гораздо больше	2	2
153	в котором	4	2
154	слова и	10	2
155	раз в	2	2
156	отношению к	5	2
157	то понимание	2	2
158	в целом	5	2
159	данном случае	5	2
160	в этот	3	2
161	не раз	2	2
162	этом отношении	3	2
163	именно в	6	2
164	одновременно и	2	2
165	одной и	2	2
166	с помощью	13	2
167	представляется нам	3	2
168	лишь в	2	2
169	должны быть	4	2
170	тем же	5	2
171	что для	2	2
172	нас в	2	2
173	потому что	16	2
174	одной из	4	2
175	с этим	2	2
176	но он	2	2
177	точки зрения	28	2
178	ко всему	2	2
179	и ее	2	2
180	выражение в	6	2
181	по сравнению	9	2
182	его к	2	2
183	этого слова	3	2
184	в которой	11	2
185	мы не	7	2
186	имеет в	3	2
