N	2gram	Losev_Prob_2	Myshleni
1	в том	12	28
2	и в	35	28
3	то что	38	28
4	в этом	17	27
5	того что	12	24
6	потому что	13	22
7	не может	13	19
8	том что	19	19
9	таким образом	4	18
10	что он	4	18
11	только в	14	18
12	что в	11	17
13	не только	24	16
14	так же	5	15
15	может быть	18	13
16	сказать что	24	13
17	точки зрения	2	13
18	мы могли	2	12
19	понятий в	2	12
20	тому что	3	11
21	и не	37	11
22	как бы	4	11
23	что мы	14	11
24	в отношении	4	10
25	к тому	3	10
26	как мы	5	10
27	но и	16	10
28	так как	7	10
29	но не	4	10
30	того чтобы	2	10
31	могли бы	3	9
32	между собой	5	9
33	было бы	8	9
34	мы можем	6	9
35	в самом	5	8
36	еще не	10	8
37	тем самым	7	8
38	для того	3	8
39	тем что	4	8
40	самого начала	2	7
41	с самого	3	7
42	если бы	4	7
43	в своем	4	7
44	мышления и	2	7
45	заключается в	4	7
46	что оно	2	7
47	он не	2	7
48	вместе с	2	7
49	то же	5	7
50	можно было	5	7
51	и к	3	6
52	так что	11	6
53	и как	4	6
54	и что	13	6
55	не имеет	7	6
56	в то	6	6
57	же самое	6	6
58	когда мы	6	6
59	тогда когда	3	6
60	его в	3	6
61	как и	5	6
62	можно сказать	6	6
63	к предмету	3	6
64	так и	7	6
65	как раз	8	6
66	мы не	7	6
67	вообще не	4	6
68	в области	6	6
69	не могут	4	5
70	вопрос о	3	5
71	и тем	4	5
72	на этой	2	5
73	в свете	3	5
74	языка и	5	5
75	содержится в	2	5
76	и на	5	5
77	и все	5	5
78	но в	6	5
79	что все	6	5
80	нашего исследования	3	5
81	с тем	3	5
82	думается что	2	5
83	в зависимости	2	5
84	зависимости от	2	5
85	в этой	9	5
86	в частности	5	4
87	в нашем	3	4
88	на то	6	4
89	что на	4	4
90	не в	2	4
91	мы и	6	4
92	совпадает с	2	4
93	но если	4	4
94	с этим	5	4
95	в состоянии	2	4
96	между этими	2	4
97	и следовательно	4	4
98	ясно что	8	4
99	понятий не	2	4
100	только тогда	3	4
101	в качестве	2	4
102	что при	4	4
103	к другу	2	4
104	относится к	6	4
105	оно не	3	4
106	что и	2	4
107	во всех	2	4
108	если я	2	4
109	и того	3	4
110	в той	2	4
111	только по	2	4
112	той же	2	4
113	и то	10	4
114	к понятию	3	4
115	в себе	5	4
116	которые в	2	4
117	что их	2	3
118	независимо от	2	3
119	из этих	3	3
120	есть в	4	3
121	отличается от	2	3
122	что с	2	3
123	в нашей	3	3
124	при этом	3	3
125	и той	4	3
126	хотя и	3	3
127	но мы	3	3
128	в целом	3	3
129	в их	3	3
130	как на	2	3
131	и только	4	3
132	в системе	2	3
133	и по	3	3
134	в своих	3	3
135	в основе	3	3
136	и здесь	4	3
137	но как	6	3
138	только то	3	3
139	а это	3	3
140	бы в	3	3
141	в плане	2	3
142	возможно только	2	3
143	значение слова	4	3
144	только не	3	3
145	друг к	2	3
146	система отношений	4	3
147	в них	2	3
148	представить себе	4	3
149	в случае	3	3
150	по себе	8	3
151	это и	3	3
152	связи с	5	3
153	отношение между	2	3
154	до сих	4	3
155	мы должны	3	3
156	один из	3	3
157	в его	7	3
158	сих пор	4	3
159	одной и	2	3
160	а не	10	3
161	что такое	18	3
162	исследования в	2	3
163	представляет собой	2	3
164	не знает	3	3
165	как только	3	2
166	не менее	13	2
167	он сам	3	2
168	казалось бы	7	2
169	в этих	4	2
170	для этого	3	2
171	с другой	6	2
172	в конце	7	2
173	это в	2	2
174	прежде всего	11	2
175	ничего нового	2	2
176	а только	6	2
177	определенного рода	6	2
178	для нас	9	2
179	но это	6	2
180	и более	5	2
181	является не	2	2
182	самом деле	4	2
183	что всякий	5	2
184	несмотря на	3	2
185	как они	2	2
186	и от	3	2
187	и является	3	2
188	что всякое	2	2
189	себе и	2	2
190	и др	2	2
191	себе что	2	2
192	если мы	9	2
193	все это	4	2
194	другой стороны	5	2
195	в связи	5	2
196	мы говорим	4	2
197	все эти	7	2
198	можно только	2	2
199	этой области	3	2
200	но только	4	2
201	на том	3	2
202	и наконец	3	2
203	для каждого	4	2
204	о предмете	2	2
205	не являются	3	2
206	мы назвали	2	2
207	для всех	2	2
208	были бы	2	2
209	систему отношений	5	2
210	языка в	3	2
211	с понятием	2	2
212	в такой	2	2
213	раз и	5	2
214	этом смысле	5	2
215	этом случае	7	2
216	для нашей	3	2
217	у нас	18	2
218	по своему	5	2
219	она не	3	2
220	мы уже	3	2
221	предмета и	3	2
222	по самому	3	2
223	из этого	2	2
224	что если	4	2
225	еще в	2	2
226	не совпадает	2	2
227	все же	8	2
228	языке и	4	2
229	мысли и	2	2
230	всем этим	3	2
231	только на	9	2
232	внимание на	3	2
233	нами в	2	2
234	а в	4	2
235	в значительной	3	2
236	структуры и	2	2
237	своего собственного	5	2
238	с другими	5	2
239	нас в	3	2
240	в данном	10	2
241	и вообще	16	2
242	что они	3	2
243	значительной мере	3	2
