N	2gram	Vygotskiy__1	Problema
1	то что	32	42
2	вовсе не	6	35
3	то есть	26	33
4	и в	31	32
5	и не	16	31
6	не есть	3	29
7	не менее	2	19
8	в этом	12	19
9	тем не	2	18
10	не только	13	17
11	потому что	10	16
12	по себе	9	15
13	а не	13	15
14	в себе	4	15
15	как бы	5	14
16	может быть	22	14
17	у нас	4	14
18	указывает на	4	14
19	но в	3	14
20	и тем	2	13
21	в нем	2	13
22	сказать что	7	13
23	что мы	8	13
24	при помощи	20	13
25	как раз	2	13
26	что в	23	12
27	том что	16	12
28	так и	3	12
29	и т	26	11
30	есть нечто	2	11
31	и даже	6	11
32	о том	7	11
33	так как	18	11
34	если мы	12	11
35	то же	5	10
36	прежде всего	4	10
37	в этой	3	10
38	т д	8	10
39	отнюдь не	6	10
40	ничего не	2	10
41	но не	3	9
42	в том	30	9
43	это есть	5	9
44	но и	2	9
45	и что	8	9
46	так же	12	9
47	же самое	2	9
48	что же	2	9
49	того чтобы	7	9
50	в таком	3	9
51	и это	3	9
52	на то	10	8
53	есть только	2	8
54	не может	17	8
55	и о	4	8
56	когда мы	3	8
57	было бы	6	8
58	в своей	3	8
59	для того	6	8
60	но это	3	8
61	никогда не	8	7
62	ни в	9	7
63	смысле слова	3	7
64	все это	8	7
65	того что	10	7
66	в них	2	7
67	и все	5	7
68	что он	7	7
69	как мы	2	7
70	во всяком	8	7
71	только в	14	7
72	и есть	5	6
73	в конце	3	6
74	так что	5	6
75	и как	2	6
76	при этом	19	6
77	в самом	11	6
78	и если	4	6
79	хотя и	3	6
80	в виду	4	6
81	то и	2	6
82	таким образом	20	6
83	и здесь	2	6
84	но как	2	6
85	и то	2	6
86	его в	2	6
87	как это	4	6
88	о чем	2	6
89	таком случае	2	6
90	не существует	2	6
91	этом смысле	2	6
92	есть не	2	6
93	в то	5	6
94	совершенно не	5	6
95	в его	6	6
96	на самом	2	6
97	самом деле	9	6
98	что такое	2	6
99	можно ли	2	5
100	в своем	3	5
101	а только	2	5
102	для нас	5	5
103	есть в	7	5
104	в котором	4	5
105	что она	6	5
106	в сознании	2	5
107	с тем	3	5
108	не является	5	5
109	далеко не	2	5
110	совсем не	3	4
111	казалось бы	2	4
112	тому что	4	4
113	точно так	3	4
114	сама по	2	4
115	не в	11	4
116	по поводу	2	4
117	один из	4	4
118	только то	2	4
119	и только	3	4
120	мышления и	3	4
121	не было	3	4
122	а в	6	4
123	составляющих его	3	4
124	их в	2	4
125	как он	2	4
126	конце концов	3	4
127	если бы	6	4
128	никак не	4	4
129	как в	9	4
130	только на	3	4
131	тем самым	2	4
132	и для	5	4
133	мы можем	4	4
134	в связи	2	4
135	уже в	3	3
136	что это	6	3
137	в этих	4	3
138	с другой	5	3
139	что все	3	3
140	что они	2	3
141	более или	2	3
142	никак нельзя	2	3
143	случае не	2	3
144	несмотря на	5	3
145	искусства и	15	3
146	всяком случае	6	3
147	в настоящее	2	3
148	из них	2	3
149	другой стороны	5	3
150	и его	7	3
151	что оно	3	3
152	тех или	2	3
153	в которых	3	3
154	или не	2	3
155	с этим	3	3
156	точки зрения	15	3
157	в искусстве	4	3
158	что здесь	2	3
159	настоящее время	2	3
160	и следовательно	2	3
161	с ним	2	3
162	или как	2	3
163	уже и	2	3
164	тем или	2	3
165	только не	3	3
166	по этому	2	3
167	бы мы	2	3
168	будь то	2	3
169	и во	2	3
170	в жизни	2	3
171	ясно что	19	3
172	в ее	5	3
173	как и	16	3
174	чтобы понять	4	3
175	того же	2	3
176	до сих	3	3
177	мы увидим	4	3
178	к тому	4	3
179	он не	3	3
180	мы никогда	4	3
181	себе не	3	3
182	говорит о	2	3
183	сих пор	3	3
184	или менее	2	3
185	этому поводу	2	3
186	уже не	2	3
187	к нему	2	3
188	с точки	2	3
189	в каком	2	3
190	мы получаем	2	3
191	как будто	5	3
192	в чем	2	3
193	не могут	3	2
194	все время	4	2
195	исследования мы	2	2
196	же как	4	2
197	одного и	2	2
198	как они	2	2
199	это мы	2	2
200	но только	3	2
201	без всякого	2	2
202	это только	2	2
203	но что	2	2
204	оказывается что	5	2
205	например в	3	2
206	в него	2	2
207	от других	2	2
208	то или	2	2
209	в нас	2	2
210	а потому	3	2
211	этой области	2	2
212	большей частью	2	2
213	и очень	2	2
214	что для	2	2
215	от всех	3	2
216	в результате	4	2
217	и с	2	2
218	одно из	2	2
219	из этих	6	2
220	то на	2	2
221	мы имеем	4	2
222	между тем	4	2
223	тот кто	2	2
224	нет никакой	3	2
225	нашего исследования	3	2
226	могут быть	11	2
227	и так	4	2
228	у пушкина	3	2
229	или иных	2	2
230	по существу	4	2
231	мы видим	5	2
232	в качестве	2	2
233	она не	5	2
234	и может	2	2
235	со всеми	4	2
236	на один	2	2
237	в сущности	10	2
238	во внимание	2	2
239	и потому	2	2
240	гораздо более	2	2
241	не будет	3	2
242	или его	3	2
243	вместе с	8	2
244	разница между	3	2
245	только что	2	2
246	мы не	12	2
247	тому как	7	2
248	нас в	2	2
249	подобно тому	5	2
250	в науке	2	2
251	в которой	4	2
252	в области	11	2
253	не то	2	2
254	не можем	3	2
