N	2gram	Vygotskiy__2	Istorich
1	и в	15	24
2	что он	12	21
3	не только	15	21
4	может быть	9	14
5	не может	9	14
6	в этих	2	13
7	что в	14	13
8	мы имеем	3	12
9	как в	4	12
10	в этом	19	12
11	в ином	2	12
12	но и	10	11
13	это не	5	10
14	у него	2	10
15	том что	27	10
16	а в	4	10
17	и что	8	10
18	мы видим	4	10
19	с другой	6	9
20	не в	8	9
21	все же	4	9
22	о том	9	9
23	потому что	7	9
24	что и	2	8
25	все это	4	8
26	то же	5	8
27	а не	3	8
28	или в	3	8
29	так как	4	8
30	с собой	3	7
31	в том	33	7
32	мы видели	6	7
33	во всех	2	7
34	то что	20	7
35	вместе с	6	7
36	что здесь	2	7
37	таким образом	14	7
38	тем что	2	6
39	с этой	2	6
40	об этом	3	6
41	для нас	4	6
42	как и	6	6
43	так же	4	6
44	но не	3	6
45	мы увидим	2	6
46	он не	7	6
47	и все	3	6
48	того что	17	6
49	он показывает	2	6
50	во время	3	6
51	только в	4	6
52	как он	6	6
53	что это	6	6
54	одной стороны	7	5
55	так и	8	5
56	с одной	7	5
57	что она	3	5
58	с ним	3	5
59	ничего не	3	5
60	там где	6	5
61	но в	6	5
62	на вопрос	4	4
63	никогда не	8	4
64	что у	3	4
65	вовсе не	6	4
66	по существу	5	4
67	но все	2	4
68	представляет собой	2	4
69	при этом	3	4
70	одной из	3	4
71	мы уже	6	4
72	же как	2	4
73	как бы	7	4
74	в их	2	4
75	и не	7	4
76	не имеет	4	4
77	в других	2	4
78	мы не	10	4
79	точки зрения	26	4
80	в данном	3	4
81	мы должны	6	4
82	мы можем	10	4
83	уже в	5	3
84	с его	4	3
85	в другой	2	3
86	в качестве	4	3
87	в них	4	3
88	тогда когда	5	3
89	раньше чем	2	3
90	представление о	5	3
91	вопрос о	5	3
92	такое объяснение	3	3
93	на то	6	3
94	что они	3	3
95	после этого	2	3
96	том чтобы	4	3
97	следующим образом	2	3
98	при помощи	4	3
99	когда он	3	3
100	с ней	2	3
101	ее в	2	3
102	данном случае	3	3
103	как мы	6	3
104	должны были	3	3
105	и даже	5	3
106	и по	3	3
107	и его	4	3
108	к себе	2	3
109	из этих	4	3
110	связи с	9	3
111	что мы	9	3
112	того как	4	3
113	как только	2	2
114	перед нами	2	2
115	по этому	6	2
116	того же	3	2
117	лежит в	3	2
118	к этому	4	2
119	прежде всего	4	2
120	не могут	2	2
121	не можем	3	2
122	стороны и	2	2
123	и ее	3	2
124	мы знаем	7	2
125	ни в	2	2
126	без всякого	2	2
127	что его	4	2
128	в силу	2	2
129	что при	3	2
130	с целью	2	2
131	тот же	7	2
132	было бы	10	2
133	когда она	2	2
134	здесь и	3	2
135	в самом	11	2
136	и эта	2	2
137	он говорит	3	2
138	нас к	2	2
139	это обстоятельство	2	2
140	но для	2	2
141	к ней	2	2
142	меня на	2	2
143	в котором	2	2
144	тем более	3	2
145	и др	5	2
146	это представление	3	2
147	еще один	2	2
148	и тем	2	2
149	на том	2	2
150	со стороны	3	2
151	связь с	2	2
152	вытекает из	3	2
153	в связи	6	2
154	но эта	3	2
155	он на	3	2
156	на этот	6	2
157	в которой	4	2
158	друг друга	5	2
159	как это	6	2
160	увидим что	2	2
161	которые не	2	2
162	сказать что	6	2
163	ничем не	3	2
164	в основе	3	2
165	из них	3	2
166	он в	3	2
167	с этим	3	2
168	они не	3	2
169	этот вопрос	5	2
170	во всем	2	2
171	и другое	2	2
172	в один	2	2
173	все эти	3	2
174	и это	3	2
175	видит в	2	2
