N	2gram	Tiupa_Narr_2	Hudozhes
1	и в	13	28
2	личной тайны	3	23
3	в рассказе	4	21
4	том что	13	19
5	в ее	4	18
6	и не	14	18
7	своего рода	9	16
8	в том	14	15
9	а не	17	14
10	не в	8	13
11	в этом	13	13
12	о том	5	12
13	перед нами	4	11
14	как и	4	11
15	при этом	14	11
16	в его	6	11
17	не только	26	11
18	у нее	4	10
19	уже не	4	10
20	не случайно	2	10
21	но и	15	9
22	у чехова	9	9
23	в себе	8	9
24	с собачкой	10	9
25	в душе	2	8
26	о чем	2	8
27	в жизни	6	8
28	что он	5	8
29	может быть	10	8
30	себя в	2	8
31	так и	9	8
32	между тем	3	8
33	я не	5	7
34	жизни в	6	7
35	и все	4	7
36	к тому	9	7
37	об этом	4	7
38	в мире	4	7
39	в частности	11	7
40	отношению к	5	7
41	что она	2	7
42	по отношению	5	7
43	тогда как	15	7
44	внутренней заданности	2	7
45	с ним	4	7
46	казалось что	2	7
47	состоит в	12	7
48	как это	4	7
49	это не	3	6
50	можно сказать	6	6
51	в котором	5	6
52	то что	8	6
53	жизни и	4	6
54	в своей	4	6
55	в чеховском	2	6
56	если бы	4	6
57	то же	4	6
58	сводится к	9	6
59	а в	9	6
60	в глазах	4	6
61	для себя	3	6
62	в то	5	6
63	с его	3	5
64	что это	4	5
65	не менее	4	5
66	у него	6	5
67	в своем	6	5
68	как бы	6	5
69	как в	5	5
70	да и	3	5
71	в этой	4	5
72	что в	4	5
73	и сам	3	5
74	тайны в	2	5
75	в самом	2	5
76	никогда не	6	5
77	его жизни	2	5
78	в тексте	8	5
79	только на	2	5
80	и его	3	5
81	в детстве	2	5
82	одно из	2	5
83	для него	4	5
84	ничего не	6	5
85	тому что	3	4
86	превращается в	2	4
87	человеческого я	5	4
88	личной тайной	2	4
89	тем не	5	4
90	говорит о	2	4
91	но не	3	4
92	что они	3	4
93	в качестве	14	4
94	же время	3	4
95	о своем	2	4
96	вслед за	6	4
97	он не	5	4
98	в конечном	3	4
99	что и	2	4
100	и уже	4	4
101	и т	2	4
102	как раз	3	4
103	то и	3	4
104	не может	8	4
105	того чтобы	3	4
106	подобно тому	2	4
107	только в	11	4
108	в футляре	2	4
109	тому как	2	4
110	архиерей и	2	4
111	в ялте	2	4
112	в других	2	4
113	в ответ	3	3
114	и читатель	2	3
115	человек в	3	3
116	личного бытия	2	3
117	[...] и	2	3
118	конечном счете	3	3
119	о них	2	3
120	столь же	2	3
121	с другой	5	3
122	к себе	7	3
123	но при	4	3
124	с нею	2	3
125	личности в	2	3
126	прежде всего	6	3
127	в нем	5	3
128	и внутренней	2	3
129	зрелого чеховского	2	3
130	живет теперь	2	3
131	для нас	2	3
132	в соответствии	3	3
133	всякий раз	2	3
134	самом деле	3	3
135	все что	4	3
136	как о	2	3
137	в памяти	2	3
138	еще не	2	3
139	одной стороны	5	3
140	было бы	2	3
141	по поводу	2	3
142	несмотря на	2	3
143	раз в	2	3
144	со своим	2	3
145	во сне	2	3
146	в ней	2	3
147	не все	2	3
148	своего я	2	3
149	на него	5	3
150	со стороны	6	3
151	не могу	2	3
152	на фоне	2	3
153	и читателя	2	3
154	а с	2	3
155	с одной	5	3
156	и состоит	2	3
157	едва ли	3	3
158	и он	2	3
159	внимание на	3	3
160	по его	2	3
161	так же	2	3
162	можно было	2	3
163	для других	3	3
164	с ними	3	3
165	соответствии с	3	3
166	пока еще	3	3
167	ему казалось	2	3
168	что у	2	3
169	как он	2	3
170	героя и	2	3
171	ни слова	2	3
172	всего лишь	6	3
173	все его	4	3
174	это был	2	2
175	место в	5	2
176	он сам	2	2
177	жизни на	2	2
178	себя с	2	2
179	разговоре с	2	2
180	только не	2	2
181	между внешней	2	2
182	преосвященного петра	2	2
183	отнюдь не	4	2
184	однако в	2	2
185	с матерью	3	2
186	давно уже	2	2
187	именно в	2	2
188	они все	2	2
189	не столько	5	2
190	из этих	2	2
191	вовсе не	2	2
192	а как	3	2
193	на свой	2	2
194	как уже	2	2
195	или иного	3	2
196	или иной	3	2
197	ему в	2	2
198	лицо и	3	2
199	который она	2	2
200	в строгом	2	2
201	тому же	4	2
202	о любви	2	2
203	случайно в	2	2
204	когда же	2	2
205	жизни так	3	2
206	что я	3	2
207	же как	2	2
208	одна из	3	2
209	у кати	2	2
210	как у	4	2
211	пустой двор	2	2
212	в крыжовнике	2	2
213	чеховского творчества	2	2
214	мысль о	2	2
215	со своей	2	2
216	бы с	2	2
217	и к	6	2
218	того или	3	2
219	глядела на	2	2
220	к ней	3	2
221	в церкви	2	2
222	о нем	3	2
223	а также	6	2
224	все те	2	2
225	не является	4	2
226	один из	3	2
227	в нашем	2	2
228	оно не	2	2
229	все же	6	2
230	не будет	2	2
231	во второй	2	2
232	жизни с	2	2
233	данном случае	6	2
234	чехова это	2	2
235	от которого	3	2
236	дело с	2	2
237	как на	2	2
238	здесь не	2	2
239	т п	2	2
240	такою радостью	2	2
241	те же	2	2
242	о которой	3	2
243	свой пустой	2	2
244	тем самым	5	2
245	более чем	2	2
246	и у	4	2
247	в принципе	2	2
248	было видно	2	2
249	и внутренним	3	2
250	хотя бы	2	2
251	и для	3	2
252	с точки	2	2
253	главного героя	2	2
254	в чужой	2	2
255	той же	2	2
256	роль в	2	2
257	начинается так	2	2
258	и опять	2	2
259	с такою	2	2
260	характер и	3	2
261	в данном	10	2
262	сказать что	3	2
263	потому что	2	2
264	в виде	2	2
265	точки зрения	5	2
266	говорить о	2	2
267	в другом	4	2
268	и т.д	4	2
269	зрения на	2	2
270	катя не	2	2
271	ответ на	5	2
272	ушел бы	2	2
273	дамы с	7	2
274	быть личностью	2	2
275	но в	6	2
276	видит в	2	2
277	том как	2	2
