N	2gram	Bakhtin_Fr_5	Problemy
1	и в	45	35
2	как бы	12	31
3	и не	15	27
4	что он	6	24
5	в его	13	21
6	но в	14	19
7	не может	5	18
8	как и	10	18
9	в нем	10	16
10	то есть	25	16
11	то же	11	15
12	и все	7	15
13	но и	10	14
14	для него	3	14
15	может быть	2	14
16	все это	7	14
17	в сущности	4	14
18	и его	13	14
19	в этом	14	14
20	к нему	2	13
21	он не	6	13
22	прежде всего	10	12
23	и с	10	12
24	и к	5	12
25	в другом	3	12
26	в пределах	2	11
27	в то	11	11
28	слова и	2	11
29	не в	7	10
30	самом деле	5	10
31	же время	9	10
32	не только	14	10
33	то что	2	10
34	в отношении	2	9
35	на самом	5	9
36	так и	6	8
37	себя и	2	8
38	потому что	7	8
39	мы уже	4	8
40	все же	2	8
41	как мы	8	8
42	и слово	2	8
43	и для	3	8
44	лишь в	2	7
45	так же	8	7
46	а в	4	7
47	и наконец	2	7
48	точки зрения	4	7
49	с ним	5	7
50	с его	7	7
51	вовсе не	8	7
52	там где	3	7
53	таким образом	8	7
54	что в	12	6
55	в каждом	2	6
56	к тому	2	6
57	но это	5	6
58	и что	2	6
59	в самом	4	6
60	и на	5	6
61	в одном	3	6
62	но не	4	6
63	и т.п	16	6
64	только в	4	6
65	в конце	7	5
66	в том	10	5
67	уже говорили	2	5
68	и даже	4	5
69	во время	12	5
70	он и	3	5
71	даже в	2	5
72	на него	2	5
73	как в	3	5
74	и это	4	5
75	но на	3	4
76	друг с	2	4
77	он хочет	2	4
78	и вот	3	4
79	рядом с	2	4
80	между тем	2	4
81	но он	3	4
82	в эту	2	4
83	ведь и	3	4
84	его в	5	4
85	так как	6	4
86	бы в	4	4
87	у него	4	4
88	как раз	5	4
89	в них	6	4
90	по своему	4	4
91	еще в	2	4
92	нет и	2	4
93	в своей	3	4
94	и прежде	3	4
95	а не	4	4
96	и у	5	4
97	и без	2	4
98	говорили что	2	4
99	он в	2	4
100	с другом	2	4
101	что это	2	4
102	в чем	2	4
103	он знает	2	3
104	и от	4	3
105	такой же	4	3
106	словом и	3	3
107	тому же	4	3
108	в общем	4	3
109	дело идет	3	3
110	и мысли	2	3
111	с ее	5	3
112	в целом	2	3
113	в одной	3	3
114	все эти	5	3
115	не мог	4	3
116	того что	3	3
117	это не	3	3
118	сказать что	4	3
119	и во	4	3
120	нуждается в	3	3
121	говорить о	2	3
122	в начале	2	3
123	человека с	5	3
124	с миром	8	3
125	с тем	2	3
126	с этим	4	3
127	это и	5	3
128	том что	7	3
129	со словом	2	3
130	было бы	2	3
131	со всеми	5	3
132	во всех	13	3
133	что и	7	3
134	когда он	2	3
135	всего этого	3	3
136	и т.д	2	3
137	ничего не	4	3
138	не менее	3	2
139	в сторону	2	2
140	мысль и	2	2
141	вообще не	3	2
142	сущности не	2	2
143	переходит в	2	2
144	что все	2	2
145	это в	2	2
146	что на	3	2
147	ни в	3	2
148	из его	2	2
149	на этом	5	2
150	в большинстве	2	2
151	при этом	2	2
152	например в	5	2
153	хотя и	5	2
154	в эти	2	2
155	мы видели	7	2
156	в своем	11	2
157	но эта	2	2
158	в которых	3	2
159	в ней	8	2
160	к ней	2	2
161	о том	4	2
162	как он	3	2
163	и ни	3	2
164	большинстве случаев	2	2
165	нет ни	2	2
166	в этот	2	2
167	всех этих	6	2
168	уже и	2	2
169	и та	2	2
170	очень важно	2	2
171	конечно в	2	2
172	не хочет	2	2
173	раз в	2	2
174	и отчасти	2	2
175	очень часто	4	2
176	и слова	2	2
177	здесь в	4	2
178	но именно	2	2
179	одной из	5	2
180	конечно не	2	2
181	мы говорили	2	2
182	еще один	2	2
183	благодаря этому	2	2
184	своего рода	4	2
185	вместе с	3	2
186	так в	2	2
187	им в	2	2
188	в отличие	2	2
189	жизнь и	2	2
190	чтобы не	2	2
191	на этот	3	2
192	и он	3	2
193	и как	5	2
194	хотя бы	2	2
195	с точки	2	2
196	той же	4	2
197	можно было	4	2
198	мы можем	2	2
199	и вообще	2	2
200	уверен что	2	2
201	отличие от	2	2
202	это было	4	2
