N	2gram	Losev_Dial_3	Problema
1	и в	24	44
2	вовсе не	13	37
3	и не	27	35
4	не есть	54	35
5	может быть	13	28
6	потому что	7	25
7	по себе	20	25
8	не просто	18	23
9	то что	14	23
10	в том	5	21
11	только в	5	19
12	а не	26	18
13	в этом	8	17
14	для нас	2	16
15	также и	2	16
16	сказать что	4	16
17	даже и	7	16
18	когда мы	2	15
19	и даже	13	14
20	не только	23	14
21	и то	4	14
22	не в	3	13
23	и т	24	13
24	т д	23	13
25	то же	6	13
26	так что	8	12
27	той или	2	12
28	но в	2	12
29	том что	8	12
30	не менее	11	10
31	то это	9	10
32	но и	9	10
33	в виду	7	10
34	отнюдь не	10	10
35	у нас	4	10
36	как и	7	10
37	тем не	10	10
38	так и	5	10
39	это не	4	9
40	и от	3	9
41	и тем	2	9
42	в нем	3	9
43	не имеет	11	9
44	и с	6	9
45	как бы	3	9
46	так как	6	9
47	что он	13	9
48	в то	5	9
49	никак не	2	9
50	в его	2	9
51	что и	6	9
52	в данном	2	9
53	во всяком	2	9
54	и это	4	9
55	таким образом	13	9
56	перед нами	3	8
57	сама по	4	8
58	что в	7	8
59	только и	2	8
60	или иной	4	8
61	ни в	9	8
62	а именно	2	8
63	есть нечто	23	8
64	того что	12	8
65	что мы	8	8
66	при помощи	3	8
67	но это	5	8
68	было бы	5	8
69	он не	5	8
70	что же	11	8
71	как раз	7	8
72	как мы	2	8
73	в себе	2	8
74	и вообще	2	8
75	с другой	4	7
76	не может	19	7
77	уже не	5	7
78	еще и	2	7
79	все эти	3	7
80	и что	15	7
81	это и	7	7
82	и потому	2	7
83	мы не	5	7
84	значит что	24	7
85	никогда не	7	6
86	для этого	2	6
87	и если	2	6
88	но если	6	6
89	всяком случае	2	6
90	другими словами	7	6
91	жизни и	5	6
92	и только	6	6
93	но только	4	6
94	того или	3	6
95	нет ничего	9	6
96	сами по	3	6
97	ясно что	7	6
98	и к	5	6
99	о том	6	6
100	все же	3	6
101	сам по	5	6
102	в виде	8	6
