N	2gram	Bakhtin_Pr_1	Problemy
1	и не	31	34
2	как бы	19	28
3	в этом	22	25
4	в его	24	24
5	у достоевского	16	24
6	и в	29	23
7	может быть	24	21
8	точки зрения	19	21
9	в нем	19	20
10	а не	22	20
11	достоевского в	12	19
12	то что	15	18
13	полифонического романа	7	17
14	для него	18	15
15	с точки	13	15
16	романа достоевского	12	14
17	не только	15	13
18	рядом с	14	13
19	и его	14	13
20	о достоевском	7	12
21	не как	14	12
22	достоевского и	7	12
23	романов достоевского	8	12
24	художественного видения	7	12
25	потому что	8	12
26	достоевского как	9	12
27	достоевского не	12	11
28	но и	14	11
29	роман достоевского	12	11
30	в романе	9	11
31	мир достоевского	12	11
32	в своей	8	11
33	о нем	9	11
34	отношению к	8	11
35	не может	12	11
36	таким образом	12	11
37	из подполья	10	11
38	по отношению	8	11
39	в том	8	11
40	если бы	9	10
41	это не	9	10
42	что он	8	10
43	так и	7	10
44	то же	14	10
45	и на	7	10
46	в то	10	10
47	полифонический роман	6	9
48	этом смысле	10	9
49	романе достоевского	7	9
50	это и	5	9
51	том что	7	9
52	в пределах	13	9
53	о себе	12	9
54	последнее слово	8	9
55	в одном	10	9
56	что в	8	8
57	в своем	8	8
58	в каждом	8	8
59	вовсе не	7	8
60	нашего тезиса	5	8
61	как и	12	8
62	и как	7	8
63	но не	9	8
64	достоевского но	6	8
65	самого героя	8	8
66	в самом	10	8
67	одним из	6	8
68	все эти	9	8
69	уже не	13	8
70	на мир	6	8
71	говорит он	6	8
72	его самосознания	8	8
73	только в	10	8
74	видения и	10	8
75	зрения на	7	8
76	произведений достоевского	6	7
77	все это	6	7
78	в единстве	6	7
79	прежде всего	7	7
80	же время	9	7
81	по себе	8	7
82	в самой	6	7
83	достоевский в	6	7
84	достоевского с	3	7
85	творчества достоевского	8	7
86	точка зрения	12	7
87	в мире	6	7
88	идеи в	9	7
89	а в	7	7
90	с другими	7	7
91	его творчества	3	7
92	авторского слова	8	7
93	так как	6	7
94	мира и	7	7
95	в романах	7	7
96	многопланность и	6	6
97	не могут	6	6
98	в человеке	3	6
99	с его	9	6
100	слово героя	7	6
101	у него	5	6
102	романах достоевского	5	6
103	в кругозор	6	6
104	в жизни	2	6
105	а как	7	6
106	себе самом	9	6
107	мир и	5	6
108	герой достоевского	8	6
109	все в	3	6
110	не в	7	6
111	литературы о	5	6
112	было бы	5	6
113	несмотря на	6	6
114	за пределы	7	6
115	дело идет	5	6
116	самого автора	7	6
117	жизни и	2	6
118	самого достоевского	6	6
119	в форме	7	6
120	как в	6	6
121	той же	5	6
122	именно в	5	6
123	в той	2	6
124	так же	6	6
125	для достоевского	5	6
126	героев и	3	6
127	там где	10	6
128	с ним	5	6
129	ничего не	5	6
130	мира в	5	6
131	уже в	3	5
132	никогда не	3	5
133	был бы	6	5
134	в единство	9	5
135	в творчестве	5	5
136	мире достоевского	7	5
137	самосознания в	5	5
138	и это	5	5
139	в конце	6	5
140	его целом	6	5
141	авторского сознания	5	5
142	его как	4	5
143	все же	9	5
144	самом деле	6	5
145	лишь как	7	5
146	в построении	4	5
147	построения романа	5	5
148	достоевский не	3	5
149	его героев	6	5
150	до конца	8	5
151	она не	7	5
152	еще не	5	5
153	ивана карамазова	4	5
154	в драме	5	5
155	в сущности	5	5
156	не становится	5	5
157	героя не	5	5
158	особенности его	3	5
159	что и	4	5
160	сознаний в	5	5
161	миры героев	5	5
162	этом отношении	3	5
163	и противоречивость	5	5
164	человека в	4	5
165	как мы	4	5
166	и наконец	4	5
167	самосознание героя	5	5
168	достоевского к	4	5
169	художественного мира	5	5
170	с их	5	5
171	но это	4	5
172	себя как	2	5
173	сказать что	3	5
174	в основе	4	5
175	автора и	5	5
176	в плане	5	5
177	он и	5	5
178	в разрезе	6	5
179	в себе	7	5
180	и есть	2	5
181	творчестве достоевского	5	5
182	героя и	10	5
183	произведениях достоевского	5	5
184	между тем	5	5
185	или как	5	5
186	в музыке	2	4
187	в едином	4	4
188	монологического типа	5	4
189	утвердить чужое	4	4
190	перед нами	5	4
191	с которой	2	4
192	и самого	4	4
193	все то	4	4
194	подходит к	2	4
195	в плоскости	4	4
196	точку зрения	6	4
197	в одной	6	4
198	романа и	3	4
199	личности в	4	4
200	из одного	4	4
201	самосознание как	5	4
202	единого духа	4	4
203	вопрос о	2	4
204	изображения и	6	4
205	является лишь	4	4
206	его к	2	4
207	выражение в	6	4
208	его творчество	2	4
209	достоевского говорит	4	4
210	другого человека	4	4
211	по существу	3	4
212	их мирами	4	4
213	должна была	4	4
214	но они	2	4
215	в целом	6	4
216	себя самого	2	4
217	основную особенность	4	4
218	но именно	3	4
219	как объект	4	4
220	эта особенность	4	4
221	ним и	3	4
222	европейского романа	2	4
223	он умел	4	4
224	он не	5	4
225	как раз	6	4
226	человека из	3	4
227	и к	2	4
228	чужое я	4	4
229	нам кажется	2	4
230	как не	8	4
231	вячеслав иванов	3	4
232	в процессе	4	4
