N	2gram	Tiupa_Hudo_1	KulturaY
1	т е	4	38
2	и т	11	33
3	в том	12	30
4	и в	14	24
5	потому что	5	23
6	том что	16	21
7	т п	8	18
8	что в	6	17
9	того чтобы	3	17
10	было бы	6	15
11	т д	3	14
12	в этом	11	14
13	точки зрения	5	14
14	может быть	5	13
15	все же	3	12
16	в его	8	12
17	и не	2	12
18	не в	7	11
19	только в	5	11
20	в самом	4	10
21	не только	12	10
22	если бы	3	9
23	то что	8	9
24	прежде всего	11	9
25	отношению к	8	9
26	самом деле	5	9
27	того что	4	9
28	с точки	3	9
29	о том	12	9
30	а только	4	8
31	по отношению	8	8
32	то же	9	8
33	уже не	7	8
34	а не	12	8
35	как раз	4	8
36	тем что	3	8
37	не менее	5	7
38	связи с	4	7
39	в качестве	9	7
40	как бы	7	7
41	не может	7	7
42	это не	7	7
43	так и	13	7
44	именно в	7	6
45	что он	9	6
46	при этом	12	6
47	на себе	2	6
48	только потому	2	6
49	в ней	4	6
50	но и	5	6
51	что же	2	6
52	все это	2	6
53	можно было	5	6
54	все эти	3	6
55	не случайно	7	6
56	к тому	7	5
57	но не	3	5
58	еще не	7	5
59	что не	2	5
60	например в	2	5
61	и что	2	5
62	этом отношении	3	5
63	а в	7	5
64	и его	5	5
65	в результате	2	5
66	между тем	8	5
67	так сказать	2	5
68	с ним	4	5
69	и с	4	5
70	в рамках	2	4
71	с его	5	4
72	в частности	5	4
73	в этих	5	4
74	же касается	2	4
75	к себе	5	4
76	и потому	2	4
77	на то	4	4
78	в нем	3	4
79	же в	3	4
80	в пределах	3	4
81	из них	4	4
82	в первую	2	4
83	один из	4	4
84	тем не	4	4
85	в целом	2	4
86	сих пор	2	4
87	со стороны	3	4
88	до сих	2	4
89	как в	8	4
90	внимание на	2	4
91	с этим	3	4
92	так что	2	4
93	речь в	2	4
94	с ними	2	4
95	и на	3	4
96	того или	2	4
97	казалось бы	7	3
98	состоит в	2	3
99	ясно что	2	3
100	в духе	4	3
101	или иного	2	3
102	можно сказать	4	3
103	в этой	8	3
104	в противовес	2	3
105	не имеют	3	3
106	но еще	2	3
107	на том	2	3
108	а а	2	3
109	слова как	2	3
110	даже в	3	3
111	на его	2	3
112	что она	4	3
113	тому что	4	3
114	в своем	4	3
115	в связи	3	3
116	а с	2	3
117	не было	4	3
118	в их	2	3
119	в системе	2	3
120	и даже	3	3
121	и он	5	3
122	в таком	3	3
123	несмотря на	4	3
124	должно быть	2	3
125	той же	2	3
126	хотя и	2	3
127	в речи	2	3
128	они не	2	3
129	в себе	11	3
130	здесь не	2	3
131	том как	3	3
132	никогда не	6	2
133	превращается в	3	2
134	с этой	2	2
135	и все	4	2
136	но с	2	2
137	на самом	2	2
138	не раз	2	2
139	так или	2	2
140	вопрос о	2	2
141	по себе	2	2
142	идет о	3	2
143	к своему	2	2
144	в то	8	2
145	как и	9	2
146	а то	2	2
147	же время	8	2
148	первую очередь	2	2
149	в это	2	2
150	в своей	10	2
151	по преимуществу	3	2
152	никак не	2	2
153	от себя	2	2
154	о нем	3	2
155	себе и	2	2
156	речь идет	3	2
157	если в	2	2
158	к жизни	5	2
159	ни в	5	2
160	и а	5	2
161	то и	3	2
162	он не	4	2
163	и для	3	2
164	иначе говоря	2	2
165	все равно	2	2
166	лишь в	3	2
167	не имеет	2	2
168	бы на	2	2
169	или иначе	2	2
170	не столько	2	2
171	что я	2	2
172	о котором	2	2
173	видно что	2	2
174	до конца	2	2
175	тогда как	7	2
176	ничего не	8	2
177	но в	5	2
178	своего времени	3	2
