N	2gram	Voloshinov_1	Istorich
1	и в	13	28
2	может быть	8	25
3	не может	8	15
4	а не	2	15
5	никогда не	3	14
6	мы должны	6	13
7	что в	3	12
8	то же	4	12
9	не только	6	12
10	мы видим	2	11
11	только в	6	11
12	все же	5	10
13	прежде всего	9	10
14	но и	3	10
15	мы не	4	10
16	в том	2	9
17	то что	6	9
18	и не	8	9
19	не в	3	9
20	так и	3	9
21	если бы	2	8
22	таким образом	6	8
23	в этом	2	8
24	но в	4	8
25	том что	2	7
26	здесь мы	3	7
27	было бы	4	7
28	в ней	2	7
29	и др	2	7
30	а в	2	7
31	так же	2	7
32	с другой	2	6
33	не менее	2	6
34	к тому	2	6
35	ни один	3	6
36	вслед за	2	6
37	так как	3	6
38	в одном	3	5
39	что они	2	5
40	ее в	2	5
41	другой стороны	2	5
42	в его	7	5
43	все это	4	4
44	там где	2	4
45	превращается в	3	4
46	в пределах	3	4
47	и пр	7	4
48	одной стороны	2	4
49	в связи	2	4
50	с этим	3	4
51	с одной	2	4
52	как и	3	4
53	хотя бы	5	4
54	и для	3	4
55	могут быть	2	4
56	все эти	2	4
57	точку зрения	3	3
58	не как	3	3
59	в книге	2	3
60	этот материал	2	3
61	при этом	2	3
62	в целях	2	3
63	к сожалению	2	3
64	и их	7	3
65	в которую	2	3
66	отношению к	3	3
67	в их	3	3
68	что же	3	3
69	и его	12	3
70	по отношению	3	3
71	тем что	2	3
72	в другом	2	3
73	во всем	2	3
74	и должно	2	3
75	самого начала	2	2
76	материала и	3	2
77	но так	2	2
78	мы получим	2	2
79	вовсе не	2	2
80	но мы	4	2
81	в тех	2	2
82	в ее	3	2
83	с самого	2	2
84	в зависимости	2	2
85	зависимости от	2	2
86	поставить вопрос	3	2
87	связанные с	2	2
88	для него	2	2
89	тот же	2	2
90	в действительности	2	2
91	как бы	6	2
92	еще в	2	2
93	и тем	2	2
94	в нем	2	2
95	в целом	2	2
96	как в	2	2
97	во всей	2	2
98	не на	2	2
99	еще и	4	2
100	между тем	2	2
101	от этого	2	2
102	в себе	3	2
103	бы в	2	2
104	в области	2	2
