N	2gram	Bakhtin_Pr_4	Myslijsy
1	потому что	4	46
2	то есть	40	34
3	в слове	3	32
4	в том	9	32
5	и в	46	30
6	может быть	23	28
7	то же	6	23
8	не только	14	21
9	только в	6	21
10	для нас	2	20
11	но и	12	19
12	том что	4	18
13	то что	4	18
14	что в	4	17
15	по себе	7	16
16	в себе	7	16
17	не в	10	15
18	и не	27	15
19	а не	11	15
20	таким образом	4	14
21	что и	3	13
22	так как	5	13
23	вместе с	2	12
24	а в	2	12
25	если бы	3	12
26	есть уже	2	11
27	этого слова	2	11
28	так и	4	11
29	как и	12	10
30	как в	4	10
31	и что	3	10
32	в этом	16	10
33	в то	5	10
34	из этих	3	9
35	для него	2	9
36	было бы	3	9
37	в нем	17	9
38	мы не	4	9
39	между тем	2	9
40	в самом	9	8
41	что мы	2	8
42	слова в	13	7
43	с другой	3	7
44	вовсе не	9	7
45	к тому	2	7
46	как мы	12	7
47	так что	2	7
48	но не	4	7
49	в языке	2	7
50	тем что	3	7
51	что он	6	6
52	но это	6	6
53	с этим	2	6
54	например в	4	6
55	то это	3	6
56	те же	2	6
57	указывает на	2	6
58	то и	2	6
59	не может	19	6
60	уже не	4	6
61	с ним	2	6
62	уже в	4	5
63	не могут	3	5
64	человека и	3	5
65	словом и	3	5
66	и как	2	5
67	же время	5	5
68	в своем	3	5
69	языка в	2	5
70	еще не	7	5
71	и тем	2	5
72	отношению к	5	5
73	слово как	4	5
74	не менее	2	5
75	по отношению	5	5
76	к одному	6	5
77	должно быть	4	5
78	слово не	9	5
79	сказать что	2	5
80	сам по	3	5
81	что я	6	5
82	к ней	2	5
83	слова и	7	5
84	слово может	4	5
85	это слово	5	4
86	по мере	4	4
87	для понимания	2	4
88	себе а	2	4
89	со словом	2	4
90	все это	6	4
91	все что	2	4
92	в его	9	4
93	и между	6	4
94	себя и	3	4
95	в котором	5	4
96	не к	3	4
97	другой стороны	3	4
98	бы не	2	4
99	и его	6	4
100	он не	4	4
101	не было	2	4
102	все равно	2	4
103	тем же	3	4
104	и по	2	4
105	того как	2	4
106	далеко не	3	4
107	и это	3	4
108	и при	3	4
109	слово в	6	4
110	жизни не	2	3
111	могут быть	2	3
112	прежде всего	9	3
113	и все	9	3
114	есть в	6	3
115	более или	3	3
116	мы можем	4	3
117	бы ни	2	3
118	до сих	8	3
119	можно сказать	4	3
120	при этом	5	3
121	никак не	3	3
122	и следовательно	2	3
123	как бы	19	3
124	образом и	3	3
125	на него	3	3
126	или менее	3	3
127	в словах	4	3
128	только на	3	3
129	в одно	2	3
130	как слово	2	3
131	слово и	7	3
132	к нему	5	3
133	друг друга	6	3
134	так же	3	3
135	или в	8	3
136	в каждом	6	3
137	слова с	7	3
138	и на	11	3
139	же и	4	3
140	не знает	4	3
141	здесь только	2	3
142	в произведении	2	3
143	там где	2	3
144	сих пор	8	3
145	перед нами	12	2
146	самый предмет	2	2
147	но все	2	2
148	время и	2	2
149	об этом	2	2
150	в приведенном	3	2
151	не как	3	2
152	он как	2	2
153	в одном	11	2
154	на предмет	6	2
155	с нею	2	2
156	на все	2	2
157	нам кажется	5	2
158	а как	2	2
159	его к	2	2
160	на то	3	2
161	не дает	2	2
162	от них	2	2
163	отношение к	3	2
164	сама по	2	2
165	слова но	4	2
166	все в	2	2
167	сознании и	2	2
168	в этой	3	2
169	у него	5	2
170	и слова	2	2
171	она не	3	2
172	в большей	2	2
173	к слову	2	2
174	в речи	3	2
175	и о	3	2
176	том же	4	2
177	мы уже	3	2
178	в свое	2	2
179	но этот	3	2
180	за пределы	5	2
181	себе что	2	2
182	все же	4	2
183	зрения и	2	2
184	слова не	2	2
185	жизни и	5	2
186	в своей	3	2
187	образов и	2	2
188	и до	3	2
189	что же	3	2
190	мысли и	2	2
191	в их	4	2
192	целый ряд	2	2
193	так в	2	2
194	в других	2	2
195	к своему	3	2
196	предмет и	2	2
197	самом деле	4	2
198	в системе	2	2
199	что такое	2	2
200	и наконец	4	2
201	и даже	3	2
202	той же	3	2
203	языка и	2	2
204	слов в	2	2
205	в которых	2	2
206	их в	3	2
207	ни в	6	2
208	от этого	2	2
209	людей и	4	2
210	точки зрения	11	2
211	у меня	3	2
212	а между	2	2
213	бы в	3	2
214	может стать	2	2
215	отношении к	2	2
216	о том	5	2
217	слово с	5	2
218	так сказать	5	2
219	и с	7	2
