N	2gram	Voloshinov_1	Myshleni
1	в развитии	4	28
2	то что	10	26
3	что он	8	25
4	в этом	13	25
5	потому что	4	21
6	таким образом	21	19
7	в том	4	18
8	не может	13	18
9	точки зрения	13	18
10	того чтобы	2	17
11	что в	6	16
12	и в	15	16
13	того что	2	16
14	так как	9	16
15	не только	5	16
16	том что	5	15
17	сказать что	6	13
18	между собой	4	13
19	в процессе	4	13
20	отношению к	9	12
21	по отношению	11	12
22	и не	16	12
23	и что	3	12
24	в области	3	12
25	отношение к	7	11
26	в его	9	11
27	из того	2	11
28	но не	5	10
29	с помощью	9	10
30	было бы	6	10
31	как мы	10	10
32	а не	2	10
33	только в	6	10
34	в отношении	2	9
35	может быть	13	9
36	у ребенка	2	9
37	с точки	10	9
38	должно быть	2	8
39	в основе	3	8
40	если бы	3	8
41	как и	6	8
42	мы должны	7	8
43	он не	4	8
44	то же	7	8
45	и есть	2	7
46	в нем	4	7
47	так и	10	7
48	по себе	2	7
49	к объекту	2	7
50	приводит к	2	7
51	внутренней речи	3	7
52	если мы	5	7
53	что все	5	6
54	для развития	2	6
55	не в	4	6
56	в этой	5	6
57	но если	2	6
58	но и	4	6
59	что оно	2	6
60	и на	3	6
61	но в	9	6
62	у него	3	6
63	связанные с	2	6
64	к тому	4	6
65	мы можем	12	6
66	самого начала	5	5
67	никогда не	7	5
68	тому что	3	5
69	в своем	2	5
70	на все	2	5
71	мы и	4	5
72	для него	5	5
73	как бы	11	5
74	не является	3	5
75	ребенка в	3	5
76	но мы	2	5
77	хотя бы	7	5
78	еще более	2	5
79	этом отношении	2	5
80	не знает	3	5
81	в то	6	5
82	с ним	12	5
83	он должен	2	5
84	можно сказать	4	5
85	тот же	5	5
86	как в	3	5
87	мысли и	4	5
88	с самого	7	5
89	ничего не	2	5
90	в самых	2	4
91	не могут	3	4
92	все эти	9	4
93	это не	2	4
94	ребенка к	3	4
95	в свою	2	4
96	при этом	7	4
97	в самом	6	4
98	в целом	2	4
99	тому чтобы	3	4
100	именно в	3	4
101	и по	5	4
102	что мы	2	4
103	бы в	2	4
104	в состоянии	2	4
105	в качестве	2	4
106	с их	3	4
107	еще не	7	4
108	за пределы	2	4
109	вместе с	4	4
110	той же	2	4
111	и то	2	4
112	могут быть	6	4
113	не менее	3	3
114	все основные	4	3
115	прежде всего	11	3
116	мы знаем	7	3
117	из основных	2	3
118	но это	2	3
119	самом деле	7	3
120	и тот	2	3
121	до конца	5	3
122	к нему	7	3
123	мы видели	5	3
124	значение в	3	3
125	его и	2	3
126	от того	3	3
127	они не	2	3
128	как на	3	3
129	а в	6	3
130	и с	7	3
131	в первом	2	3
132	в этих	2	3
133	для ребенка	2	3
134	между тем	2	3
135	мы не	4	3
136	с этим	6	3
137	в одном	3	3
138	этих двух	2	3
139	к этому	7	3
140	речи мы	2	3
141	все же	5	3
142	и может	4	3
143	а потому	2	3
144	что и	2	3
145	сих пор	3	3
146	ее в	2	3
147	на этом	5	3
148	в себя	5	3
149	что значит	2	3
150	и его	15	3
151	потому и	3	3
152	ничего общего	2	3
153	один и	2	3
154	ответ на	2	3
155	в чем	4	3
156	до сих	3	3
157	я не	3	2
158	на всем	2	2
159	и другие	2	2
160	себя и	3	2
161	но все	2	2
162	высшей степени	2	2
163	этот период	3	2
164	по поводу	2	2
165	одним из	3	2
166	его отношение	2	2
167	в ней	5	2
168	совершенно не	2	2
169	в своей	9	2
170	что она	2	2
171	все это	5	2
172	отношения к	2	2
173	в совершенно	2	2
174	те же	4	2
175	и даже	2	2
176	в своих	4	2
177	в истории	3	2
178	с которыми	2	2
179	их в	2	2
180	в более	3	2
181	в этот	4	2
182	сознания и	5	2
183	в зависимости	2	2
184	в жизни	5	2
185	если он	5	2
186	вовсе не	2	2
187	его в	8	2
188	в различных	2	2
189	и к	7	2
190	у нас	3	2
191	зависимости от	2	2
192	учение о	2	2
193	все что	9	2
194	чем он	2	2
195	со всеми	3	2
196	во второй	5	2
197	жизни и	5	2
198	предмета и	2	2
199	и потому	8	2
200	в высшей	2	2
201	современной психологии	5	2
202	во всех	8	2
203	на основании	2	2
204	находится в	3	2
205	только на	2	2
206	в центре	3	2
207	должны быть	3	2
208	значение для	2	2
209	во всяком	4	2
210	ни на	2	2
211	при анализе	3	2
212	сознание и	4	2
213	на протяжении	5	2
214	из этого	2	2
