N	2gram	Potebnia_M_4	Problema
1	то есть	34	39
2	то что	29	38
3	и не	18	37
4	вовсе не	7	37
5	и в	23	35
6	не есть	9	33
7	сказать что	8	24
8	не только	10	24
9	том что	12	19
10	даже и	3	18
11	о том	8	18
12	может быть	26	18
13	у нас	2	18
14	что такое	7	18
15	в этом	23	17
16	но и	11	16
17	и вообще	2	16
18	в языке	16	15
19	что мы	10	14
20	только в	15	14
21	не менее	5	13
22	и что	7	13
23	потому что	33	13
24	во всяком	5	13
25	не может	11	13
26	тем не	4	12
27	в том	23	12
28	того что	14	12
29	хотя бы	4	12
30	что в	17	11
31	так что	5	11
32	и даже	2	11
33	не будет	3	11
34	в таком	4	11
35	всяком случае	3	10
36	и с	4	10
37	таком случае	2	10
38	говорить о	5	10
39	тем более	5	10
40	еще не	3	10
41	да и	4	10
42	а не	12	10
43	в данном	4	10
44	и то	5	10
45	если мы	2	9
46	для нас	14	9
47	что же	5	9
48	только на	4	9
49	только о	2	8
50	уже не	3	8
51	было бы	8	8
52	в виду	3	8
53	есть только	5	8
54	значение и	2	8
55	по себе	11	8
56	при помощи	3	8
57	этом случае	5	7
58	есть нечто	5	7
59	все эти	3	7
60	не имеет	5	7
61	в его	5	7
62	так и	6	7
63	бы и	5	7
64	так как	14	7
65	тем самым	4	7
66	мы не	8	7
67	с другой	2	6
68	другими словами	8	6
69	что все	4	6
70	можно сказать	4	6
71	но это	3	6
72	мы и	2	6
73	так или	2	6
74	и т	7	6
75	а именно	4	6
76	т д	3	6
77	в то	4	6
78	когда мы	6	6
79	не существует	2	6
80	на то	7	6
81	по крайней	5	6
82	есть не	4	6
83	же самое	4	6
84	крайней мере	5	6
85	и для	2	6
86	или иначе	2	6
87	мы можем	10	6
88	в виде	2	6
89	но в	8	6
90	в области	2	6
91	и без	2	5
92	есть то	4	5
93	кроме того	3	5
94	в самом	3	5
95	данном случае	2	5
96	языка и	3	5
97	с этим	7	5
98	так же	4	5
99	и на	3	5
100	и более	4	5
101	и все	4	5
102	как и	14	5
103	связи с	3	5
104	по своему	2	5
105	указывает на	2	5
106	но уже	3	5
107	то же	14	5
108	как мы	2	5
109	что не	6	5
110	можно было	2	5
111	с другими	4	5
112	в себе	14	5
113	и это	2	5
114	для меня	10	5
115	не могут	2	4
116	что если	6	4
117	и есть	3	4
118	в этих	3	4
119	в своем	8	4
120	что на	2	4
121	как же	4	4
122	и как	2	4
123	есть в	5	4
124	не можем	5	4
125	между собою	4	4
126	и следовательно	3	4
127	как бы	5	4
128	не вполне	2	4
129	и тем	4	4
130	и вполне	2	4
131	до тех	6	4
132	что она	2	4
133	все это	5	4
134	и только	3	4
135	мы говорим	7	4
136	таким образом	24	4
137	а в	5	4
138	и значение	3	4
139	их в	3	4
140	и здесь	2	4
141	значение слова	5	4
142	тем что	10	4
143	если бы	13	4
144	представить себе	2	4
145	что он	4	4
146	тех пор	6	4
147	до сих	4	4
148	тот же	2	4
149	и о	4	4
150	языке и	4	4
151	было говорить	2	4
152	сих пор	4	4
153	на самом	3	4
154	самом деле	3	4
155	то и	4	4
156	в каком	4	4
157	слова и	5	4
158	уже в	5	3
159	каждый раз	4	3
160	но даже	2	3
161	в нашем	2	3
162	тому что	2	3
163	из этих	2	3
164	точно так	2	3
165	вопрос о	2	3
166	к тому	3	3
167	но эта	2	3
168	слова то	4	3
169	и если	3	3
170	которые мы	2	3
171	хотя и	5	3
172	мы уже	3	3
173	никто не	2	3
174	один из	2	3
175	но мы	2	3
176	то это	8	3
177	и их	3	3
178	или что	2	3
179	не было	12	3
180	относятся к	2	3
181	при этом	15	3
182	здесь мы	2	3
183	лишь в	3	3
184	в науке	3	3
185	и по	3	3
186	о языке	2	3
187	в своих	2	3
188	иное как	2	3
189	языка в	2	3
190	что иное	2	3
191	в истории	4	3
192	мы должны	2	3
193	могли бы	4	3
194	его в	4	3
195	будет иметь	2	3
196	гуманитарных наук	2	3
197	бы в	2	3
198	с тем	7	3
199	уже и	2	3
200	только не	3	3
201	что слово	10	3
202	тогда когда	8	3
203	не что	2	3
204	и к	6	3
205	только тогда	5	3
206	все что	2	3
207	не нужно	2	3
208	она не	2	3
209	только как	4	3
210	и тот	3	3
211	мы в	3	3
212	на том	2	3
213	если же	4	3
214	оно не	2	3
215	если оно	2	3
216	не знаем	2	3
217	пока не	2	3
218	даже не	2	3
219	внимание на	5	3
220	бы не	3	3
221	все равно	3	3
222	для того	6	3
223	и притом	2	3
224	в слове	22	3
225	тому как	2	3
226	нас в	2	3
227	в таких	2	3
228	мы бы	2	3
229	в голову	2	2
230	самого начала	2	2
231	от ее	2	2
232	и многие	2	2
233	по тому	2	2
234	язык не	5	2
235	мы могли	2	2
236	что до	2	2
237	что может	2	2
238	в той	4	2
239	значение этого	2	2
240	не в	11	2
241	в нее	3	2
242	независимо от	6	2
243	по поводу	4	2
244	в действительности	3	2
245	и мы	5	2
246	из которых	2	2
247	и др	2	2
248	в состоянии	2	2
249	к нему	5	2
250	нам кажется	2	2
251	а может	2	2
252	настоящего времени	2	2
253	допустим что	5	2
254	вообще и	3	2
255	можно только	2	2
256	даже в	2	2
257	эта связь	2	2
258	и хотя	3	2
259	не так	2	2
260	должно быть	5	2
261	само по	5	2
262	наша мысль	2	2
263	может иметь	2	2
264	в ней	2	2
265	она и	2	2
266	точки зрения	4	2
267	себе в	3	2
268	нет ничего	3	2
269	говорится о	2	2
270	слово в	4	2
271	же мы	2	2
272	том случае	3	2
273	в них	3	2
274	сами по	2	2
275	с и	2	2
276	с нею	3	2
277	человек не	2	2
278	об этом	2	2
279	и при	2	2
280	возможно только	3	2
281	мысль о	6	2
282	конечно не	2	2
283	он не	2	2
284	не значит	2	2
285	случае когда	2	2
286	что и	7	2
287	языкознания и	2	2
288	вместе с	6	2
289	быть и	2	2
290	мысли и	7	2
291	и прежде	2	2
292	еще более	2	2
293	того чтобы	4	2
294	слово и	3	2
295	эта последняя	2	2
296	это обстоятельство	2	2
297	той же	3	2
298	подобно тому	2	2
299	этим последним	4	2
300	от его	2	2
301	один и	5	2
302	во многих	2	2
303	из этого	2	2
304	не то	5	2
305	которые не	2	2
306	это было	2	2
