N	2gram	Propp_Isto_4	Myshleni
1	с помощью	2	42
2	и в	26	25
3	в том	3	23
4	том что	3	20
5	что в	14	17
6	так же	18	17
7	таким образом	10	17
8	с тем	2	16
9	как и	7	15
10	то что	16	15
11	в его	5	15
12	в этом	7	14
13	вместе с	6	14
14	может быть	14	13
15	в целом	2	13
16	так как	9	12
17	в качестве	7	12
18	в мышлении	2	11
19	перед нами	3	10
20	что они	6	10
21	как бы	3	10
22	и не	9	10
23	и что	5	10
24	того что	2	10
25	было бы	2	10
26	что и	9	10
27	только в	3	10
28	связи с	3	9
29	как в	7	9
30	ни в	2	9
31	показывает что	10	8
32	тем что	5	8
33	как мы	5	8
34	уже в	2	7
35	все эти	3	7
36	что мы	3	7
37	как это	3	7
38	по себе	2	7
39	по своей	2	7
40	мы можем	6	7
41	в области	2	7
42	не менее	2	6
43	с другой	4	6
44	не в	5	6
45	же как	13	6
46	и у	5	6
47	мы видели	6	6
48	не может	6	6
49	в связи	2	6
50	и на	2	6
51	потому что	6	6
52	мы должны	5	6
53	что он	10	6
54	в силу	5	6
55	представляет собой	2	6
56	но не	5	6
57	не только	15	6
58	все же	9	6
59	все это	2	6
60	так и	10	5
61	что это	2	5
62	тем не	2	5
63	и как	5	5
64	но это	3	5
65	при этом	3	5
66	что она	3	5
67	показывают что	2	5
68	и по	5	5
69	если бы	2	5
70	мы уже	5	5
71	о том	4	5
72	из которых	5	5
73	могут быть	6	5
74	в этой	2	5
75	не могут	2	4
76	в частности	2	4
77	никогда не	2	4
78	в своем	2	4
79	из этих	3	4
80	на то	3	4
81	мы знаем	8	4
82	не мог	3	4
83	к которым	5	4
84	смысле этого	2	4
85	из них	2	4
86	но и	12	4
87	от того	2	4
88	а в	8	4
89	сказать что	2	4
90	мы имеем	7	4
91	с этим	2	4
92	и все	2	4
93	еще не	6	4
94	мы увидим	3	4
95	он не	7	4
96	по сравнению	3	4
97	связь между	2	4
98	могло бы	2	4
99	этого слова	2	4
100	там где	3	4
101	можно считать	2	3
102	с этой	2	3
103	на этом	2	3
104	и их	2	3
105	на том	2	3
106	другой стороны	4	3
107	с ними	5	3
108	в которых	4	3
109	их в	7	3
110	во всем	3	3
111	его в	9	3
112	как он	6	3
113	видели что	3	3
114	сравнению с	3	3
115	к этому	5	3
116	его к	3	3
117	приводит нас	4	3
118	мы видим	6	3
119	эта форма	2	3
120	наряду с	3	3
121	не есть	2	3
122	связь с	12	3
123	когда он	6	3
124	между ними	3	3
125	этот вопрос	2	3
126	в виде	2	3
127	того как	4	3
128	то же	8	2
129	в этих	7	2
130	основана на	2	2
131	раньше чем	5	2
132	в тех	4	2
133	а по	4	2
134	для нас	3	2
135	так что	2	2
136	но все	5	2
137	такого рода	2	2
138	нас к	7	2
139	хотя и	2	2
140	в роли	2	2
141	в нем	2	2
142	с той	2	2
143	в свете	3	2
144	и только	5	2
145	и других	3	2
146	здесь мы	2	2
147	совершенно ясно	2	2
148	в связь	3	2
149	на себя	4	2
150	на его	3	2
151	и здесь	5	2
152	совершенно так	6	2
153	говорит об	2	2
154	между двумя	12	2
155	он получает	3	2
156	они имеют	2	2
157	главным образом	2	2
158	однако в	2	2
159	вступают в	2	2
160	на котором	3	2
161	представления о	3	2
162	и во	2	2
163	в одном	5	2
164	все еще	3	2
165	связанные с	3	2
166	таким же	6	2
167	об этом	7	2
168	же в	3	2
169	этот момент	2	2
170	одна из	2	2
171	все что	4	2
172	есть и	2	2
173	указывает на	4	2
174	это мы	2	2
175	а также	3	2
176	в своей	4	2
177	только что	3	2
178	уже не	5	2
179	на этот	2	2
180	и его	10	2
181	или в	3	2
182	и то	6	2
183	связан с	3	2
184	в себе	2	2
185	а как	2	2
