N	2gram	Bakhtin_Pr_3	Problema
1	и в	53	44
2	вовсе не	3	37
3	и не	15	35
4	то есть	48	34
5	может быть	12	28
6	потому что	5	25
7	то что	9	23
8	в том	14	21
9	только в	4	19
10	а не	11	18
11	в этом	8	17
12	также и	4	16
13	сказать что	10	16
14	даже и	2	16
15	и даже	2	14
16	не только	4	14
17	не в	2	13
18	то же	6	13
19	но в	5	12
20	том что	5	12
21	не менее	3	10
22	но и	7	10
23	как и	11	10
24	тем не	2	10
25	так и	6	10
26	это не	6	9
27	и от	3	9
28	и тем	2	9
29	в нем	10	9
30	и с	6	9
31	как бы	14	9
32	так как	7	9
33	что он	4	9
34	в то	5	9
35	в его	8	9
36	что и	3	9
37	и это	3	9
38	таким образом	6	9
39	перед нами	5	8
40	что в	2	8
41	но это	3	8
42	было бы	5	8
43	он не	3	8
44	как мы	5	8
45	в себе	5	8
46	и вообще	3	8
47	здесь не	4	8
48	с другой	2	7
49	не может	2	7
50	в связи	2	7
51	все эти	9	7
52	мы находим	2	7
53	мы должны	4	7
54	с ним	2	7
55	и потому	5	7
56	мы не	4	7
57	никогда не	2	6
58	можно сказать	8	6
59	и если	3	6
60	жизни и	9	6
61	нет ничего	2	6
62	и к	5	6
63	о том	2	6
64	мы можем	5	6
65	не было	4	5
66	в конце	3	5
67	да и	2	5
68	хотя и	4	5
69	в ней	7	5
70	все это	8	5
71	а в	2	5
72	точки зрения	4	5
73	значение и	2	5
74	в таком	2	5
75	еще не	5	5
76	с ней	3	5
77	в своей	3	5
78	как в	7	5
79	и его	10	5
80	он сам	4	4
81	при этом	3	4
82	и без	3	4
83	всякого рода	3	4
84	мы уже	5	4
85	а также	4	4
86	в ее	3	4
87	тем что	2	4
88	или по	3	4
89	уже в	2	3
90	и другие	9	3
91	что это	2	3
92	формы и	3	3
93	прежде всего	15	3
94	жизнь в	2	3
95	идеи и	3	3
96	с самим	5	3
97	кроме того	3	3
98	здесь и	4	3
99	в самом	2	3
100	которые мы	2	3
101	значение в	4	3
102	образов и	4	3
103	его в	2	3
104	в условиях	4	3
105	говорить о	2	3
106	тем более	2	3
107	но не	5	3
108	здесь в	10	3
109	этого произведения	3	3
110	в заключение	2	3
111	быть и	2	3
112	во всей	4	3
113	и все	10	3
114	все равно	4	3
115	в той	2	3
116	хотя бы	2	3
117	с другими	3	3
118	и ее	6	3
119	как будто	2	3
120	слова и	3	3
121	есть в	3	3
122	ничего не	6	3
123	именно в	2	2
124	в этих	5	2
125	того же	2	2
126	здесь перед	2	2
127	в известной	2	2
128	до сих	5	2
129	из них	4	2
130	и до	5	2
131	в их	2	2
132	много и	3	2
133	ведь если	2	2
134	и по	3	2
135	в основе	5	2
136	с этим	2	2
137	в начале	2	2
138	как это	2	2
139	например как	2	2
140	и более	2	2
141	и во	4	2
142	для ее	3	2
143	по существу	5	2
144	мы видели	2	2
145	литературы и	2	2
146	от него	3	2
147	по своему	6	2
148	есть и	2	2
149	с их	2	2
150	во всех	12	2
151	и особенно	3	2
152	есть с	2	2
153	по сравнению	4	2
154	не будем	3	2
155	вместе с	2	2
156	сих пор	5	2
157	к самому	4	2
158	человеческой жизни	3	2
159	на ее	2	2
160	и у	7	2
161	и для	4	2
162	с точки	2	2
163	почти всегда	3	2
164	мы и	2	2
165	он в	2	2
166	могут быть	4	2
167	не то	3	2
168	сравнению с	4	2
169	в которой	2	2
170	это было	3	2
