N	2gram	Vygotskiy__4	Istorich
1	и в	33	22
2	мы имеем	2	19
3	в этом	28	17
4	и т	6	16
5	т д	2	15
6	что в	21	15
7	не только	7	14
8	но и	3	12
9	и не	13	12
10	может быть	22	11
11	таким образом	13	10
12	но в	2	10
13	и говорит	3	9
14	что он	20	9
15	в нем	7	9
16	что и	3	9
17	вместе с	8	9
18	в том	21	9
19	что они	6	8
20	с этим	5	8
21	том что	22	8
22	мы видим	6	8
23	как мы	4	8
24	другой стороны	2	7
25	с другой	2	7
26	к этому	4	7
27	но не	3	7
28	то что	44	7
29	из них	4	7
30	и здесь	3	7
31	мы должны	6	7
32	так как	12	7
33	связи с	2	6
34	в них	2	6
35	это не	6	6
36	мы уже	5	6
37	не все	2	6
38	связь с	5	6
39	а в	4	6
40	то же	9	6
41	а не	6	6
42	мы можем	5	6
43	во время	6	6
44	ничего не	2	6
45	если бы	10	6
46	в частности	4	5
47	так что	7	5
48	до сих	3	5
49	один из	2	5
50	все же	5	5
51	что она	10	5
52	он не	11	5
53	здесь мы	3	5
54	того что	4	5
55	сих пор	3	5
56	в этой	9	5
57	видим что	2	4
58	как это	14	4
59	у нас	4	4
60	не в	2	4
61	в пределах	3	4
62	только в	4	4
63	на этом	3	4
64	она не	3	4
65	для нас	7	4
66	его и	2	4
67	и его	5	4
68	и на	5	4
69	можно найти	2	4
70	не может	10	4
71	но он	6	4
72	тем что	3	4
73	все эти	6	4
74	и с	2	4
75	я не	4	3
76	что у	4	3
77	целый ряд	5	3
78	в одной	2	3
79	и от	2	3
80	он все	3	3
81	и все	12	3
82	прежде всего	2	3
83	уже с	2	3
84	к тому	12	3
85	и к	2	3
86	и эти	2	3
87	как и	5	3
88	и как	5	3
89	представляет собой	2	3
90	он видит	3	3
91	у него	6	3
92	было бы	12	3
93	мы увидим	2	3
94	в его	10	3
95	никогда не	5	3
96	и она	2	3
97	в целом	5	3
98	ее в	4	3
99	со стороны	2	3
100	должен был	3	3
101	на нее	2	3
102	так же	13	3
103	его не	2	3
104	сказать что	13	3
105	потому что	24	3
106	и ее	2	3
107	из этих	2	3
108	далеко не	3	3
109	в русской	2	3
110	о том	20	3
111	его в	3	3
112	при помощи	4	3
113	их в	3	3
114	как только	2	2
115	в самых	3	2
116	не было	3	2
117	все время	24	2
118	всех этих	3	2
119	с тем	4	2
120	только не	2	2
121	знаем что	4	2
122	и есть	4	2
123	в сторону	3	2
124	уже знаем	3	2
125	это делает	2	2
126	и так	4	2
127	точно так	3	2
128	когда его	2	2
129	в одном	3	2
130	в жизни	4	2
131	если он	2	2
132	на все	2	2
133	вовсе не	5	2
134	вопрос о	2	2
135	в тех	2	2
136	можно сказать	2	2
137	во всяком	3	2
138	мы знаем	2	2
139	ни в	3	2
140	тому же	3	2
141	в нее	2	2
142	но все	2	2
143	такой же	2	2
144	одна из	4	2
145	с одной	3	2
146	как в	3	2
147	при этом	2	2
148	означало бы	3	2
149	никому не	2	2
150	то время	2	2
151	ли это	3	2
152	одной стороны	3	2
153	совершенно не	4	2
154	например в	3	2
155	себе и	2	2
156	и о	4	2
157	показывает нам	2	2
158	же как	3	2
159	да и	3	2
160	в ней	6	2
161	и потому	2	2
162	и он	3	2
163	всяком случае	3	2
164	в котором	2	2
165	даже в	2	2
166	не имеет	2	2
167	мать и	2	2
168	то это	3	2
169	и уже	4	2
170	должно было	2	2
171	и это	5	2
172	после этого	6	2
173	жизни и	4	2
174	несколько дней	2	2
175	так и	3	2
176	даже не	2	2
177	на кладбище	3	2
178	в своем	7	2
179	никто не	4	2
180	той же	4	2
181	на одной	2	2
182	на самом	6	2
183	этот вопрос	4	2
184	и вот	6	2
185	перейти к	2	2
186	из этой	3	2
187	образом в	2	2
188	и что	25	2
189	что не	4	2
190	есть только	2	2
191	и для	3	2
192	время как	2	2
193	в которых	3	2
194	о ней	2	2
195	и то	2	2
196	дело с	3	2
197	в виде	3	2
198	точки зрения	6	2
199	в то	3	2
200	во все	3	2
201	как будто	8	2
202	мы сейчас	2	2
203	всю жизнь	2	2
