N	2gram	Vygotskiy__1	Myslijsy
1	потому что	10	46
2	то есть	26	34
3	в слове	3	32
4	в том	30	32
5	и в	31	30
6	может быть	22	28
7	чувственный образ	2	23
8	то же	5	23
9	не только	13	21
10	только в	14	21
11	для нас	5	20
12	но и	2	19
13	внутренней формы	3	19
14	том что	16	18
15	то что	32	18
16	того что	10	18
17	что в	23	17
18	не есть	3	17
19	по себе	9	16
20	в себе	4	16
21	в сознании	2	15
22	не в	11	15
23	внутренняя форма	6	15
24	и не	16	15
25	а не	13	15
26	таким образом	20	14
27	что и	13	13
28	так как	18	13
29	точно так	3	12
30	вместе с	8	12
31	а в	6	12
32	если бы	6	12
33	этого слова	4	11
34	так и	3	11
35	что оно	3	11
36	как и	16	10
37	как в	9	10
38	и что	8	10
39	в этом	12	10
40	в то	5	10
41	из этих	6	9
42	только тогда	7	9
43	было бы	6	9
44	в нем	2	9
45	мы не	12	9
46	между тем	4	9
47	тогда когда	5	9
48	в самом	11	8
49	от того	3	8
50	только что	2	8
51	что мы	8	8
52	и то	2	8
53	слова в	3	7
54	смысле этого	2	7
55	и без	2	7
56	с другой	5	7
57	вовсе не	6	7
58	к тому	4	7
59	как мы	2	7
60	так что	5	7
61	с тем	3	7
62	но не	3	7
63	есть не	2	7
64	с одной	5	7
65	тем самым	2	7
66	внешняя форма	2	7
67	что только	2	6
68	и теперь	2	6
69	а потому	3	6
70	что он	7	6
71	но это	3	6
72	с этим	3	6
73	из них	2	6
74	например в	3	6
75	те же	4	6
76	указывает на	4	6
77	художественное произведение	10	6
78	то и	2	6
79	не может	17	6
80	там же	2	6
81	уже не	2	6
82	образ и	2	6
83	с ним	2	6
84	уже в	3	5
85	одно из	2	5
86	не могут	3	5
87	независимо от	2	5
88	в них	2	5
89	человека и	2	5
90	в каком	2	5
91	художественного произведения	17	5
92	есть для	2	5
93	и как	2	5
94	в своем	3	5
95	очевидно что	6	5
96	что содержание	2	5
97	и тем	2	5
98	не менее	2	5
99	по тому	3	5
100	есть только	2	5
101	как на	3	5
102	тому как	7	5
103	сказать что	7	5
104	и т	26	5
105	что я	4	5
106	внутреннюю форму	3	5
107	на деле	3	5
108	что это	6	4
109	столь же	4	4
110	и от	2	4
111	одной и	4	4
112	мы видели	2	4
113	себе а	3	4
114	все это	8	4
115	что даже	2	4
116	произведении искусства	3	4
117	все что	3	4
118	то время	5	4
119	в его	6	4
120	себя и	2	4
121	в котором	4	4
122	себе не	3	4
123	один из	4	4
124	другой стороны	5	4
125	есть нечто	2	4
126	на это	2	4
127	и его	7	4
128	он не	3	4
129	не было	3	4
130	для того	6	4
131	мысли а	2	4
132	тем же	3	4
133	и по	3	4
134	что для	2	4
135	по поводу	2	4
136	далеко не	2	4
137	и это	3	4
138	и потому	2	4
139	всеми остальными	2	3
140	не существует	2	3
141	чувственному образу	2	3
142	и есть	5	3
143	могут быть	11	3
144	себе представить	2	3
145	тому что	4	3
146	прежде всего	4	3
147	и все	5	3
148	должны будем	2	3
149	что все	3	3
150	к этому	4	3
151	представить себе	3	3
152	и вместе	2	3
153	не можем	3	3
154	а только	2	3
155	оно есть	2	3
156	и понятия	2	3
157	тем не	2	3
158	есть в	7	3
159	более или	2	3
160	не будет	3	3
161	мы можем	4	3
162	само по	5	3
163	что при	3	3
164	бы ни	2	3
165	до сих	3	3
166	одной стороны	6	3
167	при этом	19	3
168	и может	2	3
169	вслед за	6	3
170	никак не	4	3
171	и следовательно	2	3
172	что она	6	3
173	как бы	5	3
174	искусства и	15	3
175	в целом	5	3
176	чувства и	2	3
177	не знаем	2	3
178	с и	5	3
179	каждой из	3	3
180	со стороны	4	3
181	разница между	3	3
182	или менее	2	3
183	только на	3	3
184	и тогда	2	3
185	художественном произведении	3	3
186	т д	8	3
187	того чтобы	7	3
188	к нему	2	3
189	в силу	3	3
190	так же	12	3
191	в таком	3	3
192	в каждом	3	3
193	это можно	2	3
194	в искусстве	4	3
195	его в	2	3
196	в произведении	3	3
197	там где	4	3
198	в чем	2	3
199	в которой	4	3
200	есть к	2	3
201	не то	2	3
202	сих пор	3	3
203	только не	3	2
204	а слово	2	2
