N	2gram	Vygotskiy__2	StatiiOP
1	и в	32	44
2	в том	37	36
3	и т	10	30
4	что в	20	30
5	том что	21	29
6	т д	2	21
7	в этом	13	21
8	вовсе не	2	19
9	то что	21	18
10	не только	12	18
11	было бы	11	17
12	а в	4	17
13	о том	6	17
14	и не	10	16
15	а не	7	16
16	может быть	18	15
17	в данном	4	14
18	как в	9	13
19	можно было	7	13
20	не в	8	12
21	в этой	6	11
22	самом деле	16	11
23	того чтобы	14	11
24	точки зрения	17	11
25	ясно что	7	10
26	для того	13	10
27	что он	13	10
28	но и	10	10
29	но в	3	10
30	только в	7	10
31	в отношении	3	9
32	с другой	3	9
33	если бы	6	9
34	в то	5	9
35	как и	10	9
36	того что	8	9
37	т п	8	9
38	также и	2	9
39	так и	3	9
40	в его	2	9
41	например в	3	8
42	во всех	3	8
43	все же	4	8
44	из них	4	8
45	не может	17	8
46	и его	7	8
47	это не	2	8
48	с точки	10	8
49	в самом	12	7
50	для нас	2	7
51	сих пор	5	7
52	до сих	5	7
53	другой стороны	2	7
54	таким образом	21	7
55	этом отношении	5	7
56	сказать что	7	7
57	что они	7	7
58	потому что	21	6
59	так что	3	6
60	но это	2	6
61	что и	17	6
62	в своей	3	6
63	данном случае	4	6
64	что же	3	6
65	на самом	5	6
66	при чем	2	6
67	во всяком	2	6
68	хотя бы	3	6
69	всяком случае	2	6
70	не менее	8	5
71	никогда не	9	5
72	была бы	2	5
73	такой же	7	5
74	так же	18	5
75	вплоть до	2	5
76	совершенно не	4	5
77	в нем	4	5
78	в целом	4	5
79	жизни и	4	5
80	все это	5	5
81	евгения онегина	3	5
82	той же	8	5
83	то же	13	5
84	этой области	2	5
85	и даже	5	5
86	и по	4	5
87	в которых	3	5
88	и то	3	5
89	тем что	9	5
90	могут быть	4	5
91	все эти	7	5
92	так как	12	5
93	там где	2	5
94	на вопрос	2	4
95	что это	8	4
96	в частности	3	4
97	столь же	4	4
98	что она	16	4
99	представление о	3	4
100	это в	2	4
101	или иного	2	4
102	мы находим	2	4
103	бы и	3	4
104	в ее	2	4
105	же время	2	4
106	тем более	2	4
107	и что	22	4
108	того или	3	4
109	как раз	5	4
110	как бы	6	4
111	на то	11	4
112	не было	2	4
113	еще более	3	4
114	что у	5	4
115	и сейчас	3	4
116	заключается в	12	4
117	не имеет	4	4
118	этот вопрос	3	4
119	как будто	7	4
120	как это	4	4
121	в которой	2	4
122	к которому	2	4
123	том как	2	4
124	в основе	11	3
125	не существует	2	3
126	а с	2	3
127	тому что	4	3
128	в какой	2	3
129	и с	4	3
130	с этой	4	3
131	и так	3	3
132	в конце	3	3
133	этих двух	2	3
134	в каждом	2	3
135	материал для	4	3
136	ни в	2	3
137	об этом	3	3
138	же как	4	3
139	но не	2	3
140	а на	4	3
141	того же	2	3
142	и без	2	3
143	еще не	2	3
144	что не	3	3
145	и для	4	3
146	в ней	5	3
147	не значит	2	3
148	и тем	4	3
149	то это	3	3
150	его жизни	2	3
151	говорит о	2	3
152	и только	2	3
153	что для	7	3
154	что оно	2	3
155	говорит что	7	3
156	должны быть	3	3
157	на этот	2	3
158	в таком	2	3
159	в очень	2	3
160	значит что	3	3
161	в чем	4	3
162	это можно	2	3
163	как к	3	3
164	то или	2	3
165	в каком	3	3
166	и вообще	2	3
167	ответ на	2	3
168	это очень	2	3
169	между тем	4	3
170	с этим	4	3
171	что все	9	2
172	бы не	2	2
173	из которого	4	2
174	при таком	4	2
175	в этих	2	2
176	материала и	2	2
177	на который	2	2
178	точно и	2	2
179	что на	4	2
180	который не	3	2
181	по существу	3	2
182	всякий раз	2	2
183	и более	4	2
184	при этом	13	2
185	то время	3	2
186	что при	9	2
187	что с	3	2
188	она не	2	2
189	и сам	4	2
190	несмотря на	4	2
191	в сущности	7	2
192	за основу	2	2
193	если в	2	2
194	как можно	2	2
195	тем не	4	2
196	отношение к	2	2
197	которые в	4	2
198	на него	2	2
199	и их	3	2
200	справедливо указывает	2	2
201	целый ряд	6	2
202	для этого	3	2
203	в свое	2	2
204	оба эти	2	2
205	а потому	2	2
206	из того	2	2
207	и у	2	2
208	надо сказать	2	2
209	здесь дело	2	2
210	есть только	5	2
211	в других	2	2
212	и те	4	2
213	мы не	3	2
214	ничего не	4	2
215	что этот	2	2
216	в своих	9	2
217	думать что	3	2
218	дело с	8	2
219	их в	2	2
220	ни на	3	2
221	он не	6	2
222	но он	3	2
223	в себе	2	2
224	в сознании	4	2
225	и все	4	2
226	при помощи	10	2
227	и это	4	2
228	искать не	2	2
229	к нему	2	2
230	должен был	2	2
231	или же	3	2
232	с исчерпывающей	2	2
233	могло бы	2	2
234	мы имеем	4	2
235	время как	3	2
236	то есть	21	2
