N	2gram	Vygotskiy__1	Hudozhes
1	том что	21	16
2	и в	23	14
3	так и	5	13
4	а не	3	12
5	в том	24	12
6	не только	16	12
7	при этом	4	12
8	о том	6	12
9	прежде всего	10	11
10	в этом	17	11
11	в себе	6	11
12	для него	2	10
13	в своей	4	10
14	что он	7	9
15	как и	14	9
16	в качестве	9	9
17	то же	8	9
18	как в	4	8
19	то что	17	8
20	же время	2	8
21	отношению к	7	8
22	по отношению	7	8
23	между тем	9	8
24	в этой	7	8
25	в то	7	8
26	в его	14	8
27	ничего не	3	8
28	к тому	4	7
29	уже не	2	7
30	не в	4	7
31	как бы	11	7
32	не может	12	7
33	именно в	6	7
34	а в	2	7
35	никогда не	2	6
36	что в	14	6
37	было бы	4	6
38	перед нами	5	5
39	с его	4	5
40	в частности	2	5
41	в этих	2	5
42	об этом	3	5
43	может быть	14	5
44	только в	6	5
45	но и	14	5
46	жизни и	2	5
47	самом деле	3	5
48	и его	6	5
49	можно было	3	5
50	потому что	6	5
51	ни в	4	5
52	точки зрения	26	5
53	но в	5	5
54	связи с	3	4
55	тому что	5	4
56	в своем	3	4
57	столь же	6	4
58	и от	3	4
59	и все	5	4
60	на то	5	4
61	можно сказать	5	4
62	и к	4	4
63	она не	3	4
64	несмотря на	2	4
65	в самом	7	4
66	один из	2	4
67	что она	4	4
68	как раз	4	4
69	того что	15	4
70	только что	4	4
71	он не	5	4
72	по своей	5	4
73	в конце	2	4
74	и это	3	4
75	и с	9	4
76	но не	4	3
77	если бы	5	3
78	что у	2	3
79	превращается в	3	3
80	с этим	6	3
81	идет о	2	3
82	как мы	5	3
83	в ходе	8	3
84	в ее	2	3
85	говорить о	2	3
86	на этом	2	3
87	заключительной главе	2	3
88	речь идет	2	3
89	даже в	2	3
90	для себя	4	3
91	все же	3	3
92	приводит к	4	3
93	то и	3	3
94	этом отношении	4	3
95	о природе	4	3
96	все эти	4	3
97	в заключительной	3	3
98	лишь в	6	3
99	того чтобы	17	3
100	и даже	2	3
101	с точки	18	3
102	в своих	5	3
103	тем что	6	3
104	такой же	3	3
105	и на	8	3
106	в равной	2	3
107	едва ли	2	3
108	каждого из	2	2
109	на вопрос	2	2
110	в море	2	2
111	не столько	4	2
112	в одной	3	2
113	и потому	2	2
114	ясно что	2	2
115	вопрос о	7	2
116	в такой	3	2
117	по себе	5	2
118	в другом	7	2
119	с той	2	2
120	же как	6	2
121	мышление в	4	2
122	и что	5	2
123	мышления как	5	2
124	в целом	20	2
125	первую очередь	3	2
126	ту или	2	2
127	ближе к	2	2
128	себе и	2	2
129	в первую	3	2
130	значительной степени	2	2
131	вместо того	2	2
132	хотя и	2	2
133	слова как	2	2
134	своей природе	2	2
135	про себя	2	2
136	только для	3	2
137	как он	3	2
138	сих пор	4	2
139	на него	2	2
140	в их	3	2
141	все это	6	2
142	же мере	3	2
143	мышления и	40	2
144	а с	4	2
145	иначе говоря	2	2
146	и не	9	2
147	ключ к	2	2
148	в значительной	2	2
149	в речи	2	2
150	не имеет	2	2
151	должно быть	2	2
152	речь в	2	2
153	той же	2	2
154	другому человеку	2	2
155	с этой	6	2
156	в результате	4	2
157	о котором	2	2
158	представляют собой	2	2
159	заметить что	2	2
160	и поэтому	2	2
161	мы не	7	2
162	равной мере	2	2
163	до сих	4	2
