N	2gram	Bakhtin_sl_1	FransuaR
1	и в	41	65
2	то есть	26	45
3	и др	14	24
4	как бы	12	22
5	и не	16	22
6	вовсе не	7	18
7	в сущности	13	16
8	в том	3	16
9	в этом	12	15
10	но в	8	14
11	в условиях	2	13
12	в нем	30	13
13	мы уже	2	12
14	прежде всего	8	11
15	и на	14	11
16	и его	14	10
17	и потому	4	10
18	не только	16	10
19	но и	16	10
20	так и	11	10
21	у рабле	3	10
22	все эти	9	10
23	в его	13	9
24	во всех	17	9
25	все это	5	9
26	форм и	3	9
27	по своему	2	8
28	в своем	3	8
29	в основе	5	8
30	в духе	2	8
31	всех этих	4	8
32	здесь в	4	8
33	и даже	6	8
34	за пределы	4	8
35	формы и	3	7
36	его в	3	7
37	точки зрения	16	7
38	только в	6	7
39	никогда не	3	6
40	том что	2	6
41	все же	7	6
42	как мы	8	6
43	еще не	4	6
44	при этом	6	6
45	может быть	14	6
46	в ней	4	6
47	в отношении	6	6
48	на самом	2	6
49	и у	2	6
50	сказать что	2	6
51	они были	2	6
52	так как	3	6
53	связана с	2	5
54	с его	4	5
55	в одном	2	5
56	в частности	2	5
57	еще более	5	5
58	в них	6	5
59	почти вовсе	5	5
60	потому что	2	5
61	на протяжении	2	5
62	или иной	9	5
63	рядом с	4	5
64	в большей	3	5
65	для него	3	5
66	века в	2	5
67	в своей	7	5
68	меньшей степени	4	5
69	той или	9	5
70	связь с	2	5
71	и одновременно	2	5
72	как в	8	5
73	как и	4	5
74	в той	10	5
75	на мир	4	5
76	между тем	2	5
77	и все	4	5
78	поэтому и	3	4
79	связи с	2	4
80	или меньшей	4	4
81	на всю	3	4
82	и к	5	4
83	не в	7	4
84	большей или	4	4
85	в узком	10	4
86	отношение к	7	4
87	совершенно не	2	4
88	в самом	5	4
89	из них	3	4
90	сих пор	2	4
91	до сих	2	4
92	в их	4	4
93	для нас	2	4
94	между ними	2	4
95	выходит за	3	4
96	входит в	4	4
97	так сказать	5	4
98	не могут	3	3
99	перестает быть	2	3
100	не является	2	3
101	всегда в	2	3
102	это не	6	3
103	преимущественно в	4	3
104	и во	3	3
105	на фоне	7	3
106	в ее	2	3
107	мы и	2	3
108	не были	3	3
109	и эта	2	3
110	о нем	4	3
111	даже в	2	3
112	у стерна	4	3
113	уже сказали	2	3
114	к нему	5	3
115	с точки	8	3
116	где они	2	3
117	как раз	2	3
118	не может	14	3
119	в известной	2	3
120	и других	3	3
121	уже не	2	3
122	с другой	5	3
123	друг друга	3	3
124	в других	3	3
125	конечно и	2	3
126	в себе	3	3
127	и вообще	2	3
128	стерна и	2	3
129	далеко не	5	3
130	и здесь	3	3
131	с ним	7	3
132	ничего не	4	3
133	и с	4	3
134	но не	2	2
135	к тому	3	2
136	или к	3	2
137	или даже	2	2
138	и от	4	2
139	из этих	3	2
140	всех его	7	2
141	нем в	3	2
142	на все	2	2
143	бы ни	3	2
144	можно сказать	2	2
145	исторического развития	2	2
146	узком смысле	10	2
147	в романе	21	2
148	разной степени	2	2
149	мы видим	2	2
150	более того	3	2
151	мы найдем	3	2
152	от чисто	2	2
153	и чисто	3	2
154	кроме того	4	2
155	до конца	12	2
156	одной стороны	4	2
157	они в	2	2
158	и часто	4	2
159	слов о	2	2
160	например в	2	2
161	на его	8	2
162	интерес к	2	2
163	хотя и	2	2
164	он не	3	2
165	в основном	3	2
166	в свое	3	2
167	и для	4	2
168	не укладывается	2	2
169	в целом	2	2
170	при всех	2	2
171	в большинстве	10	2
172	в процессе	4	2
173	только на	2	2
174	xviii века	2	2
175	знает только	2	2
176	одновременно и	2	2
177	с одной	4	2
178	и этим	3	2
179	того что	3	2
180	и наконец	4	2
181	и по	2	2
182	одним из	4	2
183	роль в	2	2
184	или в	8	2
185	образом в	3	2
186	а иногда	3	2
187	различные формы	2	2
188	в этих	2	2
189	различия между	2	2
190	быть только	2	2
191	могут быть	19	2
192	и почти	3	2
193	от всякого	2	2
194	о том	3	2
195	жизни но	2	2
196	в особенности	8	2
197	большинстве случаев	6	2
198	в чисто	2	2
