N	2gram	Bakhtin_Pr_1	Istorich
1	и т	4	27
2	и в	29	26
3	т е	21	18
4	так же	6	18
5	то что	15	16
6	не только	15	15
7	что в	8	14
8	может быть	24	14
9	но и	14	12
10	и пр	3	11
11	что он	8	10
12	так и	7	10
13	таким образом	12	10
14	и его	14	10
15	что и	4	9
16	все же	9	9
17	и не	31	9
18	его в	6	9
19	так как	6	9
20	то же	14	8
21	а в	7	8
22	превращается в	4	7
23	как и	12	7
24	героя в	4	7
25	он не	5	7
26	как в	6	7
27	их в	4	7
28	в этом	22	7
29	таким же	3	6
30	мы видим	2	6
31	еще не	5	6
32	не может	12	6
33	а не	22	6
34	к нему	6	6
35	потому что	8	6
36	могут быть	6	6
37	у него	5	5
38	и как	7	5
39	это не	9	5
40	в одном	10	5
41	это и	5	5
42	но все	5	5
43	но не	9	5
44	ничего не	5	5
45	в его	24	5
46	и у	3	5
47	мы уже	2	5
48	до сих	2	5
49	и др	5	5
50	сих пор	2	5
51	как мы	4	5
52	и что	2	5
53	из которых	2	5
54	уже не	13	5
55	не в	7	5
56	и с	4	5
57	тем что	4	5
58	и здесь	3	5
59	мы должны	3	5
60	но в	7	5
61	с другой	3	4
62	на себя	2	4
63	вовсе не	7	4
64	вопрос о	2	4
65	все что	3	4
66	в своей	8	4
67	даже в	4	4
68	он в	3	4
69	другой стороны	3	4
70	но эта	4	4
71	его на	2	4
72	и даже	2	4
73	но он	2	4
74	в которых	2	4
75	на вопрос	2	3
76	перед нами	5	3
77	в другой	3	3
78	в одной	6	3
79	к себе	2	3
80	на котором	3	3
81	же в	2	3
82	в том	8	3
83	по существу	3	3
84	том что	7	3
85	его к	2	3
86	но это	4	3
87	при этом	2	3
88	она не	7	3
89	например в	3	3
90	на его	2	3
91	как бы	19	3
92	все эти	9	3
93	на него	3	3
94	данном случае	2	3
95	что она	6	3
96	из своего	2	3
97	не на	4	3
98	или же	2	3
99	те же	2	3
100	в свете	4	3
101	между ними	2	3
102	в данном	2	3
103	связи с	2	3
104	только в	10	3
105	там где	10	3
106	е в	2	3
107	уже в	3	2
108	случайно и	2	2
109	не могут	6	2
110	что герой	2	2
111	должна быть	5	2
112	и есть	2	2
113	никогда не	3	2
114	однако в	2	2
115	он может	3	2
116	его и	2	2
117	в своем	8	2
118	и во	2	2
119	с этим	2	2
120	а как	7	2
121	по себе	8	2
122	его как	4	2
123	ни в	3	2
124	так что	2	2
125	в истории	2	2
126	одна из	3	2
127	от них	2	2
128	эта форма	2	2
129	есть и	2	2
130	не дает	3	2
131	было бы	5	2
132	если бы	9	2
133	конечно не	2	2
134	ни одной	2	2
135	хотя бы	2	2
136	в нем	19	2
137	не есть	2	2
138	в целом	6	2
139	отношение к	2	2
140	от того	4	2
141	в форме	7	2
142	все это	6	2
143	тут и	2	2
144	на языке	2	2
145	этот вопрос	2	2
146	здесь мы	2	2
147	на этот	2	2
148	к этим	2	2
149	героя а	5	2
150	и на	7	2
151	с этой	2	2
152	сказать что	3	2
153	в себе	7	2
154	во все	2	2
155	в этой	4	2
156	сливается с	6	2
157	и этим	3	2
