N	2gram	Vinokur_Ku_1	Istorich
1	и в	24	28
2	может быть	13	25
3	и т	33	25
4	т д	14	22
5	не может	7	15
6	а не	8	15
7	никогда не	2	14
8	для нас	2	13
9	мы имеем	6	13
10	что в	17	12
11	то же	8	12
12	не только	10	12
13	только в	11	11
14	что он	6	10
15	все же	12	10
16	мы увидим	3	10
17	прежде всего	9	10
18	но и	6	10
19	т е	38	10
20	и что	5	10
21	в том	30	9
22	о том	9	9
23	то что	9	9
24	и не	12	9
25	не в	11	9
26	так и	7	9
27	что это	5	8
28	не всегда	2	8
29	если бы	9	8
30	таким образом	12	8
31	в этом	14	8
32	но в	2	8
33	в этих	4	7
34	это не	7	7
35	том что	21	7
36	еще не	5	7
37	было бы	15	7
38	в ней	6	7
39	а в	5	7
40	так же	4	7
41	и здесь	3	7
42	с другой	7	6
43	не менее	7	6
44	к тому	5	6
45	тем не	4	6
46	видно что	2	6
47	так например	2	6
48	что и	4	6
49	когда он	3	6
50	в этой	3	6
51	так как	9	6
52	вместе с	7	6
53	должна быть	3	5
54	в одном	3	5
55	вопрос о	2	5
56	по существу	4	5
57	в силу	10	5
58	что они	4	5
59	более или	3	5
60	но не	5	5
61	до сих	4	5
62	например в	5	5
63	в качестве	7	5
64	что она	3	5
65	ее в	2	5
66	дело не	2	5
67	сих пор	4	5
68	или менее	3	5
69	другой стороны	6	5
70	в своем	3	5
71	можно было	6	5
72	увидим что	2	5
73	или в	2	5
74	в его	12	5
75	на более	2	5
76	к которому	3	5
77	все это	6	4
78	с тем	5	4
79	связи с	7	4
80	там где	4	4
81	превращается в	2	4
82	в пределах	4	4
83	на то	4	4
84	так что	4	4
85	но все	2	4
86	в большинстве	2	4
87	социальной жизни	2	4
88	и пр	15	4
89	даже в	3	4
90	один из	4	4
91	а именно	2	4
92	в связи	3	4
93	с этим	4	4
94	как и	2	4
95	того что	9	4
96	должны быть	2	4
97	и даже	3	4
98	хотя бы	10	4
99	и для	2	4
100	и с	5	4
101	и на	4	4
102	потому что	23	4
103	то мы	3	4
104	они не	3	4
105	все эти	6	4
106	здесь не	3	4
107	не все	2	4
108	я не	2	3
109	не знают	2	3
110	в какой	6	3
111	в стороне	2	3
112	по себе	2	3
113	так называемая	2	3
114	не с	3	3
115	и эти	3	3
116	именно в	6	3
117	для этого	3	3
118	при этом	6	3
119	в котором	3	3
120	должен быть	4	3
121	то это	3	3
122	отношению к	9	3
123	из них	4	3
124	в современной	2	3
125	того как	4	3
126	в их	3	3
127	и тогда	4	3
128	что же	6	3
129	уже не	8	3
130	и его	5	3
131	не просто	5	3
132	если мы	2	3
133	и он	3	3
134	как это	3	3
135	действия и	2	3
136	по отношению	8	3
137	также и	2	3
138	очень много	2	3
139	тем что	8	3
140	в то	2	3
141	на эту	2	3
142	могли бы	2	3
143	и должно	2	3
144	а с	3	2
145	в рамках	4	2
146	не могут	2	2
147	по мере	3	2
148	в частности	4	2
149	нисколько не	3	2
150	были бы	2	2
151	явлений в	2	2
152	именно так	2	2
153	что их	2	2
154	и потому	4	2
155	между ними	2	2
156	была бы	3	2
157	вовсе не	10	2
158	ясно что	3	2
159	значение и	2	2
160	том чтобы	8	2
161	в тех	4	2
162	к своему	2	2
163	видеть что	2	2
164	в зависимости	5	2
165	и как	2	2
166	зависимости от	6	2
167	как о	2	2
168	связано с	3	2
169	мере того	3	2
170	тот же	2	2
171	и мы	2	2
172	и если	3	2
173	что не	5	2
174	что такое	6	2
175	с ним	5	2
176	но если	2	2
177	как бы	7	2
178	о нем	2	2
179	относится к	2	2
180	в таких	4	2
181	однако не	6	2
182	был бы	2	2
183	и тем	2	2
184	в нем	4	2
185	это было	2	2
186	не есть	4	2
187	но уже	5	2
188	в целом	4	2
189	конечно не	2	2
190	со стороны	4	2
191	как в	4	2
192	как раз	8	2
193	то и	2	2
194	не на	4	2
195	в особенности	3	2
196	он не	2	2
197	еще и	5	2
198	что нужно	2	2
199	этих случаях	2	2
200	а только	8	2
201	на этот	2	2
202	одним из	2	2
203	должно быть	3	2
204	во многих	2	2
205	ничего не	2	2
206	между тем	5	2
207	от этого	2	2
208	xix века	5	2
209	в себе	3	2
210	бы в	7	2
211	что если	2	2
212	еще один	2	2
213	когда мы	2	2
214	которые можно	2	2
215	в области	7	2
216	тогда когда	6	2
217	том как	3	2
