N	2gram	Ircho_Kome_2	Myshleni
1	точки зрения	4	26
2	таким образом	6	26
3	в том	11	24
4	и в	26	23
5	том что	9	21
6	в целом	4	20
7	того чтобы	6	17
8	то что	6	17
9	в этом	10	17
10	не только	7	16
11	для того	5	15
12	что в	9	14
13	может быть	11	14
14	но и	10	14
15	как и	4	14
16	в его	4	14
17	не может	3	12
18	в развитии	2	12
19	как бы	2	11
20	с другой	2	10
21	прежде всего	4	10
22	в качестве	5	9
23	одной стороны	2	9
24	не является	2	9
25	и не	14	9
26	между тем	4	9
27	и с	5	9
28	вместе с	9	9
29	с самого	2	8
30	с одной	2	8
31	и на	7	8
32	то же	3	8
33	вопрос о	3	7
34	в этой	3	7
35	в самом	4	7
36	по отношению	3	7
37	в то	6	7
38	так как	4	7
39	с тем	5	7
40	что он	5	7
41	отношению к	3	7
42	мы не	2	7
43	и ее	2	7
44	все время	2	6
45	независимо от	5	6
46	столь же	9	6
47	с этой	3	6
48	от того	2	6
49	все это	3	6
50	потому что	6	6
51	с этим	5	6
52	в силу	2	6
53	о том	6	6
54	и его	12	6
55	мы можем	3	6
56	тем что	3	6
57	только в	4	6
58	тому что	4	5
59	в какой	2	5
60	то время	3	5
61	что для	4	5
62	и все	2	5
63	бы в	2	5
64	если бы	9	5
65	но в	3	5
66	представить себе	3	5
67	а затем	5	5
68	и что	2	5
69	он не	2	5
70	так и	12	5
71	на основании	5	5
72	как мы	4	5
73	из этого	2	5
74	но не	3	4
75	не в	2	4
76	в пользу	2	4
77	друг с	2	4
78	что она	2	4
79	время как	2	4
80	в котором	3	4
81	целый ряд	2	4
82	с его	5	4
83	для всех	3	4
84	в одном	2	4
85	к этому	5	4
86	и к	2	4
87	было бы	8	4
88	к тому	12	4
89	в своей	3	4
90	сих пор	2	4
91	как в	3	4
92	хотя бы	2	4
93	ни в	5	4
94	с другом	2	4
95	до сих	2	4
96	уже в	4	3
97	что это	4	3
98	в своем	6	3
99	и от	4	3
100	из этих	4	3
101	силу этого	2	3
102	что именно	2	3
103	в первую	3	3
104	и если	2	3
105	друг другу	3	3
106	всех остальных	2	3
107	в их	3	3
108	мы находим	2	3
109	от всех	2	3
110	вовсе не	2	3
111	в одной	2	3
112	как он	3	3
113	всяком случае	2	3
114	об этом	2	3
115	во всех	3	3
116	как известно	2	3
117	первую очередь	3	3
118	все же	4	3
119	если не	2	3
120	из которых	3	3
121	на этот	4	3
122	можно было	4	3
123	во всяком	2	3
124	связи с	3	3
125	и это	2	3
126	ответ на	3	3
127	в которой	5	3
128	за собой	2	2
129	в частности	4	2
130	больше того	4	2
131	в нашем	2	2
132	под именем	2	2
133	что у	4	2
134	в конце	2	2
135	представление о	2	2
136	в жизнь	2	2
137	что его	3	2
138	но все	3	2
139	к середине	2	2
140	на этом	2	2
141	же время	3	2
142	о чем	3	2
143	вслед за	2	2
144	хотя и	4	2
145	не имеет	3	2
146	один из	5	2
147	с той	2	2
148	жизни и	3	2
149	той же	3	2
150	бы и	2	2
151	а в	3	2
152	одно из	2	2
153	к его	2	2
154	говорить о	2	2
155	в первом	2	2
156	в этих	4	2
157	тех же	3	2
158	как это	4	2
159	от этого	2	2
160	как видим	2	2
161	речь идет	3	2
162	в них	4	2
163	и я	2	2
164	с собой	2	2
165	ясно что	8	2
166	идет о	2	2
167	в ее	2	2
168	в один	2	2
169	наконец в	2	2
170	даже в	2	2
171	всего в	2	2
172	того как	3	2
173	в течение	2	2
174	в двух	6	2
175	едва ли	14	2
176	и поэтому	3	2
