N	2gram	Vygotskiy__5	Problema
1	то есть	13	39
2	то что	37	38
3	и не	6	37
4	вовсе не	3	37
5	и в	30	35
6	не есть	4	33
7	сказать что	9	24
8	не только	16	24
9	том что	21	19
10	даже и	2	18
11	о том	10	18
12	может быть	11	18
13	у нас	4	18
14	в этом	14	17
15	но и	6	16
16	что мы	11	14
17	только в	5	14
18	и что	23	13
19	потому что	23	13
20	не может	9	13
21	в том	27	12
22	того что	8	12
23	хотя бы	3	12
24	что в	24	11
25	прежде всего	4	11
26	так что	3	11
27	и даже	2	11
28	никак не	6	11
29	в таком	3	11
30	и с	2	10
31	еще не	5	10
32	а не	8	10
33	в данном	3	10
34	и то	9	10
35	ничего не	2	10
36	если мы	16	9
37	для нас	3	9
38	в этой	5	9
39	едва ли	2	9
40	только на	4	9
41	только о	2	8
42	было бы	5	8
43	в виду	4	8
44	есть только	2	8
45	ясно что	6	8
46	по себе	7	8
47	как раз	13	8
48	все же	7	8
49	казалось бы	4	7
50	в конце	4	7
51	этом случае	2	7
52	совсем не	2	7
53	не является	2	7
54	есть нечто	3	7
55	все эти	2	7
56	в его	4	7
57	конце концов	2	7
58	так и	3	7
59	так как	9	7
60	мы не	3	7
61	с другой	9	6
62	что все	6	6
63	можно сказать	2	6
64	ни в	3	6
65	о чем	4	6
66	был бы	5	6
67	и т	7	6
68	т д	3	6
69	в то	2	6
70	когда мы	6	6
71	не существует	3	6
72	на то	17	6
73	есть не	4	6
74	же самое	5	6
75	и для	6	6
76	мы можем	7	6
77	но в	5	6
78	как будто	6	6
79	в частности	4	5
80	есть то	2	5
81	или иной	2	5
82	в самом	14	5
83	той или	2	5
84	данном случае	3	5
85	с этим	2	5
86	содержания и	4	5
87	с одной	12	5
88	так же	13	5
89	и на	3	5
90	между собой	2	5
91	и все	4	5
92	этом смысле	2	5
93	уже давно	4	5
94	как и	6	5
95	связи с	2	5
96	указывает на	4	5
97	то же	7	5
98	как мы	5	5
99	одной стороны	12	5
100	другой стороны	5	5
101	можно было	3	5
102	в себе	5	5
103	и это	8	5
104	не могут	3	4
105	что если	6	4
106	и есть	5	4
107	в этих	3	4
108	в своем	6	4
109	в отношении	2	4
110	эта теория	5	4
111	что на	3	4
112	и как	7	4
113	не можем	4	4
114	это значит	2	4
115	и той	2	4
116	и следовательно	2	4
117	как бы	19	4
118	и тем	6	4
119	до тех	2	4
120	что она	6	4
121	все это	2	4
122	и только	3	4
123	таким образом	20	4
124	но только	3	4
125	заключается в	8	4
126	а в	4	4
127	этой теории	2	4
128	в результате	4	4
129	и здесь	6	4
130	тем что	6	4
131	если бы	11	4
132	представить себе	2	4
133	что он	17	4
134	стороны и	4	4
135	на первый	2	4
136	но не	7	4
137	что при	3	4
138	тех пор	2	4
139	до сих	5	4
140	тот же	3	4
141	и о	3	4
142	гораздо более	2	4
143	сих пор	5	4
144	и самый	2	4
145	на самом	2	4
146	самом деле	8	4
147	в каком	3	4
148	как только	4	3
149	уже в	6	3
150	в нашем	2	3
151	тому что	8	3
152	из этих	3	3
153	первый план	3	3
154	вопрос о	3	3
155	к тому	8	3
156	и можно	2	3
157	нас не	2	3
158	мы все	6	3
159	что они	5	3
160	в нашей	2	3
161	несмотря на	5	3
162	и если	6	3
163	мы уже	6	3
164	один из	5	3
165	но мы	2	3
166	то это	4	3
167	в целом	5	3
168	в их	3	3
169	для этого	9	3
170	от нас	2	3
171	при этом	8	3
172	и наконец	3	3
173	не знает	2	3
174	в своих	5	3
175	иное как	2	3
176	в основе	7	3
177	что иное	2	3
178	о котором	6	3
179	мы должны	3	3
180	могли бы	4	3
181	и ни	2	3
182	бы в	5	3
183	это будет	2	3
184	с которой	2	3
185	с тем	8	3
186	только не	5	3
187	по этому	5	3
188	не что	2	3
189	и к	4	3
190	о которых	2	3
191	для нашей	2	3
192	и того	2	3
193	это и	2	3
194	одна из	3	3
195	по самому	2	3
196	на том	2	3
197	если же	2	3
198	внимание на	4	3
199	все равно	2	3
200	с самого	3	3
201	для того	20	3
202	это только	3	3
203	он является	2	2
204	перед нами	2	2
205	самого начала	3	2
206	одним и	3	2
207	мы могли	4	2
208	в той	3	2
209	не в	8	2
210	в нее	2	2
211	но все	2	2
212	что с	6	2
213	по поводу	3	2
214	и мы	16	2
215	из которых	4	2
216	себе и	2	2
217	как они	2	2
218	в него	4	2
219	в зависимости	6	2
220	друг к	4	2
221	в состоянии	3	2
222	нам кажется	2	2
223	при таком	3	2
224	друг от	2	2
225	сводится к	5	2
226	отличается от	2	2
227	совершенно правильно	2	2
228	что оно	6	2
229	и хотя	2	2
230	или в	6	2
231	должно быть	2	2
232	как на	11	2
233	само по	2	2
234	в ней	4	2
235	точки зрения	7	2
236	что всякое	4	2
237	говорится о	2	2
238	это в	3	2
239	бы мы	3	2
240	думается что	3	2
241	в них	4	2
242	сами по	2	2
243	бы его	2	2
244	заставляет нас	3	2
245	с и	5	2
246	об этом	3	2
247	и при	2	2
248	зависимости от	7	2
249	ли мы	2	2
250	в качестве	2	2
251	если я	2	2
252	мысль о	4	2
253	от друга	2	2
254	это совершенно	2	2
255	по преимуществу	2	2
256	он не	3	2
257	еще в	2	2
258	каждый элемент	2	2
259	что и	3	2
260	во всех	2	2
261	к другу	4	2
262	вместе с	12	2
263	быть и	2	2
264	совершенно не	6	2
265	этому поводу	4	2
266	одной и	2	2
267	того чтобы	20	2
268	что их	2	2
269	той же	3	2
270	является в	2	2
271	из самых	2	2
272	из этого	2	2
273	идет речь	3	2
274	и поэтому	3	2
