N	2gram	Propp_Isto_4	Problema
1	и не	9	28
2	не только	15	24
3	только в	3	23
4	в виде	2	22
5	вовсе не	4	21
6	в том	3	20
7	и в	26	20
8	ни в	2	17
9	не просто	4	16
10	все эти	3	16
11	то что	16	15
12	потому что	6	15
13	у нас	2	14
14	было бы	2	14
15	но и	12	14
16	перед нами	3	13
17	не в	5	13
18	даже и	2	13
19	не есть	2	12
20	в себе	2	12
21	том что	3	12
22	по себе	2	11
23	не менее	2	10
24	тем не	2	10
25	в качестве	7	10
26	так и	10	10
27	и его	10	10
28	при помощи	10	10
29	может быть	14	9
30	все это	2	9
31	и даже	4	9
32	в этом	7	9
33	содержит в	2	8
34	если бы	2	8
35	что он	10	8
36	таким образом	10	8
37	и все	2	8
38	но в	5	8
39	с другой	4	7
40	это не	5	7
41	есть в	2	7
42	еще не	6	7
43	такого рода	2	7
44	и тем	2	7
45	то же	8	7
46	а не	6	7
47	сказать что	2	7
48	и с	5	7
49	здесь не	4	7
50	хотя бы	2	7
51	об этом	7	6
52	так что	2	6
53	а также	3	6
54	для нас	3	6
55	как и	7	6
56	но это	3	6
57	что здесь	7	6
58	при этом	3	6
59	другой стороны	4	6
60	в данном	3	6
61	же самое	2	6
62	мы имеем	7	6
63	но не	5	5
64	хотя и	2	5
65	в нем	2	5
66	и если	3	5
67	вместе с	6	5
68	данном случае	3	5
69	как в	7	5
70	так же	18	5
71	не может	6	5
72	так как	9	5
73	уже не	5	5
74	или в	3	5
75	в этих	7	5
76	о том	4	5
77	уже в	2	4
78	с тем	2	4
79	и есть	2	4
80	и во	2	4
81	в одном	5	4
82	это и	5	4
83	в этой	2	4
84	указывает на	4	4
85	в своей	4	4
86	что она	3	4
87	как бы	3	4
88	не имеет	3	4
89	и т	27	4
90	же в	3	4
91	и только	5	4
92	тут и	2	4
93	с этим	2	4
94	а в	8	4
95	живое существо	2	4
96	в связи	2	3
97	и более	3	3
98	в мифе	2	3
99	это уже	2	3
100	точно так	5	3
101	с собой	5	3
102	как мы	5	3
103	здесь мы	2	3
104	и как	5	3
105	но все	5	3
106	связи с	3	3
107	в истории	2	3
108	конечно не	2	3
109	между прочим	2	3
110	в его	5	3
111	то это	5	3
112	что и	9	3
113	что в	14	3
114	другими словами	2	3
115	дело не	2	3
116	в своем	2	3
117	т д	24	3
118	является и	3	3
119	всякого рода	3	3
120	из которых	5	3
121	что мы	3	3
122	к нему	6	3
123	тут же	2	3
124	и на	2	3
125	тем что	5	3
126	из них	2	3
127	имеем в	2	3
128	в другом	5	3
129	мы должны	5	3
130	как это	3	3
131	в области	2	3
132	мы можем	6	3
133	этого не	2	2
134	в частности	2	2
135	однако в	2	2
136	другом случае	2	2
137	ему в	2	2
138	что они	6	2
139	не что	3	2
140	говорит что	2	2
141	том как	2	2
142	здесь на	2	2
143	одном случае	3	2
144	что это	2	2
145	на его	3	2
146	он не	7	2
147	относится к	3	2
148	все же	9	2
149	себя в	2	2
150	не к	2	2
151	говорит о	2	2
152	а именно	3	2
153	на земле	3	2
154	но эта	4	2
155	совершенно ясно	2	2
156	и что	5	2
157	мы здесь	2	2
158	и он	3	2
159	только что	3	2
160	и по	5	2
161	есть только	3	2
162	в других	2	2
163	с ними	5	2
164	то мы	2	2
165	в человеческом	4	2
166	что иное	3	2
167	и то	6	2
168	во всем	3	2
169	во все	2	2
170	но этот	2	2
171	его в	9	2
172	к своему	3	2
173	мы читаем	2	2
174	иное как	3	2
