N	2gram	Vygotskiy__5	Problemy
1	и в	16	34
2	и не	12	29
3	как бы	5	27
4	что он	25	23
5	в его	11	22
6	может быть	9	19
7	в нем	7	19
8	не может	18	19
9	как и	8	18
10	но в	6	16
11	все это	2	16
12	и его	3	16
13	в этом	25	16
14	и с	3	15
15	прежде всего	3	15
16	что я	2	15
17	он не	8	15
18	то же	8	14
19	к нему	3	14
20	самом деле	3	13
21	для него	5	13
22	но и	6	12
23	и к	2	12
24	потому что	21	12
25	в то	5	12
26	вовсе не	2	11
27	в сущности	13	11
28	то что	26	11
29	не только	16	10
30	в отношении	9	9
31	не в	6	9
32	а не	10	9
33	самого начала	5	8
34	никогда не	5	8
35	себя и	2	8
36	с самого	5	8
37	в самом	4	8
38	так же	15	8
39	точки зрения	18	8
40	с ним	5	8
41	в другом	6	8
42	я не	2	7
43	что в	16	7
44	и даже	2	7
45	все же	3	7
46	как мы	10	7
47	как будто	2	7
48	что они	5	6
49	в пределах	4	6
50	отношение к	11	6
51	что у	2	6
52	не знает	5	6
53	и на	6	6
54	отношению к	12	6
55	так и	7	6
56	только в	10	6
57	это не	4	5
58	и от	2	5
59	к тому	6	5
60	так что	4	5
61	но все	2	5
62	и что	12	5
63	того что	16	5
64	в целом	4	5
65	из них	2	5
66	по отношению	12	5
67	таким образом	19	5
68	а в	3	5
69	мы должны	8	5
70	с тем	3	5
71	в одном	3	5
72	на протяжении	2	5
73	что и	3	5
74	ни одного	2	5
75	хотя бы	5	5
76	во всяком	2	5
77	в чем	3	5
78	на вопрос	5	4
79	друг другу	2	4
80	с другой	4	4
81	что все	6	4
82	но это	3	4
83	на этом	3	4
84	у него	6	4
85	при этом	4	4
86	на его	2	4
87	его отношение	2	4
88	отношением к	2	4
89	все эти	4	4
90	но как	3	4
91	его в	2	4
92	так как	16	4
93	если бы	8	4
94	но не	10	4
95	еще не	4	4
96	с таким	3	4
97	внутренней речи	7	4
98	как в	5	4
99	только на	2	4
100	все равно	2	4
101	с точки	9	4
102	тем что	5	4
103	он в	3	4
104	ничего не	5	4
105	вместе с	4	4
106	не менее	3	3
107	в такой	5	3
108	в том	18	3
109	такой же	4	3
110	знает что	2	3
111	что с	5	3
112	до конца	3	3
113	в виду	2	3
114	в котором	2	3
115	мы видели	3	3
116	жизни и	2	3
117	другой стороны	2	3
118	его и	3	3
119	к одному	2	3
120	должно быть	8	3
121	их в	2	3
122	говорит он	2	3
123	в ней	2	3
124	но он	7	3
125	говорить о	3	3
126	во всем	2	3
127	в высшей	2	3
128	как он	6	3
129	бы в	4	3
130	своего собственного	2	3
131	поэтому он	2	3
132	сознания и	2	3
133	внутренняя речь	7	3
134	по себе	7	3
135	том что	15	3
136	по своему	3	3
137	между тем	3	3
138	еще в	3	3
139	в своей	2	3
140	только что	5	3
141	а с	2	3
142	как я	3	3
143	и как	3	3
144	и то	4	3
145	функции в	3	3
146	высшей степени	2	3
147	сама по	4	2
148	тому что	5	2
149	столь же	2	2
150	вообще не	4	2
151	с этой	4	2
152	именно потому	2	2
153	вопрос о	12	2
154	на всю	2	2
155	этом случае	3	2
156	мы знаем	3	2
157	мы и	5	2
158	друг с	7	2
159	совпадает с	2	2
160	не является	5	2
161	он может	3	2
162	в этот	2	2
163	тому чтобы	4	2
164	в своем	5	2
165	что оно	6	2
166	те же	2	2
167	но только	2	2
168	как на	3	2
169	с этим	3	2
170	на который	2	2
171	о том	8	2
172	с которыми	2	2
173	на нее	2	2
174	сказать что	13	2
175	как она	3	2
176	к которому	4	2
177	для его	2	2
178	в них	2	2
179	он должен	5	2
180	лежит в	2	2
181	в жизни	2	2
182	не с	2	2
183	точек зрения	4	2
184	которых он	2	2
185	говорит о	3	2
186	и того	3	2
187	мысль что	4	2
188	это и	3	2
189	то в	3	2
190	того же	7	2
191	с другом	7	2
192	тот же	5	2
193	было бы	10	2
194	со всеми	2	2
195	за пределы	4	2
196	во всех	2	2
197	и потому	2	2
198	но этот	2	2
199	благодаря этому	2	2
200	когда он	2	2
201	находится в	2	2
202	в отличие	2	2
203	тому же	2	2
204	еще более	5	2
205	но с	2	2
206	в той	6	2
207	речи в	6	2
208	что значит	3	2
209	в которой	5	2
210	той же	4	2
211	тому как	4	2
212	между двумя	3	2
213	не то	4	2
214	подобно тому	4	2
215	показать что	3	2
216	для другого	2	2
217	этими двумя	2	2
218	отличие от	2	2
219	о чем	2	2
