N	2gram	Voloshinov_1	KulturaY
1	в том	6	30
2	и в	19	24
3	том что	3	21
4	что в	4	17
5	того чтобы	5	17
6	для того	4	16
7	и пр	12	15
8	было бы	4	15
9	в этом	16	14
10	точки зрения	34	14
11	может быть	26	13
12	языка в	14	12
13	все же	8	12
14	таким образом	17	12
15	в его	6	12
16	и не	26	12
17	не в	5	11
18	только в	9	11
19	вовсе не	5	10
20	в самом	10	10
21	у нас	2	10
22	не только	8	10
23	хотя бы	5	10
24	если бы	2	9
25	то что	8	9
26	прежде всего	13	9
27	язык как	7	9
28	отношению к	2	9
29	самом деле	10	9
30	того что	3	9
31	с точки	20	9
32	о том	2	9
33	так как	2	9
34	языка и	13	8
35	по отношению	3	8
36	в языке	4	8
37	то же	7	8
38	а не	7	8
39	как раз	2	8
40	тем что	2	8
41	о языке	8	8
42	не менее	4	7
43	с другой	5	7
44	связи с	11	7
45	в качестве	2	7
46	история языка	2	7
47	как бы	15	7
48	что язык	2	7
49	не может	24	7
50	с помощью	6	7
51	бы в	2	7
52	в области	3	7
53	так и	11	7
54	однако не	2	6
55	в какой	3	6
56	именно в	5	6
57	что он	2	6
58	зависимости от	2	6
59	при этом	8	6
60	что такое	2	6
61	в ней	4	6
62	язык есть	4	6
63	но и	8	6
64	что же	4	6
65	все это	3	6
66	другой стороны	6	6
67	можно было	2	6
68	все эти	7	6
69	в которой	3	6
70	к тому	2	5
71	языка как	17	5
72	еще не	4	5
73	что не	2	5
74	всяком случае	2	5
75	истории языка	2	5
76	целый ряд	3	5
77	этом отношении	3	5
78	в виду	2	5
79	язык в	4	5
80	не просто	2	5
81	к языку	2	5
82	а в	4	5
83	и его	19	5
84	рядом с	5	5
85	в результате	9	5
86	во всяком	5	5
87	между тем	3	5
88	речи и	3	5
89	xix века	3	5
90	так сказать	6	5
91	и с	2	5
92	в частности	2	4
93	переход от	4	4
94	и потому	5	4
95	в нем	10	4
96	иными словами	2	4
97	того же	6	4
98	в пределах	6	4
99	из них	3	4
100	на язык	3	4
101	это и	3	4
102	речи в	3	4
103	что и	2	4
104	не есть	3	4
105	тем не	2	4
106	сих пор	8	4
107	до сих	8	4
108	как в	4	4
109	с этим	4	4
110	следует что	3	4
111	langue и	2	4
112	в науке	6	4
113	так же	7	4
114	и на	4	4
115	в данном	4	4
116	из этих	2	4
117	и является	2	4
118	слова и	3	4
119	там где	2	4
120	смысле этого	3	3
121	ясно что	5	3
122	этом смысле	2	3
123	его к	2	3
124	или иной	3	3
125	можно сказать	3	3
126	сводится к	3	3
127	в лингвистике	4	3
128	в первом	3	3
129	свою очередь	2	3
130	что слово	4	3
131	в свою	2	3
132	в сущности	3	3
133	не имеют	3	3
134	этого слова	2	3
135	слова как	7	3
136	в котором	3	3
137	по мере	2	3
138	в истории	3	3
139	тому что	2	3
140	в своем	2	3
141	в связи	7	3
142	не было	3	3
143	есть лишь	2	3
144	и даже	2	3
145	и он	2	3
146	в таком	2	3
147	должно быть	2	3
148	той же	2	3
149	социального общения	12	3
150	должна быть	2	3
151	и здесь	6	3
152	языку как	5	3
153	языка не	2	3
154	то мы	2	3
155	нуждается в	3	3
156	в себе	2	3
157	науки о	4	3
158	не все	2	2
159	и более	2	2
160	для них	2	2
161	и есть	3	2
162	никогда не	2	2
163	отсюда следует	2	2
164	с этой	2	2
165	не является	4	2
166	одного и	5	2
167	и все	5	2
168	что все	2	2
169	в каждом	7	2
170	на самом	3	2
171	не могут	3	2
172	вопрос о	4	2
173	по себе	4	2
174	быть в	2	2
175	так называемая	4	2
176	если мы	11	2
177	в смысле	6	2
178	слова но	2	2
179	к своему	2	2
180	в то	3	2
181	этом случае	3	2
182	и того	6	2
183	как и	12	2
184	и как	3	2
185	но все	3	2
186	и при	3	2
187	в большинстве	3	2
188	формы в	2	2
189	же время	3	2
190	социальной жизни	3	2
191	тот же	4	2
192	общения и	5	2
193	конечно не	5	2
194	в своей	3	2
195	по преимуществу	5	2
196	одним из	2	2
197	же и	2	2
198	но если	2	2
199	в контексте	8	2
200	языковых форм	5	2
201	себе и	2	2
202	подойти к	2	2
203	школы и	2	2
204	ни в	2	2
205	бы и	2	2
206	он не	3	2
207	и для	11	2
208	в слове	10	2
209	лишь в	9	2
210	во втором	2	2
211	должны быть	3	2
212	на этот	3	2
213	между ними	4	2
214	не имеет	3	2
215	или в	2	2
216	или иначе	2	2
217	не столько	4	2
218	от этого	2	2
219	как с	2	2
220	в каком	3	2
221	во все	2	2
222	до конца	5	2
223	ничего не	6	2
224	но в	7	2
