N	2gram	Vygotskiy__1	Problemy
1	и в	31	34
2	и не	16	29
3	как бы	5	27
4	что он	7	23
5	в его	6	22
6	может быть	22	19
7	в нем	2	19
8	не может	17	19
9	и все	5	19
10	как и	16	18
11	но в	3	16
12	все это	8	16
13	и его	7	16
14	в этом	12	16
15	и с	2	15
16	прежде всего	4	15
17	что я	4	15
18	он не	3	15
19	то же	5	14
20	к нему	2	14
21	самом деле	9	13
22	т е	3	12
23	но и	2	12
24	и к	3	12
25	потому что	10	12
26	в то	5	12
27	вовсе не	6	11
28	в сущности	10	11
29	то что	32	11
30	на самом	2	11
31	не только	13	10
32	не в	11	9
33	а не	13	9
34	никогда не	8	8
35	себя и	2	8
36	в самом	11	8
37	и т	26	8
38	так же	12	8
39	точки зрения	15	8
40	с ним	2	8
41	что же	2	8
42	и для	5	8
43	слова в	3	7
44	что в	23	7
45	и даже	6	7
46	этого слова	4	7
47	все же	5	7
48	как мы	2	7
49	как будто	5	7
50	там где	4	7
51	что они	2	6
52	от себя	4	6
53	у меня	3	6
54	отношение к	2	6
55	что у	3	6
56	от него	2	6
57	так и	3	6
58	т п	16	6
59	в себе	4	6
60	только в	14	6
61	все время	4	5
62	что это	6	5
63	и от	2	5
64	в конце	3	5
65	к тому	4	5
66	так что	5	5
67	и что	8	5
68	того что	10	5
69	всяком случае	6	5
70	в целом	5	5
71	из них	2	5
72	таким образом	20	5
73	и вот	3	5
74	а в	6	5
75	и так	4	5
76	с тем	3	5
77	в одном	2	5
78	даже в	2	5
79	что и	13	5
80	и у	4	5
81	в слове	3	5
82	во всяком	8	5
83	в чем	2	5
84	на вопрос	2	4
85	с другой	5	4
86	что все	3	4
87	ни в	9	4
88	из его	3	4
89	но это	3	4
90	у него	4	4
91	при этом	19	4
92	как к	2	4
93	но как	2	4
94	его в	2	4
95	так как	18	4
96	если бы	6	4
97	как раз	2	4
98	этом смысле	2	4
99	но не	3	4
100	с таким	11	4
101	бы и	2	4
102	как в	9	4
103	только на	3	4
104	с точки	2	4
105	и это	3	4
106	ничего не	2	4
107	вместе с	8	4
108	не менее	2	3
109	уже в	3	3
110	в каждом	3	3
111	в такой	2	3
112	в том	30	3
113	такой же	2	3
114	совсем не	3	3
115	что с	2	3
116	до конца	6	3
117	хотя и	3	3
118	в него	2	3
119	в виду	4	3
120	в котором	4	3
121	есть только	2	3
122	мы видели	2	3
123	жизни и	3	3
124	другой стороны	5	3
125	его и	3	3
126	в одной	3	3
127	их в	2	3
128	нуждается в	3	3
129	во всем	3	3
130	как он	2	3
131	конце концов	3	3
132	бы в	2	3
133	под влиянием	3	3
134	и во	2	3
135	и другого	2	3
136	по себе	9	3
137	в ее	5	3
138	том что	16	3
139	между тем	4	3
140	наконец в	2	3
141	в своей	3	3
142	только что	2	3
143	и как	2	3
144	и то	2	3
145	далеко не	2	3
146	не было	3	2
147	сама по	2	2
148	мыслей и	2	2
149	тому что	4	2
150	столь же	4	2
151	с этой	4	2
152	та же	3	2
153	это в	2	2
154	вопрос о	3	2
155	она в	2	2
156	тем не	2	2
157	мы знаем	3	2
158	и если	4	2
159	в другой	2	2
160	например в	3	2
161	что такое	2	2
162	к другим	2	2
163	совпадает с	4	2
164	был бы	5	2
165	не является	5	2
166	один из	4	2
167	тому чтобы	3	2
168	я хотел	2	2
169	отличается от	2	2
170	в своем	3	2
171	и только	3	2
172	т д	8	2
173	что оно	3	2
174	те же	4	2
175	но только	3	2
176	как на	3	2
177	увидим что	2	2
178	отказаться от	2	2
179	тенденция к	2	2
180	в которых	3	2
181	с этим	3	2
182	что даже	2	2
183	о том	7	2
184	почти все	2	2
185	сказать что	7	2
186	как она	2	2
187	или как	2	2
188	смысле этого	2	2
189	отнюдь не	6	2
190	в них	2	2
191	в жизни	2	2
192	точек зрения	3	2
193	говорит о	2	2
194	мысль что	3	2
195	это и	3	2
196	должна была	2	2
197	того же	2	2
198	очень часто	4	2
199	ли это	2	2
200	тот же	2	2
201	было бы	6	2
202	когда она	2	2
203	мы увидим	4	2
204	со всеми	4	2
205	и потому	2	2
206	когда он	2	2
207	в отличие	3	2
208	тому же	3	2
209	уже не	2	2
210	к чему	2	2
211	зависимость от	2	2
212	в которой	4	2
213	той же	3	2
214	и без	2	2
215	тому как	7	2
216	не то	2	2
217	подобно тому	5	2
218	показать что	8	2
219	будто бы	2	2
220	отличие от	4	2
221	о чем	2	2
