N	2gram	Bakhtin_Pr_4	Analitik
1	в этом	16	18
2	и в	46	16
3	не только	14	16
4	так и	4	15
5	как и	12	14
6	в том	9	12
7	своего рода	4	12
8	но и	12	12
9	и не	27	12
10	том что	4	12
11	могут быть	2	10
12	как бы	19	10
13	при этом	5	10
14	а не	11	10
15	в пределах	10	9
16	лишь в	2	9
17	и даже	3	9
18	в этой	3	9
19	ничего не	2	9
20	то есть	40	9
21	в данном	2	8
22	и т.п	14	8
23	к тому	2	7
24	в себе	7	7
25	то что	4	7
26	особенно в	5	7
27	о том	5	7
28	с другой	3	6
29	в самом	9	6
30	в мире	3	6
31	и на	11	6
32	может быть	23	6
33	но в	6	6
34	и к	9	5
35	на себя	4	5
36	не менее	2	4
37	в своем	3	4
38	в конце	3	4
39	можно сказать	4	4
40	у него	5	4
41	уже не	4	4
42	не в	10	4
43	за пределы	5	4
44	но не	4	4
45	того же	3	4
46	для него	2	4
47	в сущности	7	4
48	и является	2	4
49	и тем	2	4
50	отношению к	5	4
51	во всех	5	4
52	как в	4	4
53	все это	6	4
54	как раз	7	4
55	по отношению	5	4
56	не может	19	4
57	на этом	3	4
58	и его	6	4
59	то же	6	4
60	хотя и	6	4
61	между двумя	3	4
62	точки зрения	11	4
63	только в	6	4
64	в себя	4	4
65	никогда не	6	3
66	на фоне	6	3
67	прежде всего	9	3
68	или иной	2	3
69	этого слова	2	3
70	так что	2	3
71	с самим	5	3
72	есть в	6	3
73	было бы	3	3
74	и сам	5	3
75	мы имеем	3	3
76	в центре	3	3
77	в речи	3	3
78	или в	8	3
79	той или	2	3
80	что и	3	3
81	себя внимание	2	3
82	в первой	2	3
83	в словах	4	3
84	в их	4	3
85	приводит к	4	3
86	только на	3	3
87	и одновременно	2	3
88	если бы	3	3
89	не знает	4	3
90	главного героя	2	3
91	можно было	2	3
92	а в	2	3
93	как мы	12	3
94	в результате	2	3
95	автора и	2	3
96	тем что	3	3
97	и т.д	3	3
98	бы в	3	3
99	и все	9	3
100	в общем	2	2
101	а как	2	2
102	в одном	11	2
103	от автора	2	2
104	этом смысле	2	2
105	вовсе не	9	2
106	из своих	2	2
107	по себе	7	2
108	на то	3	2
109	к своему	3	2
110	его как	2	2
111	знаю что	4	2
112	отличие от	3	2
113	по существу	3	2
114	том или	2	2
115	а то	3	2
116	все что	2	2
117	превращается в	4	2
118	же время	5	2
119	ведь это	3	2
120	что в	4	2
121	выходят за	2	2
122	она не	3	2
123	еще не	7	2
124	ведь и	5	2
125	в своей	3	2
126	в котором	5	2
127	с ее	3	2
128	себя в	3	2
129	и их	3	2
130	в отличие	3	2
131	вместе с	2	2
132	на него	3	2
133	другой стороны	3	2
134	языка и	2	2
135	отношения к	2	2
136	таким образом	4	2
137	здесь в	2	2
138	той же	3	2
139	еще более	3	2
140	те же	2	2
141	того и	2	2
142	этих случаях	2	2
143	на этот	2	2
144	и он	6	2
145	и для	3	2
146	с точки	9	2
147	высказывания и	2	2
148	голосов в	7	2
149	так же	3	2
150	и до	3	2
151	никак не	3	2
152	между тем	2	2
153	речи и	5	2
154	и во	3	2
155	он не	4	2
156	он и	4	2
157	о себе	5	2
158	в то	5	2
159	в его	9	2
160	в поэзии	2	2
161	в диалоге	3	2
162	в этих	4	2
163	в произведении	2	2
164	сказать что	2	2
165	с ним	2	2
