N	2gram	Bakhtin_Fr_4	Istorich
1	и в	29	26
2	так же	7	18
3	то что	4	16
4	не только	10	15
5	может быть	2	14
6	но и	9	12
7	что он	4	10
8	так и	11	10
9	таким образом	20	10
10	и его	8	10
11	все же	3	9
12	и не	16	9
13	его в	9	9
14	так как	7	9
15	то же	10	8
16	в этих	2	7
17	превращается в	3	7
18	во время	10	7
19	как и	12	7
20	в качестве	3	7
21	он не	3	7
22	как в	2	7
23	их в	2	7
24	в этом	11	7
25	что здесь	3	7
26	в дальнейшем	3	6
27	мы видим	3	6
28	что они	2	6
29	еще не	4	6
30	мы видели	7	6
31	не может	2	6
32	к нему	3	6
33	и то	2	6
34	мы можем	3	6
35	как он	2	6
36	у него	5	5
37	и как	3	5
38	это не	5	5
39	к этому	2	5
40	это и	5	5
41	но не	2	5
42	на нем	2	5
43	в его	8	5
44	и у	2	5
45	мы уже	10	5
46	и др	4	5
47	как мы	10	5
48	уже не	2	5
49	и по	5	5
50	с ними	3	5
51	и с	9	5
52	тем что	4	5
53	и здесь	3	5
54	но в	12	5
55	с другой	4	4
56	вовсе не	9	4
57	в доме	3	4
58	в своей	5	4
59	другой стороны	3	4
60	здесь не	3	4
61	и даже	3	4
62	дает нам	2	4
63	но он	6	4
64	о том	2	4
65	в числе	2	4
66	перед нами	4	3
67	части тела	4	3
68	в другой	2	3
69	что у	3	3
70	в одной	2	3
71	в образе	4	3
72	на котором	2	3
73	в том	7	3
74	а затем	3	3
75	том что	3	3
76	и других	3	3
77	его к	2	3
78	но это	4	3
79	и при	2	3
80	при этом	3	3
81	связанные с	4	3
82	и другие	2	3
83	мы увидим	2	3
84	на его	2	3
85	как бы	8	3
86	все эти	9	3
87	а также	2	3
88	но мы	2	3
89	не на	2	3
90	о природе	2	3
91	всякого рода	2	3
92	не мог	2	3
93	между ними	2	3
94	или в	2	3
95	связан с	4	3
96	связи с	2	3
97	только в	2	3
98	там где	3	3
99	о чем	2	3
100	связана с	4	2
101	уже в	2	2
102	что образ	3	2
103	связанных с	2	2
104	и есть	4	2
105	никогда не	2	2
106	в фольклоре	2	2
107	его и	2	2
108	это же	2	2
109	в своем	3	2
110	формы и	2	2
111	и все	13	2
112	а как	2	2
113	с помощью	4	2
114	представлений о	2	2
115	ни в	2	2
116	что я	2	2
117	есть в	2	2
118	на этом	2	2
119	есть и	4	2
120	и тот	2	2
121	конечно не	4	2
122	между прочим	2	2
123	в частности	3	2
124	хотя и	2	2
125	по своей	3	2
126	видели как	3	2
127	в нем	5	2
128	себя в	2	2
129	другими словами	2	2
130	из них	6	2
131	вот как	2	2
132	и их	3	2
133	все это	4	2
134	что это	5	2
135	в других	2	2
136	на языке	3	2
137	и за	3	2
138	и они	3	2
139	и вот	3	2
140	имеется в	3	2
141	он становится	2	2
142	мы здесь	2	2
143	того что	3	2
144	понятно почему	2	2
145	он стал	2	2
146	и на	11	2
147	не случайно	3	2
148	сказать что	5	2
149	даже и	2	2
150	в себе	3	2
151	в этой	13	2
152	но этот	2	2
153	в особенности	2	2
154	и этим	2	2
