N	2gram	Bakhtin_Fr_7	formyVre
1	и в	41	50
2	то есть	20	33
3	в романе	7	32
4	в этом	15	25
5	в нем	7	24
6	человека в	2	17
7	и его	9	16
8	в литературе	2	16
9	прежде всего	11	15
10	и не	7	14
11	как мы	11	14
12	вовсе не	7	13
13	в его	12	13
14	по существу	8	12
15	так и	10	12
16	может быть	4	11
17	таким образом	19	11
18	мы уже	12	11
19	то же	13	11
20	и как	2	10
21	но в	8	10
22	в конце	8	9
23	в том	11	9
24	же время	9	9
25	и др	2	9
26	в особенности	2	9
27	все эти	13	9
28	в то	10	9
29	не только	5	9
30	с его	2	9
31	роль в	2	9
32	ничего не	4	9
33	и их	3	8
34	но и	9	8
35	и на	4	8
36	как и	14	8
37	того же	3	8
38	жизни и	3	8
39	ни в	6	8
40	не было	3	7
41	и во	2	7
42	так сказать	3	7
43	это не	6	6
44	например в	3	6
45	с ее	3	6
46	в их	3	6
47	не может	3	6
48	так же	5	6
49	в результате	2	6
50	так как	3	6
51	у него	6	6
52	с этим	2	6
53	и все	14	6
54	во всех	3	6
55	то что	8	6
56	время в	2	6
57	как в	5	6
58	что в	9	5
59	и другие	3	5
60	в образе	4	5
61	не в	9	5
62	и до	6	5
63	до нас	5	5
64	в связи	2	5
65	в разных	2	5
66	точки зрения	5	5
67	превращения в	2	5
68	но все	4	5
69	еще не	2	5
70	он не	4	5
71	отношению к	2	5
72	и у	5	5
73	том числе	4	4
74	в своем	9	4
75	характерно что	2	4
76	кроме того	3	4
77	до конца	2	4
78	здесь на	2	4
79	на этой	4	4
80	все это	10	4
81	влияние на	4	4
82	не имеет	3	4
83	потому что	5	4
84	и с	4	4
85	в ней	5	4
86	пространства и	2	4
87	исторического времени	2	4
88	в них	7	4
89	в процессе	2	4
90	и т.п	9	4
91	жизнь и	2	4
92	в той	3	4
93	том что	4	4
94	и для	5	4
95	и то	2	4
96	только в	6	4
97	и это	5	4
98	например у	2	3
99	в этих	2	3
100	в отношении	3	3
101	к тому	2	3
102	связаны с	2	3
103	при этом	3	3
104	хотя и	4	3
105	в виду	4	3
106	здесь нет	2	3
107	мира в	4	3
108	со всеми	2	3
109	в форме	3	3
110	по отношению	2	3
111	этом отношении	2	3
112	именно в	2	3
113	и других	2	3
114	а в	5	3
115	и те	3	3
116	их в	2	3
117	его в	3	3
118	в одном	3	3
119	поэтому и	3	3
120	не знает	3	3
121	и образ	2	3
122	к этому	5	3
123	есть не	2	3
124	время здесь	2	3
125	же в	2	3
126	уже говорили	4	3
127	в качестве	9	3
128	одно и	2	3
129	одной из	2	3
130	в сущности	4	3
131	и потому	3	3
132	и времени	2	3
133	что и	5	3
134	вместе с	5	3
135	только на	2	3
136	во всей	2	3
137	еще более	2	3
138	во времени	2	3
139	а не	2	3
140	мы не	2	3
141	мы видим	6	3
142	или в	2	3
143	нас в	3	3
144	во всяком	2	3
145	и ее	2	3
146	в себе	11	3
147	все его	3	3
148	место в	4	2
149	уже в	5	2
150	совсем не	3	2
151	никогда не	2	2
152	в течение	2	2
153	он только	2	2
154	никто не	10	2
155	что все	2	2
156	правда не	2	2
157	а только	2	2
158	с самого	2	2
159	историческое время	2	2
160	есть в	6	2
161	числе и	2	2
162	в свою	3	2
163	момент в	4	2
164	для него	6	2
165	xvii века	2	2
166	к жизни	4	2
167	и исторического	2	2
168	места в	2	2
169	отношение к	2	2
170	на них	3	2
171	с помощью	6	2
172	того что	2	2
173	и по	3	2
174	рядом с	4	2
175	не осталось	2	2
176	в которых	2	2
177	также и	2	2
178	в более	4	2
179	но он	4	2
180	и еще	2	2
181	отсюда и	2	2
182	все то	3	2
183	как он	2	2
184	здесь только	2	2
185	с ним	2	2
186	и момент	2	2
187	для всех	2	2
188	здесь и	2	2
189	же что	2	2
190	его целом	2	2
191	и к	5	2
192	в чем	2	2
193	одна из	4	2
194	во все	2	2
195	на другой	2	2
196	и может	2	2
197	было бы	4	2
198	в это	3	2
199	этот образ	2	2
200	так называемый	2	2
201	а также	2	2
202	оно не	2	2
203	в своей	3	2
204	как бы	7	2
205	весьма часто	2	2
206	всего этого	2	2
207	оказывается что	3	2
208	уже не	2	2
209	в значительной	2	2
210	и эта	3	2
211	с точки	3	2
212	в которой	2	2
213	той же	3	2
214	у них	2	2
215	в данном	2	2
216	от этого	3	2
217	тем что	3	2
218	выражение в	3	2
219	ту же	2	2
220	далеко не	2	2
221	дело в	2	2
222	здесь как	2	2
223	но по	2	2
