N	2gram	Bakhtin_Pr_1	Problemy
1	и не	34	31
2	и в	23	29
3	в его	24	24
4	может быть	21	24
5	а не	20	22
6	в этом	25	22
7	как бы	28	19
8	в нем	20	19
9	точки зрения	21	19
10	для него	15	18
11	у достоевского	24	16
12	не только	13	15
13	то что	18	15
14	не как	12	14
15	но и	11	14
16	и его	13	14
17	то же	10	14
18	рядом с	13	14
19	в пределах	9	13
20	уже не	8	13
21	с точки	15	13
22	романа достоевского	14	12
23	достоевского не	11	12
24	как и	8	12
25	о себе	9	12
26	мир достоевского	11	12
27	роман достоевского	11	12
28	точка зрения	7	12
29	достоевского в	19	12
30	не может	11	12
31	таким образом	11	12
32	в одном	9	10
33	этом смысле	9	10
34	в самом	8	10
35	из подполья	11	10
36	в то	10	10
37	только в	8	10
38	видения и	8	10
39	героя и	5	10
40	там где	6	10
41	с его	6	9
42	это не	10	9
43	себе самом	6	9
44	все же	5	9
45	в романе	11	9
46	но не	8	9
47	же время	7	9
48	о нем	11	9
49	одного сознания	4	9
50	все эти	8	9
51	идеи в	7	9
52	достоевского как	12	9
53	в единство	5	9
54	если бы	10	9
55	в каждом	8	8
56	романов достоевского	12	8
57	в своем	8	8
58	до конца	5	8
59	по себе	7	8
60	что он	10	8
61	герой достоевского	6	8
62	что в	8	8
63	творчества достоевского	7	8
64	самого героя	8	8
65	отношению к	11	8
66	последнее слово	9	8
67	как не	4	8
68	в своей	11	8
69	по отношению	11	8
70	потому что	12	8
71	авторского слова	7	8
72	в том	11	8
73	его самосознания	8	8
74	о достоевском	12	7
75	слово о	2	7
76	слово героя	6	7
77	мире достоевского	5	7
78	прежде всего	7	7
79	вовсе не	8	7
80	а как	6	7
81	романе достоевского	9	7
82	том что	9	7
83	не в	6	7
84	лишь как	5	7
85	и изображения	4	7
86	она не	5	7
87	за пределы	6	7
88	самого автора	6	7
89	полифонического романа	17	7
90	зрения на	8	7
91	так и	10	7
92	в форме	6	7
93	достоевского и	12	7
94	входит в	2	7
95	художественного видения	12	7
96	и как	8	7
97	а в	7	7
98	с другими	7	7
99	и на	10	7
100	в себе	5	7
101	мира и	7	7
102	в романах	7	7
103	но в	4	7
104	многопланность и	6	6
105	произведений достоевского	7	6
106	все это	7	6
107	полифонический роман	9	6
108	точку зрения	4	6
109	в одной	4	6
110	в конце	5	6
111	в кругозор	6	6
112	не могут	6	6
113	его целом	5	6
114	изображения и	4	6
115	выражение в	4	6
116	сливается с	2	6
117	достоевский в	7	6
118	его героев	5	6
119	в целом	4	6
120	несмотря на	6	6
121	к нему	3	6
122	одним из	8	6
123	в единстве	7	6
124	был бы	5	6
125	самого достоевского	6	6
126	что она	2	6
127	как в	6	6
128	как раз	4	6
129	достоевского но	8	6
130	в самой	7	6
131	самом деле	5	6
132	в мире	7	6
133	менее всего	4	6
134	так же	6	6
135	на мир	8	6
136	говорит он	8	6
137	в разрезе	5	6
138	этого мира	4	6
139	его в	4	6
140	и потому	3	6
141	так как	7	6
142	монологического типа	4	5
143	перед нами	4	5
144	сознания и	3	5
145	должна быть	2	5
146	именно в	6	5
147	романах достоевского	6	5
148	самосознания в	5	5
149	обычного типа	3	5
150	же что	2	5
151	творчество достоевского	3	5
152	было бы	6	5
153	нашего тезиса	8	5
154	но все	4	5
155	сочетается с	3	5
156	более того	3	5
157	зависимости от	3	5
158	литературы о	6	5
159	самосознание как	4	5
160	еще не	5	5
161	это и	9	5
162	построения романа	5	5
163	в сущности	5	5
164	дело идет	6	5
165	и о	3	5
166	у него	6	5
167	он не	4	5
168	героя не	5	5
169	в зависимости	3	5
170	сознаний в	5	5
171	мысли и	2	5
172	не становится	5	5
173	сознаний с	4	5
174	одной плоскости	3	5
175	той же	6	5
176	миры героев	5	5
177	на самом	4	5
178	в творчестве	5	5
179	в драме	5	5
180	самосознание героя	5	5
181	художественного мира	5	5
182	мир и	6	5
183	конце концов	4	5
184	героя а	4	5
185	с их	5	5
186	во всяком	4	5
187	между тем	5	5
188	автора и	5	5
189	он и	5	5
190	сознание и	3	5
191	для достоевского	6	5
192	творчестве достоевского	5	5
193	и это	5	5
194	и противоречивость	5	5
195	с ним	6	5
196	ничего не	6	5
197	авторского сознания	5	5
198	произведениях достоевского	5	5
199	в плане	5	5
200	или как	5	5
201	мира в	6	5
202	утвердить чужое	4	4
203	поэтому и	2	4
204	все то	4	4
205	в результате	4	4
206	в едином	4	4
207	романа не	3	4
208	в плоскости	4	4
209	были бы	4	4
210	человек из	3	4
211	раз и	3	4
212	личности в	4	4
213	из одного	4	4
214	единого духа	4	4
215	что было	3	4
216	тем как	4	4
217	в литературе	3	4
218	является лишь	4	4
219	идет о	3	4
220	бы и	4	4
221	что и	5	4
222	эта особенность	4	4
223	с идеей	3	4
224	его как	5	4
225	достоевского говорит	4	4
226	самом и	3	4
227	должна была	4	4
228	в построении	5	4
229	художественной воли	3	4
230	основную особенность	4	4
231	ивана карамазова	5	4
232	но это	5	4
233	он умел	4	4
234	как предмет	3	4
235	и с	4	4
236	доминанта построения	2	4
237	и самого	4	4
238	не значит	2	4
239	даже в	2	4
240	чужое я	4	4
241	он есть	3	4
242	сознания не	3	4
243	в процессе	4	4
244	неслиянных сознаний	4	4
245	от того	2	4
246	в свете	3	4
247	не на	3	4
248	и для	3	4
249	не было	3	4
250	достоевского к	5	4
251	тем что	3	4
252	основной особенности	4	4
253	но эта	4	4
254	как же	3	4
255	как мы	5	4
256	они не	3	4
257	героя в	4	4
258	как объект	4	4
259	другого человека	4	4
260	и наконец	5	4
261	авторского замысла	2	4
262	их мирами	4	4
263	герой расина	4	4
264	их в	2	4
265	в основе	5	4
266	стиля и	3	4
267	в авторском	3	4
268	героя о	3	4
269	в этой	4	4
270	человека в	5	4
271	пределы одного	2	4
272	так сказать	3	4
273	но у	2	4
274	он знает	3	3
275	то чем	3	3
276	кругозор самого	3	3
277	материал и	2	3
278	уже в	5	3
279	от автора	3	3
280	я не	3	3
281	он сам	3	3
282	в человеке	6	3
283	художественного задания	2	3
284	авторском замысле	2	3
285	в другой	3	3
286	была бы	2	3
287	и несовместимейших	2	3
288	для его	3	3
289	другими сознаниями	3	3
290	никогда не	5	3
291	дано в	2	3
292	и одновременно	3	3
293	в них	3	3
294	они уже	3	3
295	сами по	3	3
296	литературе о	3	3
297	авторскому сознанию	2	3
298	с другой	2	3
299	художественного единства	3	3
300	в пространстве	3	3
301	романа в	4	3
302	не умеют	3	3
303	не разрушая	2	3
304	на материале	3	3
305	романа и	4	3
306	зрения монологического	3	3
307	как вы	2	3
308	герой как	2	3
309	есть то	3	3
310	бедного чиновника	3	3
311	мире в	3	3
312	такой образ	2	3
313	существенно и	3	3
314	таким же	2	3
315	монологического авторского	2	3
316	критической литературе	3	3
317	точек зрения	3	3
318	все в	6	3
319	ни в	3	3
320	только у	3	3
321	по существу	4	3
322	вопрос кто	3	3
323	героев в	2	3
324	как их	3	3
325	достоевского с	7	3
326	одна из	2	3
327	единство мира	3	3
328	материале произведений	3	3
329	достоевский не	5	3
330	художественного творчества	2	3
331	достоевского нет	3	3
332	все что	3	3
333	от характера	3	3
334	не дает	3	3
335	ни один	2	3
336	другой субъект	3	3
337	кроме того	3	3
338	но именно	4	3
339	внешнего мира	3	3
340	сознание в	3	3
341	как другой	3	3
342	по обычному	3	3
343	ним и	4	3
344	диалектического ряда	3	3
345	в произведениях	2	3
346	диалог в	2	3
347	наш тезис	2	3
348	мировоззрения автора	3	3
349	и понимания	3	3
350	сознаний и	3	3
351	пафоса личности	3	3
352	герои достоевского	3	3
353	лишь на	2	3
354	всяком случае	3	3
355	человека из	4	3
356	себе и	3	3
357	самосознание и	3	3
358	типа и	3	3
359	волевого акта	3	3
360	монологическое единство	3	3
361	объект а	3	3
362	личного стиля	3	3
363	оно не	2	3
364	эти миры	2	3
365	он может	3	3
366	в духе	3	3
367	с авторским	2	3
368	только то	3	3
369	разнороднейший материал	3	3
370	достоевского глубоко	3	3
371	особенность его	3	3
372	эту особенность	3	3
373	мировоззрения достоевского	3	3
374	вячеслав иванов	4	3
375	его романов	3	3
376	на него	2	3
377	сознанию героя	3	3
378	почвы и	3	3
379	в их	3	3
380	во времени	3	3
381	другой стороны	2	3
382	тому что	2	3
383	дантовском мире	3	3
384	как на	2	3
385	не во	3	3
386	мир в	2	3
387	становления единого	3	3
388	он стремится	3	3
389	на котором	2	3
390	достоевского было	3	3
391	точке зрения	2	3
392	этом отношении	5	3
393	например в	3	3
394	и построения	3	3
395	себе самому	3	3
396	в себя	3	3
397	приводит к	3	3
398	философского замысла	3	3
399	автора как	3	3
400	образ героя	4	3
401	и у	4	3
402	по достоевскому	2	3
403	художественная доминанта	4	3
404	монологического понимания	3	3
405	драматический диалог	3	3
406	идея как	2	3
407	друг друга	3	3
408	достоевского мы	4	3
409	до простой	3	3
410	этот принцип	3	3
411	произведения достоевского	2	3
412	отличается от	2	3
413	видения достоевского	4	3
414	его самосознание	3	3
415	мире а	2	3
416	предмет изображения	3	3
417	не из	2	3
418	здесь с	3	3
419	тому как	3	3
420	и здесь	3	3
421	ее как	2	3
422	единство романа	3	3
423	его творчества	7	3
424	в своих	2	3
425	все возможные	3	3
426	сказать что	5	3
427	порядка в	2	3
428	и тона	3	3
429	героя с	2	3
430	в вас	3	3
431	он в	2	3
432	само по	2	3
433	достоевский был	4	3
434	изображения в	3	3
435	сосуществование и	3	3
436	подобно тому	3	3
437	утверждение чужого	2	3
438	глубокое и	3	3
439	героев и	6	3
440	время не	2	3
441	этот мир	3	3
442	но как	3	3
443	за ним	2	3
444	художественная воля	2	3
445	по энгельгардту	3	3
446	мира достоевский	3	3
447	как будто	3	3
448	мы должны	2	3
449	мысль он	2	3
450	в мировоззрении	3	3
451	отношении к	2	3
452	карамазова и	4	3
453	сочетаются в	3	3
454	автора в	2	3
455	если же	2	3
456	принцип мировоззрения	3	3
457	в художественном	2	3
458	и самое	2	3
459	художественного построения	3	3
460	и этим	2	3
461	романного мира	3	3
462	в плоскость	3	3
463	достоевского становится	3	3
464	бы в	3	3
465	его художественного	4	3
466	из авторского	2	3
467	отношения к	2	3
468	особенности его	5	3
469	в мир	3	3
470	ты еси	3	3
471	его образа	4	3
472	в музыке	4	2
473	что хоть	2	2
474	сосредоточить в	2	2
475	отпечаток его	2	2
476	говорит аскольдов	2	2
477	лишь одним	2	2
478	на вопрос	2	2
479	в противоположность	3	2
480	его духа	2	2
481	он понимает	2	2
482	достоевский заставляет	2	2
483	и уже	3	2
484	для создания	3	2
485	самого начала	3	2
486	всеми своими	2	2
487	что герой	2	2
488	ведь только	2	2
489	не способны	2	2
490	данте и	2	2
491	всех этих	3	2
492	принцип его	2	2
493	не нарушает	2	2
494	совершенно иное	2	2
495	воля к	2	2
496	самой структуре	2	2
497	да ведь	2	2
498	действие романа	2	2
499	благодаря чему	2	2
500	представляется нам	2	2
501	единого диалектического	2	2
502	где видели	2	2
503	художественные проблемы	2	2
504	подходит к	4	2
505	несколько часов	2	2
506	звенья единого	2	2
507	чужих сознаний	2	2
508	герой становится	2	2
509	бы уже	2	2
510	себя и	2	2
511	планы романа	2	2
512	культурной традиции	2	2
513	множественность равноправных	2	2
514	однако в	2	2
515	по аскольдову	2	2
516	многопланности и	2	2
517	лентяй да	2	2
518	какие мы	2	2
519	нему и	2	2
520	каждое мнение	2	2
521	человек и	2	2
522	из черт	2	2
523	же романа	2	2
524	друг другу	2	2
525	значит конечно	2	2
526	точками зрения	2	2
527	в настоящем	3	2
528	поэтому в	2	2
529	к более	2	2
530	то ни	3	2
531	становится живым	2	2
532	кто он?	2	2
533	на ряд	2	2
