N	2gram	Bakhtin_Pr_3	Problema
1	то что	9	42
2	вовсе не	3	35
3	то есть	48	33
4	и в	53	32
5	и не	15	31
6	не менее	3	19
7	в этом	8	19
8	тем не	2	18
9	не только	4	17
10	потому что	5	16
11	а не	11	15
12	в себе	5	15
13	как бы	14	14
14	может быть	12	14
15	но в	5	14
16	и тем	2	13
17	в нем	10	13
18	сказать что	10	13
19	что в	2	12
20	том что	5	12
21	так и	6	12
22	и даже	2	11
23	также и	4	11
24	о том	2	11
25	так как	7	11
26	то же	6	10
27	прежде всего	15	10
28	нет ничего	2	10
29	ничего не	6	10
30	но не	5	9
31	в том	14	9
32	но и	7	9
33	по своему	6	9
34	еще не	5	9
35	в таком	2	9
36	и это	3	9
37	не может	2	8
38	все эти	9	8
39	и на	18	8
40	даже и	2	8
41	было бы	5	8
42	в своей	3	8
43	но это	3	8
44	и ее	6	8
45	никогда не	2	7
46	все это	8	7
47	в них	2	7
48	и все	10	7
49	что он	4	7
50	во всех	12	7
51	как мы	5	7
52	тем что	2	7
53	только в	4	7
54	здесь не	4	7
55	в конце	3	6
56	при этом	3	6
57	в самом	2	6
58	и если	3	6
59	хотя и	4	6
60	таким образом	6	6
61	это не	6	6
62	говорить о	2	6
63	его в	2	6
64	как это	2	6
65	в то	5	6
66	в его	8	6
67	перед нами	5	5
68	можно сказать	8	5
69	есть в	3	5
70	мы уже	5	5
71	мы должны	4	5
72	в сознании	2	5
73	и которые	2	5
74	тем более	2	5
75	действительности и	2	5
76	все равно	4	5
77	далеко не	2	5
78	казалось бы	3	4
79	именно в	2	4
80	не в	2	4
81	в дальнейшем	7	4
82	мы и	2	4
83	один из	6	4
84	в их	2	4
85	не было	4	4
86	а в	2	4
87	их в	2	4
88	в истории	3	4
89	как он	2	4
90	в литературе	5	4
91	литературы и	2	4
92	а также	4	4
93	как в	7	4
94	перейти к	2	4
95	и для	4	4
96	мы можем	5	4
97	в связи	2	4
98	и вообще	3	4
99	уже в	2	3
100	прежде чем	2	3
101	что это	2	3
102	в этих	5	3
103	с другой	2	3
104	здесь перед	2	3
105	более или	3	3
106	несмотря на	2	3
107	хотя бы	2	3
108	и уже	2	3
109	из них	4	3
110	и его	10	3
111	с этим	2	3
112	но он	2	3
113	точки зрения	4	3
114	с ним	2	3
115	и во	4	3
116	в жизни	8	3
117	в ее	3	3
118	как и	11	3
119	того же	2	3
120	есть и	2	3
121	здесь в	10	3
122	до сих	5	3
123	нужно сказать	2	3
124	он не	3	3
125	говорит о	2	3
126	быть и	2	3
127	сих пор	5	3
128	или менее	3	3
129	да и	2	3
130	во всей	4	3
131	с точки	2	3
132	как будто	2	3
133	которые не	2	3
134	или на	2	3
135	он сам	4	2
136	ведь если	2	2
137	кроме того	3	2
138	например в	5	2
139	из подполья	5	2
140	на его	3	2
141	не о	2	2
142	уже на	2	2
143	и до	5	2
144	мы находим	2	2
145	мы наблюдаем	3	2
146	особенно в	4	2
147	и с	6	2
148	между тем	2	2
149	с его	2	2
150	могут быть	4	2
151	и так	3	2
152	конечно в	2	2
153	и заключается	2	2
154	по существу	5	2
155	мы видим	2	2
156	со всеми	8	2
157	в сущности	10	2
158	на пол	2	2
159	и потому	5	2
160	и особенно	3	2
161	не будем	3	2
162	вместе с	2	2
163	ее в	3	2
164	мы здесь	3	2
165	мы не	4	2
166	с другими	3	2
167	смысле и	2	2
168	он в	2	2
169	в которой	2	2
170	в области	3	2
171	не то	3	2
172	в эту	3	2
173	это было	3	2
