N	2gram	Bakhtin_Fr_3	slovoVRo
1	в романе	15	46
2	и в	40	39
3	может быть	9	37
4	и его	17	33
5	то есть	18	26
6	не только	13	24
7	и не	13	22
8	но и	11	21
9	не может	3	20
10	в нем	5	19
11	до конца	6	17
12	все это	4	16
13	в этом	15	16
14	так и	3	15
15	а не	5	14
16	слова в	2	13
17	как в	3	13
18	отличие от	3	13
19	во всех	6	12
20	в отличие	3	12
21	в истории	4	11
22	слово в	3	11
23	вовсе не	12	10
24	и с	8	9
25	прежде всего	16	8
26	слова и	2	8
27	таким образом	10	8
28	точки зрения	2	8
29	с его	3	7
30	при этом	3	7
31	для него	5	7
32	еще не	3	7
33	в его	13	7
34	как бы	3	7
35	в этих	6	7
36	и потому	4	7
37	язык и	2	7
38	и даже	4	7
39	как мы	10	7
40	в них	9	6
41	и к	3	6
42	все же	2	6
43	как и	11	6
44	в своем	7	6
45	но не	2	6
46	в сущности	9	6
47	значительной степени	2	6
48	жизни и	4	6
49	там где	3	6
50	в значительной	3	6
51	все эти	8	6
52	так сказать	5	6
53	но в	8	6
54	с другой	2	5
55	это не	2	5
56	и для	5	5
57	и все	9	5
58	том что	4	5
59	но все	3	5
60	или иной	2	5
61	только в	3	5
62	в том	8	5
63	например в	2	5
64	той или	2	5
65	один из	4	5
66	и наконец	3	5
67	романа в	2	5
68	конечно не	2	5
69	в плане	2	5
70	не менее	2	4
71	поэтому и	3	4
72	всех этих	3	4
73	и др	7	4
74	но здесь	2	4
75	ни в	4	4
76	отношению к	2	4
77	же время	6	4
78	одна из	3	4
79	связанные с	3	4
80	в основном	4	4
81	по отношению	3	4
82	для этого	3	4
83	то же	7	4
84	и других	6	4
85	с помощью	2	4
86	в той	6	4
87	а в	3	4
88	и на	8	4
89	в основе	5	4
90	даже и	2	4
91	xix века	4	4
92	в то	6	4
93	отношение к	8	4
94	здесь не	3	4
95	во всем	3	4
96	так как	4	4
97	что в	12	3
98	одновременно и	2	3
99	хотя бы	2	3
100	и от	3	3
101	здесь в	4	3
102	что и	3	3
103	но это	3	3
104	связи с	6	3
105	на этом	2	3
106	у него	8	3
107	и как	3	3
108	в ней	4	3
109	со всею	3	3
110	материал и	2	3
111	к нему	2	3
112	в свете	3	3
113	этом отношении	2	3
114	лишь в	2	3
115	а также	4	3
116	той же	8	3
117	рядом с	2	3
118	связан с	3	3
119	сказать что	3	3
120	между тем	3	3
121	к новому	2	3
122	в особенности	5	3
123	в данном	4	2
124	уже в	2	2
125	не был	2	2
126	не было	5	2
127	и другие	2	2
128	в нашем	4	2
129	включает в	2	2
130	но он	2	2
131	время это	2	2
132	и форм	2	2
133	влияние на	2	2
134	в себе	3	2
135	и здесь	4	2
136	что он	2	2
137	эпохи и	2	2
138	мировой литературе	4	2
139	в дальнейшем	2	2
140	на протяжении	3	2
141	из важнейших	2	2
142	все что	2	2
143	как о	2	2
144	мы увидим	2	2
145	со всеми	5	2
146	мы уже	13	2
147	xvii века	3	2
148	же и	3	2
149	о нем	3	2
150	даже в	4	2
151	сих пор	4	2
152	лежит на	2	2
153	на его	2	2
154	мы видели	3	2
155	то что	5	2
156	дело в	2	2
157	вместе с	3	2
158	те же	5	2
159	в их	4	2
160	в форме	2	2
161	кроме того	3	2
162	всем этим	2	2
163	так в	4	2
164	в языке	2	2
165	в связи	5	2
166	с этим	2	2
167	особенно в	4	2
168	именно в	2	2
169	еще более	4	2
170	на них	2	2
171	это и	2	2
172	во франции	3	2
173	мы не	2	2
174	они не	3	2
175	и т.п	10	2
176	того чтобы	4	2
177	для того	3	2
178	одним из	2	2
179	роль в	4	2
180	в мировой	4	2
181	также и	4	2
182	в более	3	2
183	он не	9	2
184	нуждается в	3	2
185	далеко не	2	2
186	но как	2	2
187	в другом	3	2
188	о том	4	2
189	как он	2	2
190	в области	4	2
191	в одном	7	2
192	до сих	4	2
