N	2gram	Vygotskiy__5	Formalny
1	и не	12	30
2	вовсе не	2	28
3	и в	16	27
4	может быть	9	25
5	не может	18	24
6	так и	7	21
7	и его	3	19
8	таким образом	19	18
9	в этом	25	18
10	а не	10	17
11	точки зрения	18	16
12	самом деле	3	16
13	в нем	7	15
14	в процессе	13	15
15	то же	8	15
16	как и	8	14
17	с точки	9	14
18	не в	6	12
19	если бы	8	12
20	и от	2	11
21	в самом	4	11
22	в жизни	2	11
23	но и	6	10
24	не могут	4	10
25	в действительности	3	9
26	так как	16	9
27	не только	16	9
28	так же	15	9
29	что в	16	8
30	при этом	4	8
31	в пределах	4	8
32	как бы	5	8
33	с помощью	10	8
34	то что	26	8
35	как мы	10	8
36	только в	10	8
37	не менее	3	7
38	в том	18	7
39	все это	2	7
40	потому что	21	7
41	в то	5	7
42	его в	2	7
43	между тем	3	7
44	с тем	3	7
45	совершенно не	2	7
46	в его	11	7
47	если мы	7	7
48	с другой	4	6
49	все эти	4	6
50	в своих	2	6
51	бы в	4	6
52	но в	6	6
53	что он	25	6
54	еще не	4	6
55	было бы	10	6
56	все же	3	6
57	в своей	2	6
58	хотя бы	5	6
59	во всяком	2	6
60	вместе с	4	6
61	никогда не	5	5
62	зависимости от	2	5
63	что они	5	5
64	же правом	3	5
65	в плоскости	2	5
66	того чтобы	17	5
67	не является	5	5
68	и их	4	5
69	другой стороны	2	5
70	в ней	2	5
71	в результате	4	5
72	говорит он	2	5
73	и между	2	5
74	в истории	2	5
75	в единстве	2	5
76	в зависимости	2	5
77	но не	10	5
78	и потому	2	5
79	тому как	4	5
80	тем что	5	5
81	связи с	3	5
82	прежде всего	3	4
83	в смысле	3	4
84	к тому	6	4
85	мы знаем	3	4
86	и как	3	4
87	до конца	3	4
88	для того	14	4
89	и является	3	4
90	мы видели	3	4
91	в целом	4	4
92	жизни и	2	4
93	они не	3	4
94	о том	8	4
95	как это	8	4
96	мы можем	6	4
97	между собой	13	4
98	тогда когда	5	4
99	по себе	7	4
100	не есть	4	4
101	том что	15	4
102	слов и	2	4
103	в корне	2	4
104	как в	5	4
105	только на	2	4
106	мы не	3	4
107	могут быть	4	4
108	подобно тому	4	4
109	из этого	2	4
110	же как	7	3
111	в этих	3	3
112	его и	3	3
113	тому что	5	3
114	в какой	6	3
115	столь же	2	3
116	это не	4	3
117	те же	2	3
118	можно сказать	5	3
119	является для	2	3
120	мы и	5	3
121	совершается в	2	3
122	должна быть	5	3
123	того что	16	3
124	имеет место	2	3
125	одним из	2	3
126	в виду	2	3
127	и тем	3	3
128	по отношению	12	3
129	той же	4	3
130	этом отношении	5	3
131	и что	12	3
132	и на	6	3
133	никак не	3	3
134	их в	2	3
135	сказать что	13	3
136	и с	3	3
137	в основе	8	3
138	и следовательно	6	3
139	к его	3	3
140	в плоскость	2	3
141	и более	3	3
142	в них	2	3
143	у нас	2	3
144	того же	7	3
145	же самое	4	3
146	во всех	2	3
147	еще в	3	3
148	отношению к	12	3
149	ее в	3	3
150	в той	6	3
151	не на	3	3
152	ничто не	2	3
153	функции в	3	3
154	друг другу	2	2
155	в отношении	9	2
156	вообще не	4	2
157	на все	5	2
158	находятся в	2	2
159	но это	3	2
160	такой же	4	2
161	в этой	6	2
162	является не	2	2
163	на этом	3	2
164	очевидно что	2	2
165	внутренняя речь	7	2
166	совпадает с	2	2
167	но если	6	2
168	в котором	2	2
169	связи и	2	2
170	только один	2	2
171	учение о	2	2
172	нам кажется	2	2
173	он может	3	2
174	из них	2	2
175	от того	3	2
176	что она	2	2
177	в своем	5	2
178	отношения к	2	2
179	как совокупность	2	2
180	процесса развития	2	2
181	и даже	2	2
182	может иметь	2	2
183	из виду	2	2
184	в неразрывной	2	2
185	в высшей	2	2
186	как он	6	2
187	к которому	4	2
188	том как	2	2
189	именно потому	2	2
190	сознания и	2	2
191	только не	3	2
192	из нее	5	2
193	это понятие	2	2
194	предмета и	2	2
195	в такой	5	2
196	но при	2	2
197	к этому	3	2
198	стороны и	2	2
199	говорить о	3	2
200	то в	3	2
201	этот закон	3	2
202	мы должны	8	2
203	одной из	3	2
204	и из	2	2
205	в сущности	13	2
206	за пределы	4	2
207	таким же	3	2
208	с таким	3	2
209	что и	3	2
210	именно это	2	2
211	внутренней речи	7	2
212	вытекает из	3	2
213	в отличие	2	2
214	это и	3	2
215	это значит	5	2
216	высшей степени	2	2
217	отношения между	3	2
218	на протяжении	2	2
219	ту же	2	2
220	отличие от	2	2
221	в области	12	2
222	ничего не	5	2
