N	2gram	Vygotskiy__5	Problemy
1	и не	12	31
2	и в	16	29
3	в его	11	24
4	может быть	9	24
5	а не	10	22
6	в этом	25	22
7	как бы	5	19
8	в нем	7	19
9	точки зрения	18	19
10	для него	5	18
11	не только	16	15
12	то что	26	15
13	но и	6	14
14	и его	3	14
15	то же	8	14
16	в пределах	4	13
17	с точки	9	13
18	как и	8	12
19	точка зрения	8	12
20	не может	18	12
21	таким образом	19	12
22	в одном	3	10
23	в самом	4	10
24	в то	5	10
25	только в	10	10
26	это не	4	9
27	все же	3	9
28	но не	10	9
29	все эти	4	9
30	если бы	8	9
31	в своем	5	8
32	до конца	3	8
33	по себе	7	8
34	что он	25	8
35	что в	16	8
36	отношению к	12	8
37	в своей	2	8
38	по отношению	12	8
39	потому что	21	8
40	в том	18	8
41	прежде всего	3	7
42	вовсе не	2	7
43	том что	15	7
44	не в	6	7
45	за пределы	4	7
46	так и	7	7
47	и как	3	7
48	а в	3	7
49	и на	6	7
50	но в	6	7
51	все это	2	6
52	не могут	4	6
53	в целом	4	6
54	к нему	3	6
55	одним из	2	6
56	в единстве	2	6
57	что она	2	6
58	как в	5	6
59	самом деле	3	6
60	так же	15	6
61	говорит он	2	6
62	могут быть	4	6
63	его в	2	6
64	и потому	2	6
65	так как	16	6
66	сознания и	2	5
67	должна быть	5	5
68	именно в	4	5
69	было бы	10	5
70	но все	2	5
71	зависимости от	2	5
72	еще не	4	5
73	это и	3	5
74	в сущности	13	5
75	у него	6	5
76	он не	8	5
77	в зависимости	2	5
78	мысли и	5	5
79	той же	4	5
80	с их	4	5
81	во всяком	2	5
82	между тем	3	5
83	сознание и	2	5
84	с ним	5	5
85	ничего не	5	5
86	в результате	4	4
87	в плоскости	2	4
88	что было	2	4
89	что и	3	4
90	но это	3	4
91	и с	3	4
92	и следовательно	6	4
93	в процессе	13	4
94	от того	3	4
95	в свете	4	4
96	не на	3	4
97	тем что	5	4
98	как мы	10	4
99	они не	3	4
100	должно быть	8	4
101	их в	2	4
102	в основе	8	4
103	в этой	6	4
104	я не	2	3
105	для его	2	3
106	никогда не	5	3
107	в них	2	3
108	с другой	4	3
109	таким же	3	3
110	точек зрения	4	3
111	по существу	3	3
112	все что	2	3
113	не дает	2	3
114	он может	3	3
115	в их	3	3
116	другой стороны	2	3
117	тому что	5	3
118	как на	3	3
119	этом отношении	5	3
120	в себя	3	3
121	приводит к	7	3
122	тому как	4	3
123	и здесь	2	3
124	в своих	2	3
125	сказать что	13	3
126	но с	2	3
127	он в	3	3
128	само по	2	3
129	подобно тому	4	3
130	но как	3	3
131	не знает	5	3
132	как будто	2	3
133	мы должны	8	3
134	в плоскость	2	3
135	бы в	4	3
136	отношения к	2	3
137	на вопрос	5	2
138	самого начала	5	2
139	связи с	3	2
140	тем или	2	2
141	себя и	2	2
142	друг другу	2	2
143	его и	3	2
144	точками зрения	2	2
145	хотя бы	5	2
146	с этой	4	2
147	но они	2	2
148	и от	2	2
149	те же	2	2
150	в жизни	2	2
151	именно потому	2	2
152	вопрос о	12	2
153	и к	2	2
154	не есть	4	2
155	является для	2	2
156	жизни и	2	2
157	же в	2	2
158	так что	4	2
159	мы видим	4	2
160	является не	2	2
161	чем в	3	2
162	при этом	4	2
163	благодаря этому	2	2
164	лучшем случае	4	2
165	тот же	5	2
166	друг с	7	2
167	никак не	3	2
168	до сих	3	2
169	в котором	2	2
170	нам кажется	2	2
171	на его	2	2
172	отношение к	11	2
173	в первой	2	2
174	ни одного	2	2
175	сих пор	3	2
176	находится в	2	2
177	в отношении	9	2
178	и единство	2	2
179	то и	2	2
180	и даже	2	2
181	нами в	2	2
182	что оно	6	2
183	а потому	3	2
184	в той	6	2
185	в смысле	3	2
186	и что	12	2
187	из которых	3	2
188	на этот	4	2
189	в лучшем	3	2
190	можно было	5	2
191	этот вопрос	6	2
192	в ней	2	2
193	но он	7	2
194	и есть	7	2
195	в истории	2	2
196	мы его	4	2
197	могли бы	6	2
198	его на	2	2
199	в которой	5	2
200	мысли в	4	2
201	совпадает с	2	2
202	с этим	3	2
