N	2gram	Bakhtin_Pr_4	FransuaR
1	и в	46	40
2	то есть	40	18
3	и его	6	17
4	прежде всего	9	16
5	у рабле	2	16
6	в романе	6	15
7	в этом	16	15
8	мы уже	3	13
9	не только	14	13
10	и не	27	13
11	в его	9	13
12	что в	4	12
13	вовсе не	9	12
14	как и	12	11
15	но и	12	11
16	и т.п	14	10
17	таким образом	4	10
18	как мы	12	10
19	и все	9	9
20	в сущности	7	9
21	может быть	23	9
22	он не	4	9
23	отношение к	3	8
24	в том	9	8
25	и до	3	8
26	у него	5	8
27	все эти	4	8
28	и с	7	8
29	той же	3	8
30	и на	11	8
31	но в	6	8
32	в своем	3	7
33	в одном	11	7
34	в духе	2	7
35	на площади	5	7
36	то же	6	7
37	он и	4	7
38	в виду	4	7
39	в этих	4	6
40	же время	5	6
41	в самом	9	6
42	во всех	5	6
43	в своей	3	6
44	и других	4	6
45	в той	3	6
46	в то	5	6
47	до конца	4	6
48	здесь и	3	5
49	как раз	7	5
50	вернемся к	2	5
51	в нем	17	5
52	то что	4	5
53	не было	2	5
54	те же	2	5
55	а не	11	5
56	и для	3	5
57	так сказать	5	5
58	для него	2	5
59	и во	3	4
60	у нас	2	4
61	том что	4	4
62	смысле слова	2	4
63	здесь в	2	4
64	до сих	8	4
65	было бы	3	4
66	в заключение	2	4
67	ни в	6	4
68	в мире	3	4
69	жизни и	5	4
70	сих пор	8	4
71	в их	4	4
72	все это	6	4
73	так в	2	4
74	еще более	3	4
75	только на	3	4
76	о том	5	4
77	и о	3	4
78	в данном	2	4
79	особенно в	5	4
80	и даже	3	4
81	также и	3	4
82	и здесь	4	4
83	так как	5	4
84	мы слышим	4	4
85	том числе	4	3
86	поэтому и	2	3
87	с его	5	3
88	если бы	3	3
89	в приведенном	3	3
90	для понимания	2	3
91	смех и	2	3
92	и к	9	3
93	об этом	2	3
94	но это	6	3
95	в этой	3	3
96	для этого	2	3
97	одна из	2	3
98	большей или	2	3
99	эпохи возрождения	2	3
100	кроме того	4	3
101	еще не	7	3
102	но именно	3	3
103	никак не	3	3
104	и следовательно	2	3
105	как бы	19	3
106	о нем	6	3
107	и наконец	4	3
108	что и	3	3
109	и мысли	2	3
110	вместе с	2	3
111	так и	4	3
112	как в	4	3
113	но дело	2	3
114	мы чувствуем	2	3
115	по отношению	5	3
116	не может	19	3
117	этого нельзя	2	3
118	а в	2	3
119	там где	2	3
120	мы находим	5	3
121	жизнь в	3	3
122	самом деле	4	3
123	слово в	6	3
124	между ними	10	3
125	и как	2	3
126	но все	2	3
127	можно было	2	3
128	или меньшей	2	3
129	сказать что	2	3
130	между тем	2	3
131	тем что	3	3
132	при этом	5	3
133	же и	4	3
134	в отличие	3	3
135	они не	2	3
136	в себе	7	3
137	в другом	2	3
138	во всем	4	3
139	только в	6	3
140	но ведь	2	3
141	в конце	3	3
142	здесь не	4	3
143	их в	3	3
144	отличие от	3	3
145	в других	2	3
146	слова в	13	2
147	не менее	2	2
148	есть и	2	2
149	уже в	4	2
150	времени и	2	2
151	еще и	4	2
152	друг в	3	2
153	хотя бы	2	2
154	с другой	3	2
155	это не	5	2
156	и так	2	2
157	из этих	3	2
158	но здесь	3	2
159	с нею	2	2
160	в условиях	3	2
161	что он	6	2
162	или иной	2	2
163	можно сказать	4	2
164	влияние на	2	2
165	все же	4	2
166	следовательно и	2	2
167	даны в	3	2
168	на этом	3	2
169	но не	4	2
170	все что	2	2
171	очень часто	4	2
172	мы увидим	6	2
173	конечно не	8	2
174	и другие	3	2
175	в большей	2	2
176	и сам	5	2
177	смех в	3	2
178	в первой	2	2
179	например в	4	2
180	к нему	5	2
181	односторонней серьезности	2	2
182	меньшей степени	2	2
183	одним из	3	2
184	том же	4	2
185	той или	2	2
186	в котором	5	2
187	к жизни	2	2
188	здесь нет	3	2
189	слова и	7	2
190	раз в	2	2
191	отношению к	5	2
192	дело в	3	2
193	не к	3	2
194	своего рода	4	2
195	редуцированного смеха	2	2
196	вот как	2	2
197	в корне	2	2
198	он воспринимает	2	2
199	образов и	2	2
200	здесь только	2	2
201	в языке	2	2
202	и они	2	2
203	с помощью	3	2
204	лишь в	2	2
205	в системе	2	2
206	это вовсе	2	2
207	тем же	3	2
208	рядом с	5	2
209	числе и	3	2
210	потому что	4	2
211	материал и	2	2
212	с этим	2	2
213	но он	3	2
214	точки зрения	11	2
215	его к	2	2
216	далеко не	3	2
217	этого слова	2	2
218	как он	3	2
219	и это	3	2
220	одном из	2	2
221	но конечно	2	2
222	того же	3	2
223	прямо на	2	2
224	мы не	4	2
