N	2gram	Losev_Vlad_3	Dialekti
1	не есть	10	54
2	и не	25	27
3	а не	8	26
4	точки зрения	13	25
5	это значит	6	24
6	и в	40	24
7	значит что	6	24
8	не только	25	23
9	по себе	6	20
10	не может	14	19
11	не просто	10	18
12	ничего не	5	17
13	и что	8	15
14	что все	7	14
15	в таком	3	14
16	то что	28	14
17	с точки	6	14
18	может быть	8	13
19	таким образом	11	13
20	и даже	6	13
21	что он	5	13
22	вовсе не	13	13
23	что это	9	12
24	того что	7	12
25	есть только	9	12
26	есть и	4	12
27	не менее	9	11
28	не имеет	4	11
29	но тогда	2	11
30	что же	9	11
31	тем не	10	10
32	отнюдь не	5	10
33	таком случае	2	10
34	не существует	2	10
35	в сущности	2	10
36	ни в	10	9
37	то это	10	9
38	но и	18	9
39	что она	2	9
40	нет ничего	2	9
41	есть не	2	9
42	учение о	24	8
43	прежде всего	10	8
44	так что	14	8
45	и как	7	8
46	это есть	10	8
47	отличается от	3	8
48	что мы	2	8
49	том что	18	8
50	в этом	16	8
51	в виде	13	8
52	что в	17	7
53	никогда не	11	7
54	но что	2	7
55	в самом	4	7
56	потому что	11	7
57	даже и	12	7
58	в виду	3	7
59	как и	7	7
60	только на	5	7
61	как раз	10	7
62	я не	3	6
63	должна быть	2	6
64	кроме того	6	6
65	но если	5	6
66	и только	3	6
67	и с	9	6
68	о том	11	6
69	так как	7	6
70	если бы	3	6
71	и все	4	6
72	об этом	6	6
73	оно не	3	6
74	что и	7	6
75	даже не	3	6
76	не на	2	6
77	то же	4	6
78	можно ли	2	5
79	всегда есть	3	5
80	с этой	2	5
81	в том	18	5
82	что его	2	5
83	но это	6	5
84	хотя и	7	5
85	и его	10	5
86	как на	3	5
87	или не	3	5
88	в то	7	5
89	как это	4	5
90	само по	3	5
91	вопрос о	4	5
92	и к	2	5
93	одно и	2	5
94	было бы	4	5
95	он не	8	5
96	так и	6	5
97	уже не	9	5
98	и притом	3	5
99	мы не	2	5
100	сам по	2	5
101	только в	13	5
102	тому что	4	4
103	с другой	5	4
104	это не	3	4
105	первый план	2	4
106	не могут	2	4
107	то время	4	4
108	к тому	7	4
109	знание и	2	4
110	хотя бы	6	4
111	что есть	3	4
112	можно только	2	4
113	но только	2	4
114	во что	2	4
115	так же	8	4
116	время как	2	4
117	есть просто	2	4
118	сказать что	12	4
119	если нет	3	4
120	на первый	2	4
121	у нас	5	4
122	в истории	5	4
123	то следовательно	4	4
124	говорит о	4	4
125	если оно	4	4
126	от того	4	4
127	только что	2	4
128	собственно говоря	3	4
129	при всем	2	4
130	в чем	3	4
131	жизнь и	3	4
132	и то	9	4
133	мы и	2	4
134	и это	6	4
135	для него	8	4
136	перед нами	3	3
137	не было	5	3
138	все же	4	3
139	за пределы	3	3
140	но даже	4	3
141	бытие и	3	3
142	в своем	8	3
143	никакого отношения	5	3
144	и от	6	3
145	мы знаем	3	3
146	не в	3	3
147	не говорит	5	3
148	она не	2	3
149	же время	2	3
150	сам собою	2	3
151	одной стороны	3	3
152	и тут	3	3
153	в нем	3	3
154	это было	3	3
155	из них	2	3
156	я вижу	2	3
157	то и	2	3
158	не больше	3	3
159	с одной	3	3
160	все эти	5	3
161	сравнении с	2	3
162	должно быть	5	3
163	друг друга	2	3
164	и на	6	3
165	с этим	2	3
166	мы уже	5	3
167	во всем	6	3
168	ни на	2	3
169	при помощи	4	3
170	и ни	2	3
171	ни к	2	3
172	тем что	5	3
173	на себя	2	3
174	в силу	2	3
175	только о	3	3
176	на то	4	3
177	утверждает что	4	3
178	и о	4	3
179	абсолютное есть	4	3
180	при условии	2	3
181	не будет	6	3
182	как бы	3	3
183	быть и	2	3
184	ровно ничего	2	3
185	если не	6	3
186	тем самым	2	3
187	для того	2	3
188	раз и	8	3
189	к нему	3	3
190	в сравнении	2	3
191	это же	2	3
192	в каком	4	3
193	а если	2	3
194	но на	2	2
195	же как	3	2
196	что если	4	2
197	она должна	2	2
198	из этих	3	2
199	точно так	4	2
200	и всякого	2	2
201	в смысле	6	2
202	не содержит	2	2
203	всего а	2	2
204	оно есть	6	2
205	и можно	4	2
206	для нас	5	2
207	тому же	5	2
208	еще не	4	2
209	не можем	2	2
210	при этом	3	2
211	несмотря на	7	2
212	и если	7	2
213	но для	3	2
214	не о	2	2
215	той или	2	2
216	не вполне	2	2
217	всяком случае	3	2
218	совершенно не	2	2
219	так или	2	2
220	и тем	3	2
221	то как	3	2
222	вопросе о	3	2
223	не имеют	2	2
224	а именно	12	2
225	есть ничто	2	2
226	другой стороны	2	2
227	она была	4	2
228	как например	2	2
229	еще и	18	2
230	именно в	3	2
231	только и	5	2
232	и по	2	2
233	а в	7	2
234	же и	2	2
235	в своих	7	2
236	также и	17	2
237	никак не	4	2
238	в ней	5	2
239	как именно	3	2
240	раз навсегда	3	2
241	для себя	5	2
242	и здесь	6	2
243	самых обыкновенных	2	2
244	но вот	3	2
245	ко второму	2	2
246	и потому	10	2
247	иметь в	2	2
248	бы в	2	2
249	к этой	2	2
250	нет ни	2	2
251	но в	4	2
252	о некоей	2	2
253	этого не	3	2
254	вера и	3	2
255	с его	2	2
256	у него	24	2
257	бытия и	2	2
258	в их	2	2
259	же в	3	2
260	но как	2	2
261	по существу	4	2
262	то в	6	2
263	в вопросе	2	2
264	но не	4	2
265	почему же	6	2
266	и чисто	3	2
267	но еще	2	2
268	только к	2	2
269	со стороны	2	2
270	как не	2	2
271	что учение	2	2
272	ее в	3	2
273	разного рода	3	2
274	но о	3	2
275	не меньше	2	2
276	как мы	8	2
277	и у	3	2
278	и для	3	2
279	хочет быть	2	2
280	или иначе	2	2
281	что этот	3	2
282	в данном	5	2
283	бы то	3	2
284	во всяком	3	2
285	как с	2	2
286	в себе	9	2
287	и вообще	3	2
288	иной раз	6	2
289	из этого	2	2
290	учения о	4	2
291	в его	14	2
