N	2gram	Bakhtin_Pr_1	Istorich
1	и в	29	25
2	что он	8	22
3	и т	4	20
4	может быть	24	17
5	т е	21	16
6	не только	15	13
7	но и	14	13
8	в его	24	12
9	и не	31	11
10	уже не	13	11
11	так как	6	11
12	все же	9	10
13	в этом	22	10
14	тем что	4	10
15	с другой	3	9
16	его в	6	9
17	и его	14	9
18	таким образом	12	9
19	героя в	4	9
20	связи с	2	8
21	что в	8	8
22	том что	7	8
23	мы видим	2	8
24	еще не	5	8
25	на него	3	8
26	другой стороны	3	8
27	все эти	9	8
28	и что	2	8
29	и на	7	8
30	как и	12	7
31	но это	4	7
32	то что	15	7
33	в нем	19	7
34	превращается в	4	7
35	потому что	8	7
36	и здесь	3	7
37	только в	10	7
38	это не	9	6
39	прежде всего	7	6
40	что и	4	6
41	как в	6	6
42	не может	12	6
43	не в	7	6
44	могут быть	6	6
45	в том	8	6
46	там где	10	6
47	с этим	2	5
48	как мы	4	5
49	но все	5	5
50	здесь мы	2	5
51	но не	9	5
52	например в	3	5
53	в ней	2	5
54	так же	6	5
55	входит в	7	5
56	не как	14	4
57	с другими	7	4
58	мы уже	2	4
59	в пределах	13	4
60	все это	6	4
61	то же	14	4
62	в истории	2	4
63	его на	2	4
64	он не	5	4
65	за ним	3	4
66	мы должны	3	4
67	и это	5	4
68	в которой	2	4
69	с ним	5	4
70	что герой	2	3
71	в другой	3	3
72	никогда не	3	3
73	и как	7	3
74	в целом	6	3
75	в этой	4	3
76	в то	10	3
77	в себя	3	3
78	и пр	3	3
79	но эти	2	3
80	о нем	9	3
81	и др	5	3
82	на себя	2	3
83	в форме	7	3
84	в свете	4	3
85	к нему	6	3
86	друг друга	3	3
87	а в	7	3
88	его к	2	3
89	в которых	2	3
90	в данном	2	3
91	их в	4	3
92	и с	4	3
93	они не	4	3
94	человека в	4	3
95	героя и	10	3
96	или же	2	3
97	е в	2	3
98	перед нами	5	2
99	уже в	3	2
100	уже и	2	2
101	у него	5	2
102	он может	3	2
103	его и	2	2
104	со своими	2	2
105	вовсе не	7	2
106	а как	7	2
107	вопрос о	2	2
108	по себе	8	2
109	от них	2	2
110	так что	2	2
111	же в	2	2
112	с этой	2	2
113	по существу	3	2
114	бросает в	2	2
115	одна из	3	2
116	о герое	4	2
117	социальной жизни	2	2
118	до сих	2	2
119	она не	7	2
120	и сам	2	2
121	жизни и	2	2
122	несмотря на	6	2
123	друг с	2	2
124	если бы	9	2
125	из которых	2	2
126	таким же	3	2
127	одним из	6	2
128	как бы	19	2
129	и потому	6	2
130	даже в	4	2
131	один из	2	2
132	как можно	2	2
133	сих пор	2	2
134	только у	3	2
135	в своей	8	2
136	отношению к	8	2
137	данном случае	2	2
138	ним и	3	2
139	по отношению	8	2
140	и для	4	2
141	находится в	2	2
142	также не	2	2
143	самом деле	6	2
144	именно на	2	2
145	а не	22	2
146	сказать что	3	2
147	но он	2	2
148	точки зрения	19	2
149	и этим	3	2
150	не потому	2	2
151	героя но	2	2
152	ничего не	5	2
153	все его	3	2
154	или как	5	2
