N	2gram	Vygotskiy__3	Istorich
1	и в	25	26
2	так как	12	18
3	мы имеем	4	14
4	никогда не	4	13
5	потому что	6	13
6	что в	17	12
7	таким образом	17	12
8	в том	23	12
9	и на	6	12
10	в этом	14	12
11	связь с	3	11
12	мы видели	6	11
13	может быть	13	11
14	с другой	6	10
15	том что	20	10
16	представления о	2	10
17	и не	10	10
18	не только	6	10
19	что он	6	9
20	еще не	4	9
21	но и	4	9
22	в нем	2	8
23	все же	6	8
24	на том	3	8
25	вместе с	14	8
26	другой стороны	3	8
27	все эти	7	8
28	и это	4	8
29	с ним	4	8
30	уже не	2	7
31	с одной	5	7
32	мы можем	7	7
33	одной стороны	5	7
34	и его	2	7
35	о том	5	7
36	то что	15	6
37	мы уже	5	6
38	как в	9	6
39	не может	6	6
40	в виде	3	6
41	связан с	2	6
42	как он	3	6
43	мы не	9	6
44	очень часто	2	5
45	и эти	2	5
46	как и	15	5
47	мы видим	3	5
48	связаны с	3	5
49	показывают что	5	5
50	нас к	2	5
51	в его	15	5
52	не будет	2	5
53	так и	5	5
54	то же	2	5
55	и что	10	5
56	как это	7	5
57	тем что	8	5
58	в то	4	5
59	только в	10	5
60	его в	3	5
61	там где	4	5
62	есть и	2	4
63	с тем	16	4
64	из этих	4	4
65	прежде всего	4	4
66	с его	2	4
67	здесь мы	2	4
68	но это	5	4
69	все что	2	4
70	на его	2	4
71	как бы	10	4
72	что и	10	4
73	он имеет	2	4
74	что оно	4	4
75	как мы	8	4
76	совершенно ясно	2	4
77	и по	5	4
78	а также	2	4
79	но как	3	4
80	видели что	3	3
81	независимо от	4	3
82	если бы	5	3
83	в частности	4	3
84	могут быть	5	3
85	в них	2	3
86	на котором	2	3
87	и от	2	3
88	в одном	2	3
89	к этому	3	3
90	в тех	2	3
91	на первый	2	3
92	таким же	2	3
93	так что	2	3
94	не в	6	3
95	же как	6	3
96	в качестве	12	3
97	то время	4	3
98	стороны он	2	3
99	показывает что	8	3
100	наряду с	3	3
101	не происходит	2	3
102	и эта	2	3
103	главным образом	2	3
104	от того	4	3
105	в него	3	3
106	еще в	2	3
107	один из	6	3
108	когда он	3	3
109	в своей	2	3
110	что она	5	3
111	а в	4	3
112	при этом	5	3
113	и других	2	3
114	из которых	5	3
115	как на	2	3
116	время как	4	3
117	или в	2	3
118	в своих	2	3
119	и то	2	3
120	их в	3	3
121	сказать что	4	3
122	и только	2	3
123	приходит к	6	3
124	в себе	2	3
125	того как	3	3
126	от этого	6	3
127	с этой	3	2
128	перед нами	10	2
129	все время	2	2
130	и как	5	2
131	однако в	2	2
132	в этих	2	2
133	от нее	4	2
134	в эту	2	2
135	в своем	4	2
136	того же	6	2
137	отличается от	3	2
138	с этим	4	2
139	первый план	2	2
140	что там	2	2
141	на то	4	2
142	это мы	2	2
143	к тому	4	2
144	мы знаем	4	2
145	не представляет	2	2
146	для нас	2	2
147	которых он	2	2
148	по отношению	3	2
149	приводит нас	3	2
150	но все	2	2
151	что они	10	2
152	одна из	2	2
153	но не	6	2
154	так же	17	2
155	что мы	7	2
156	когда в	3	2
157	было бы	10	2
158	и сам	3	2
159	всяком случае	4	2
160	что эти	3	2
161	не есть	3	2
162	отношению к	2	2
163	на этой	5	2
164	ни в	9	2
165	то и	4	2
166	он не	4	2
167	только что	2	2
168	а с	3	2
169	как устанавливает	2	2
170	и другое	5	2
171	тем самым	2	2
172	того что	10	2
173	можно было	6	2
174	с ними	3	2
175	во всяком	4	2
176	говорит он	4	2
177	в которых	3	2
178	представляет собой	6	2
179	о котором	2	2
180	мы должны	6	2
181	зависимости от	6	2
182	в этой	5	2
183	которые в	3	2
184	что это	5	2
185	значит что	4	2
