N	2gram	Tiupa_Hudo_2	Problema
1	то что	6	42
2	вовсе не	2	35
3	и в	28	32
4	и не	18	31
5	не менее	5	19
6	в этом	13	19
7	тем не	4	18
8	не только	11	17
9	потому что	2	16
10	а не	14	15
11	в виде	2	15
12	в себе	9	15
13	как бы	5	14
14	может быть	8	14
15	но в	2	14
16	в нем	3	13
17	сказать что	2	13
18	как раз	4	13
19	что в	5	12
20	том что	19	12
21	так и	8	12
22	и т	4	11
23	о том	12	11
24	то же	6	10
25	прежде всего	3	10
26	в этой	5	10
27	т д	2	10
28	отнюдь не	2	10
29	об этом	7	10
30	нет ничего	2	10
31	ничего не	5	10
32	но не	4	9
33	в том	15	9
34	но и	9	9
35	так же	3	9
36	же самое	3	9
37	еще не	3	9
38	что же	2	9
39	того чтобы	4	9
40	в данном	2	9
41	и это	3	9
42	данном случае	2	8
43	не может	4	8
44	и о	4	8
45	и на	3	8
46	было бы	3	8
47	в своей	6	8
48	для того	4	8
49	и ее	3	8
50	тоже не	2	7
51	никогда не	5	7
52	все это	3	7
53	в них	3	7
54	и все	7	7
55	что он	8	7
56	как мы	2	7
57	тем что	6	7
58	только в	4	7
59	здесь не	2	7
60	при этом	11	6
61	в самом	5	6
62	то и	4	6
63	это не	6	6
64	говорить о	2	6
65	и то	2	6
66	его в	2	6
67	как это	7	6
68	о чем	8	6
69	в то	6	6
70	в его	11	6
71	самом деле	3	6
72	перед нами	11	5
73	в своем	5	5
74	или иной	2	5
75	можно сказать	6	5
76	для нас	3	5
77	мы уже	3	5
78	в котором	6	5
79	что она	7	5
80	еще и	2	5
81	не является	2	5
82	то в	4	5
83	ни о	3	5
84	в других	4	5
85	казалось бы	6	4
86	именно в	2	4
87	тому что	4	4
88	не в	13	4
89	по поводу	3	4
90	один из	2	4
91	и только	2	4
92	не было	6	4
93	или в	3	4
94	а в	6	4
95	как он	3	4
96	если бы	6	4
97	а также	2	4
98	как в	5	4
99	только на	5	4
100	тем самым	2	4
101	и для	2	4
102	только для	2	3
103	прежде чем	2	3
104	что это	5	3
105	что не	2	3
106	в этих	3	3
107	с другой	3	3
108	что все	3	3
109	как же	2	3
110	что они	4	3
111	несмотря на	3	3
112	хотя бы	2	3
113	и уже	4	3
114	из них	2	3
115	и его	5	3
116	именно на	2	3
117	же и	2	3
118	точки зрения	2	3
119	однако и	2	3
120	с ним	7	3
121	только не	2	3
122	для себя	6	3
123	в жизни	8	3
124	о которых	2	3
125	в ее	18	3
126	как и	11	3
127	есть и	3	3
128	до сих	2	3
129	но именно	2	3
130	к тому	7	3
131	он не	4	3
132	о нем	2	3
133	оно не	2	3
134	говорит о	4	3
135	сих пор	2	3
136	да и	5	3
137	того как	2	3
138	уже не	10	3
139	к нему	3	3
140	с точки	2	3
141	себе но	2	3
142	можно было	3	3
143	пока еще	3	3
144	как будто	4	3
145	он сам	2	2
146	все время	3	2
147	же как	2	2
148	в это	3	2
149	вишневого сада	2	2
150	он будет	2	2
151	для него	5	2
152	по его	3	2
153	и с	6	2
154	не как	2	2
155	одно из	5	2
156	из этих	2	2
157	того или	2	2
158	в первом	2	2
159	я и	6	2
160	между тем	8	2
161	том как	2	2
162	с собой	2	2
163	с его	5	2
164	однако в	2	2
165	хоть на	2	2
166	или иного	2	2
167	у вас	4	2
168	о его	2	2
169	в качестве	4	2
170	она не	5	2
171	о своем	4	2
172	но еще	2	2
173	по преимуществу	3	2
174	уже одно	2	2
175	о любви	2	2
176	гораздо более	2	2
177	не будет	2	2
178	вместе с	2	2
179	и сама	4	2
180	у чехова	9	2
181	с другими	3	2
182	тому как	4	2
183	подобно тому	4	2
184	на себя	3	2
185	едва ли	3	2
186	это было	2	2
