N	2gram	Vygotskiy__6	StatiiOP
1	и в	28	44
2	в том	28	36
3	что в	17	30
4	том что	19	29
5	в этом	27	21
6	то что	28	18
7	не только	16	18
8	было бы	9	17
9	а в	2	17
10	и не	11	16
11	а не	3	16
12	может быть	13	15
13	в данном	2	14
14	в области	6	14
15	как в	3	13
16	можно было	7	13
17	не в	4	12
18	у нас	2	11
19	в этой	5	11
20	самом деле	2	11
21	того чтобы	10	11
22	точки зрения	13	11
23	ясно что	4	10
24	для того	8	10
25	что он	18	10
26	но и	10	10
27	но в	5	10
28	только в	18	10
29	в отношении	10	9
30	с другой	2	9
31	если бы	7	9
32	в то	6	9
33	как и	6	9
34	того что	24	9
35	во второй	2	9
36	так и	6	9
37	в его	3	9
38	например в	4	8
39	во всех	4	8
40	все же	2	8
41	из них	2	8
42	не может	19	8
43	и его	3	8
44	это не	5	8
45	с точки	10	8
46	я не	4	7
47	прежде всего	2	7
48	в самом	8	7
49	для нас	2	7
50	сих пор	3	7
51	до сих	3	7
52	другой стороны	2	7
53	таким образом	18	7
54	этом отношении	3	7
55	сказать что	13	7
56	что они	2	7
57	потому что	22	6
58	из этих	3	6
59	так что	6	6
60	но это	2	6
61	для него	6	6
62	что и	4	6
63	в своей	2	6
64	именно в	4	6
65	в той	4	6
66	не менее	2	5
67	никогда не	8	5
68	была бы	2	5
69	так же	15	5
70	что мы	11	5
71	в котором	2	5
72	в нем	7	5
73	в целом	3	5
74	все это	2	5
75	той же	4	5
76	то же	7	5
77	этой области	2	5
78	и по	3	5
79	в которых	2	5
80	и то	4	5
81	тем что	8	5
82	могут быть	5	5
83	все эти	2	5
84	так как	10	5
85	там где	7	5
86	на вопрос	2	4
87	в частности	4	4
88	это в	2	4
89	вопрос о	5	4
90	это и	3	4
91	является не	2	4
92	и что	6	4
93	в качестве	4	4
94	как раз	6	4
95	но если	4	4
96	как бы	11	4
97	на то	4	4
98	в новом	2	4
99	что у	2	4
100	заключается в	7	4
101	во втором	3	4
102	не имеет	6	4
103	языка и	5	4
104	этот вопрос	3	4
105	как это	3	4
106	в которой	7	4
107	к которому	2	4
108	том как	2	4
109	в основе	3	3
110	не являются	2	3
111	тому что	11	3
112	точку зрения	2	3
113	с этой	2	3
114	в конце	2	3
115	в каждом	3	3
116	то в	5	3
117	же как	6	3
118	чем в	2	3
119	но не	10	3
120	того же	7	3
121	еще не	8	3
122	не по	3	3
123	и тем	5	3
124	отношению к	10	3
125	внимание на	2	3
126	по отношению	10	3
127	меньшей мере	2	3
128	и только	3	3
129	что оно	7	3
130	но с	2	3
131	на этот	4	3
132	в чем	6	3
133	в другом	2	3
134	и вообще	2	3
135	связанные с	3	3
136	с этим	4	3
137	что все	5	2
138	но на	2	2
139	из которого	2	2
140	втором случае	2	2
141	в этих	2	2
142	в случае	3	2
143	в своем	7	2
144	вообще не	6	2
145	хотя в	2	2
146	больше чем	3	2
147	в наших	4	2
148	имеем дело	2	2
149	в такой	2	2
150	которыми он	2	2
151	что на	4	2
152	этом случае	2	2
153	раз в	3	2
154	по существу	2	2
155	всякий раз	3	2
156	и более	2	2
157	есть в	3	2
158	при этом	3	2
159	то время	6	2
160	что при	4	2
161	что с	3	2
162	она не	2	2
163	этого вопроса	2	2
164	несмотря на	2	2
165	в сущности	7	2
166	совпадает с	4	2
167	этого слова	2	2
168	в первом	4	2
169	отношение к	7	2
170	которые в	4	2
171	в первую	3	2
172	отношения к	3	2
173	первую очередь	3	2
174	невозможно было	2	2
175	целый ряд	4	2
176	для этого	2	2
177	оба эти	3	2
178	из того	5	2
179	в пользу	2	2
180	тем самым	8	2
181	он должен	4	2
182	в других	2	2
183	мы не	6	2
184	рода в	2	2
185	что то	3	2
186	не знает	3	2
187	в своих	3	2
188	дело с	2	2
189	от этого	3	2
190	у него	2	2
191	он не	7	2
192	но он	2	2
193	что эта	2	2
194	в себе	4	2
195	в сознании	4	2
196	по своей	3	2
197	и все	5	2
198	его в	6	2
199	том смысле	2	2
200	должен был	3	2
201	мы имеем	4	2
202	время как	5	2
