N	2gram	Bakhtin_Pr_5	FransuaR
1	и в	35	41
2	то есть	16	20
3	таким образом	7	19
4	в этом	14	15
5	и все	15	14
6	как и	18	14
7	то же	15	13
8	все эти	3	13
9	мы уже	8	12
10	в его	21	12
11	прежде всего	12	11
12	в том	5	11
13	как мы	8	11
14	эпизод с	2	11
15	в себе	5	11
16	так и	8	10
17	все это	14	10
18	в то	11	10
19	и его	14	9
20	не в	10	9
21	же время	10	9
22	но и	14	9
23	и т.п	6	9
24	в своем	2	9
25	что в	6	9
26	в конце	5	8
27	и от	3	8
28	то что	10	8
29	но в	19	8
30	в них	4	7
31	вовсе не	7	7
32	как бы	31	7
33	в нем	16	7
34	и не	27	7
35	он хочет	4	6
36	у него	4	6
37	это не	3	6
38	ни в	2	6
39	для него	14	6
40	только в	6	6
41	о том	2	6
42	уже в	3	5
43	не только	10	5
44	и к	12	5
45	на этом	2	5
46	в ней	2	5
47	вместе с	2	5
48	что и	3	5
49	мы видели	2	5
50	как в	5	5
51	и у	4	5
52	а в	7	5
53	к нему	13	5
54	и для	8	5
55	так же	7	5
56	точки зрения	7	5
57	и это	5	5
58	потому что	8	5
59	в плане	6	5
60	что это	4	4
61	хотя и	2	4
62	но он	4	4
63	том что	3	4
64	но все	4	4
65	слов и	3	4
66	было бы	3	4
67	в сущности	14	4
68	может быть	14	4
69	он не	13	4
70	в виду	3	4
71	уже говорили	5	4
72	и наконец	7	4
73	должно быть	3	4
74	рядом с	4	4
75	и на	6	4
76	та же	4	4
77	и с	12	4
78	он дает	2	4
79	конце концов	3	4
80	ничего не	3	4
81	я не	8	3
82	в отношении	9	3
83	что у	6	3
84	во время	5	3
85	в одном	6	3
86	это в	2	3
87	его к	3	3
88	очень часто	2	3
89	в мире	4	3
90	но это	6	3
91	такой же	3	3
92	совсем не	3	3
93	в своей	4	3
94	при этом	2	3
95	но именно	2	3
96	из них	3	3
97	например в	2	3
98	которым он	4	3
99	о нем	2	3
100	что он	24	3
101	с ее	3	3
102	во всех	3	3
103	в форме	3	3
104	не может	18	3
105	на них	7	3
106	в той	4	3
107	с точки	2	3
108	и по	2	3
109	той же	2	3
110	можно было	2	3
111	с ними	5	3
112	тем что	4	3
113	не знает	6	3
114	проникает в	2	3
115	его в	4	3
116	так сказать	2	3
117	так как	4	3
118	все его	4	3
119	он знает	3	2
120	что все	2	2
121	с его	7	2
122	все время	4	2
123	ни было	3	2
124	никогда не	4	2
125	он только	3	2
126	в этих	2	2
127	и со	3	2
128	и так	4	2
129	и во	3	2
130	в одной	3	2
131	с этим	3	2
132	на самом	9	2
133	в тоне	2	2
134	его целом	2	2
135	переходим к	4	2
136	к тому	6	2
137	отношению к	7	2
138	и как	2	2
139	в построении	2	2
140	всего этого	3	2
141	по своему	4	2
142	в большинстве	2	2
143	до конца	4	2
144	одно и	3	2
145	отношение к	6	2
146	тот же	4	2
147	еще не	7	2
148	того что	3	2
149	со всеми	3	2
150	своего рода	2	2
151	в реальном	3	2
152	на всю	2	2
153	одной из	2	2
154	вы думаете	4	2
155	в самый	2	2
156	всего романа	2	2
157	благодаря этому	2	2
158	места в	2	2
159	по отношению	6	2
160	не просто	2	2
161	и вот	4	2
162	только на	4	2
163	не мог	3	2
164	а не	4	2
165	с самого	8	2
166	в силах	2	2
167	уже не	3	2
168	особенно в	2	2
169	на которой	2	2
170	жизнь и	2	2
171	или в	2	2
172	и то	5	2
173	их в	2	2
174	во всяком	4	2
175	к самому	5	2
176	в которых	2	2
177	которой он	3	2
178	и т.д	3	2
179	как он	2	2
180	связан с	2	2
181	большинстве случаев	2	2
182	бы в	4	2
183	в чем	4	2
184	в каждой	2	2
185	в которой	2	2
186	с ним	7	2
187	нет ни	2	2
188	это было	2	2
