N	2gram	Bakhtin_KF_1	Dialekti
1	не есть	20	54
2	и не	26	27
3	а не	17	26
4	точки зрения	12	25
5	и в	24	24
6	не только	5	23
7	по себе	2	20
8	не может	27	19
9	ничего не	3	17
10	и есть	9	16
11	то что	7	14
12	с точки	9	14
13	может быть	45	13
14	что он	2	13
15	вовсе не	7	13
16	что это	3	12
17	того что	3	12
18	не менее	3	11
19	не имеет	5	11
20	тем не	2	10
21	отнюдь не	6	10
22	ни в	12	9
23	но и	9	9
24	прежде всего	2	8
25	и как	2	8
26	это есть	2	8
27	мир как	6	8
28	том что	4	8
29	в этом	14	8
30	в виде	2	8
31	что в	4	7
32	никогда не	5	7
33	я уже	2	7
34	потому что	2	7
35	в виду	3	7
36	ясно что	3	7
37	это и	2	7
38	как и	5	7
39	я не	6	6
40	должна быть	4	6
41	все это	10	6
42	и только	6	6
43	о том	3	6
44	если бы	8	6
45	и все	7	6
46	есть именно	2	6
47	оно не	2	6
48	что и	7	6
49	то же	5	6
50	самом деле	3	6
51	и пр	3	6
52	и жизни	4	6
53	в том	6	5
54	но это	6	5
55	только как	4	5
56	жизни и	8	5
57	и его	17	5
58	в то	3	5
59	вопрос о	2	5
60	тогда когда	3	5
61	было бы	8	5
62	он не	6	5
63	так и	2	5
64	уже не	7	5
65	что не	3	5
66	мы не	3	5
67	только в	16	5
68	тому что	2	4
69	это не	10	4
70	или иной	2	4
71	все остальное	2	4
72	от себя	10	4
73	хотя бы	4	4
74	что есть	2	4
75	сознания и	3	4
76	нет и	3	4
77	говорить о	2	4
78	конечно не	7	4
79	о нем	4	4
80	от того	3	4
81	я должен	7	4
82	чего не	2	4
83	в чем	4	4
84	жизнь и	2	4
85	и то	2	4
86	чтобы быть	2	4
87	и это	12	4
88	для него	8	4
89	не было	8	3
90	все же	5	3
91	бытие и	3	3
92	в своем	16	3
93	и я	5	3
94	можно и	2	3
95	его как	5	3
96	не в	12	3
97	же время	2	3
98	в основе	5	3
99	в нем	28	3
100	это было	2	3
101	все эти	10	3
102	того или	3	3
103	должно быть	6	3
104	и на	3	3
105	мир в	11	3
106	он и	2	3
107	во всем	7	3
108	и ни	3	3
109	себя как	2	3
110	ни к	2	3
111	тем что	3	3
112	мира и	4	3
113	не значит	6	3
114	при условии	2	3
115	не будет	2	3
116	как бы	9	3
117	быть и	3	3
118	если не	2	3
119	тем самым	4	3
120	для того	3	3
121	из которых	2	3
122	раз и	2	3
123	к нему	12	3
124	в каком	4	3
125	и ее	2	3
126	не знает	5	3
127	и этим	3	3
128	есть действительно	2	2
129	в смысле	6	2
130	для нас	4	2
131	лишь как	2	2
132	еще не	4	2
133	при этом	4	2
134	но для	2	2
135	не о	2	2
136	той или	3	2
137	себя и	2	2
138	совершенно не	6	2
139	и тем	3	2
140	меня и	3	2
141	для этого	2	2
142	быть не	2	2
143	именно в	5	2
144	сознания в	2	2
145	с моей	3	2
146	а в	4	2
147	быть только	8	2
148	в своих	3	2
149	людей и	2	2
150	однако что	2	2
151	в ней	3	2
152	для себя	5	2
153	и здесь	7	2
154	от его	5	2
155	бы быть	5	2
156	и потому	2	2
157	есть момент	3	2
158	прошлое и	3	2
159	но в	5	2
160	я и	2	2
161	а для	2	2
162	бытия и	10	2
163	в их	8	2
164	думать что	2	2
165	или иного	3	2
166	меня в	3	2
167	и эти	2	2
168	но как	5	2
169	но не	12	2
170	если я	2	2
171	со всеми	2	2
172	и когда	2	2
173	со стороны	7	2
174	себя в	8	2
175	бытия в	5	2
176	и она	2	2
177	пространства и	2	2
178	и для	9	2
179	что этот	3	2
180	в данном	2	2
181	бы то	2	2
182	из себя	8	2
183	смысле не	2	2
184	могут быть	3	2
185	в себе	21	2
186	в некое	2	2
187	его на	2	2
188	в его	40	2
